value,time,ID,orig_measurement,type
300,2024-01-01 06:00:00,4-7,305,4p_household
200,2024-01-01 06:00:00,4-8,199,2p_household
200,2024-01-01 06:00:00,4-9,201,2p_household
1120,2024-01-01 06:00:00,4-10,1150,store
130,2024-01-01 06:00:00,4-11,126,1p_household
130,2024-01-01 06:00:00,4-12,127,1p_household
260,2024-01-01 06:15:00,10-0,254,2p_household
380,2024-01-01 06:15:00,10-1,372,3p_household
360,2024-01-01 06:15:00,10-2,365,3p_household
240,2024-01-01 06:15:00,10-3,249,2p_household
150,2024-01-01 06:15:00,10-4,152,1p_household
240,2024-01-01 06:15:00,10-5,241,2p_household
150,2024-01-01 06:15:00,10-6,145,1p_household
260,2024-01-01 06:15:00,10-7,255,2p_household
150,2024-01-01 06:15:00,10-8,149,1p_household
150,2024-01-01 06:15:00,10-9,148,1p_household
380,2024-01-01 06:15:00,14-0,371,3p_household
360,2024-01-01 06:15:00,14-1,350,4p_household
160,2024-01-01 06:15:00,14-2,155,1p_household
160,2024-01-01 06:15:00,14-3,157,1p_household
240,2024-01-01 06:15:00,14-4,240,2p_household
360,2024-01-01 06:15:00,14-5,355,4p_household
150,2024-01-01 06:15:00,14-6,145,1p_household
240,2024-01-01 06:15:00,14-7,244,2p_household
260,2024-01-01 06:15:00,14-8,254,2p_household
150,2024-01-01 06:15:00,14-9,149,1p_household
360,2024-01-01 06:15:00,0-0,353,3p_household
260,2024-01-01 06:15:00,0-1,250,2p_household
240,2024-01-01 06:15:00,0-2,248,2p_household
150,2024-01-01 06:15:00,0-3,149,1p_household
150,2024-01-01 06:15:00,0-4,146,1p_household
140,2024-01-01 06:15:00,0-5,143,1p_household
150,2024-01-01 06:15:00,0-6,146,1p_household
360,2024-01-01 06:15:00,4-0,352,3p_household
360,2024-01-01 06:15:00,4-1,365,4p_household
150,2024-01-01 06:15:00,4-2,150,1p_household
260,2024-01-01 06:15:00,4-3,254,2p_household
150,2024-01-01 06:15:00,4-4,153,1p_household
240,2024-01-01 06:15:00,4-5,249,2p_household
260,2024-01-01 06:15:00,4-6,252,2p_household
360,2024-01-01 06:15:00,4-7,354,4p_household
260,2024-01-01 06:15:00,4-8,253,2p_household
260,2024-01-01 06:15:00,4-9,256,2p_household
1200,2024-01-01 06:15:00,4-10,1224,store
150,2024-01-01 06:15:00,4-11,150,1p_household
150,2024-01-01 06:15:00,4-12,154,1p_household
240,2024-01-01 06:15:00,5-0,247,2p_household
360,2024-01-01 06:15:00,5-1,365,3p_household
150,2024-01-01 06:15:00,5-2,147,1p_household
240,2024-01-01 06:15:00,5-3,242,2p_household
380,2024-01-01 06:15:00,5-4,372,4p_household
240,2024-01-01 06:15:00,5-5,246,2p_household
340,2024-01-01 06:15:00,5-6,349,3p_household
260,2024-01-01 06:15:00,5-7,250,2p_household
440,2024-01-01 06:30:00,14-0,449,3p_household
440,2024-01-01 06:30:00,14-1,450,4p_household
190,2024-01-01 06:30:00,14-2,188,1p_household
180,2024-01-01 06:30:00,14-3,175,1p_household
320,2024-01-01 06:30:00,14-4,310,2p_household
440,2024-01-01 06:30:00,14-5,434,4p_household
190,2024-01-01 06:30:00,14-6,191,1p_household
300,2024-01-01 06:30:00,14-7,292,2p_household
300,2024-01-01 06:30:00,14-8,307,2p_household
180,2024-01-01 06:30:00,14-9,179,1p_household
440,2024-01-01 06:30:00,0-0,456,3p_household
300,2024-01-01 06:30:00,0-1,309,2p_household
300,2024-01-01 06:30:00,0-2,299,2p_household
190,2024-01-01 06:30:00,0-3,186,1p_household
180,2024-01-01 06:30:00,0-4,175,1p_household
190,2024-01-01 06:30:00,0-5,185,1p_household
180,2024-01-01 06:30:00,0-6,179,1p_household
440,2024-01-01 06:30:00,4-0,450,3p_household
440,2024-01-01 06:30:00,4-1,422,4p_household
170,2024-01-01 06:30:00,4-2,174,1p_household
300,2024-01-01 06:30:00,4-3,292,2p_household
180,2024-01-01 06:30:00,4-4,181,1p_household
300,2024-01-01 06:30:00,4-5,306,2p_household
300,2024-01-01 06:30:00,4-6,307,2p_household
440,2024-01-01 06:30:00,4-7,433,4p_household
300,2024-01-01 06:30:00,4-8,302,2p_household
300,2024-01-01 06:30:00,4-9,290,2p_household
1200,2024-01-01 06:30:00,4-10,1239,store
180,2024-01-01 06:30:00,4-11,181,1p_household
180,2024-01-01 06:30:00,4-12,180,1p_household
320,2024-01-01 06:30:00,5-0,311,2p_household
440,2024-01-01 06:30:00,5-1,442,3p_household
180,2024-01-01 06:30:00,5-2,177,1p_household
300,2024-01-01 06:30:00,5-3,294,2p_household
440,2024-01-01 06:30:00,5-4,426,4p_household
300,2024-01-01 06:30:00,5-5,306,2p_household
440,2024-01-01 06:30:00,5-6,441,3p_household
300,2024-01-01 06:30:00,5-7,297,2p_household
320,2024-01-01 06:30:00,10-0,315,2p_household
440,2024-01-01 06:30:00,10-1,430,3p_household
440,2024-01-01 06:30:00,10-2,437,3p_household
300,2024-01-01 06:30:00,10-3,306,2p_household
190,2024-01-01 06:30:00,10-4,186,1p_household
280,2024-01-01 06:30:00,10-5,288,2p_household
190,2024-01-01 06:30:00,10-6,186,1p_household
300,2024-01-01 06:30:00,10-7,301,2p_household
180,2024-01-01 06:30:00,10-8,179,1p_household
180,2024-01-01 06:30:00,10-9,180,1p_household
520,2024-01-01 06:45:00,0-0,510,3p_household
360,2024-01-01 06:45:00,0-1,364,2p_household
360,2024-01-01 06:45:00,0-2,360,2p_household
220,2024-01-01 06:45:00,0-3,226,1p_household
220,2024-01-01 06:45:00,0-4,214,1p_household
200,2024-01-01 06:45:00,0-5,208,1p_household
200,2024-01-01 06:45:00,0-6,209,1p_household
520,2024-01-01 06:45:00,4-0,532,3p_household
520,2024-01-01 06:45:00,4-1,511,4p_household
220,2024-01-01 06:45:00,4-2,210,1p_household
380,2024-01-01 06:45:00,4-3,374,2p_household
200,2024-01-01 06:45:00,4-4,206,1p_household
340,2024-01-01 06:45:00,4-5,341,2p_household
380,2024-01-01 06:45:00,4-6,373,2p_household
560,2024-01-01 06:45:00,4-7,542,4p_household
360,2024-01-01 06:45:00,4-8,357,2p_household
340,2024-01-01 06:45:00,4-9,343,2p_household
1280,2024-01-01 06:45:00,4-10,1244,store
200,2024-01-01 06:45:00,4-11,208,1p_household
220,2024-01-01 06:45:00,4-12,222,1p_household
360,2024-01-01 06:45:00,5-0,350,2p_household
520,2024-01-01 06:45:00,5-1,520,3p_household
220,2024-01-01 06:45:00,5-2,213,1p_household
360,2024-01-01 06:45:00,5-3,361,2p_household
520,2024-01-01 06:45:00,5-4,517,4p_household
340,2024-01-01 06:45:00,5-5,343,2p_household
480,2024-01-01 06:45:00,5-6,494,3p_household
360,2024-01-01 06:45:00,5-7,354,2p_household
340,2024-01-01 06:45:00,10-0,342,2p_household
520,2024-01-01 06:45:00,10-1,531,3p_household
480,2024-01-01 06:45:00,10-2,495,3p_household
360,2024-01-01 06:45:00,10-3,365,2p_household
220,2024-01-01 06:45:00,10-4,222,1p_household
360,2024-01-01 06:45:00,10-5,364,2p_household
220,2024-01-01 06:45:00,10-6,220,1p_household
360,2024-01-01 06:45:00,10-7,367,2p_household
200,2024-01-01 06:45:00,10-8,209,1p_household
220,2024-01-01 06:45:00,10-9,216,1p_household
480,2024-01-01 06:45:00,14-0,498,3p_household
520,2024-01-01 06:45:00,14-1,515,4p_household
220,2024-01-01 06:45:00,14-2,212,1p_household
220,2024-01-01 06:45:00,14-3,217,1p_household
360,2024-01-01 06:45:00,14-4,363,2p_household
520,2024-01-01 06:45:00,14-5,503,4p_household
220,2024-01-01 06:45:00,14-6,217,1p_household
380,2024-01-01 06:45:00,14-7,373,2p_household
340,2024-01-01 06:45:00,14-8,346,2p_household
220,2024-01-01 06:45:00,14-9,214,1p_household
560,2024-01-01 07:00:00,4-0,568,3p_household
600,2024-01-01 07:00:00,4-1,585,4p_household
260,2024-01-01 07:00:00,4-2,254,1p_household
400,2024-01-01 07:00:00,4-3,403,2p_household
240,2024-01-01 07:00:00,4-4,247,1p_household
380,2024-01-01 07:00:00,4-5,386,2p_household
400,2024-01-01 07:00:00,4-6,406,2p_household
560,2024-01-01 07:00:00,4-7,571,4p_household
400,2024-01-01 07:00:00,4-8,390,2p_household
400,2024-01-01 07:00:00,4-9,391,2p_household
1440,2024-01-01 07:00:00,4-10,1413,store
240,2024-01-01 07:00:00,4-11,235,1p_household
260,2024-01-01 07:00:00,4-12,252,1p_household
380,2024-01-01 07:00:00,5-0,389,2p_household
560,2024-01-01 07:00:00,5-1,569,3p_household
240,2024-01-01 07:00:00,5-2,249,1p_household
400,2024-01-01 07:00:00,5-3,394,2p_household
600,2024-01-01 07:00:00,5-4,616,4p_household
440,2024-01-01 07:00:00,5-5,424,2p_household
600,2024-01-01 07:00:00,5-6,590,3p_household
400,2024-01-01 07:00:00,5-7,414,2p_household
400,2024-01-01 07:00:00,10-0,400,2p_household
600,2024-01-01 07:00:00,10-1,598,3p_household
600,2024-01-01 07:00:00,10-2,588,3p_household
400,2024-01-01 07:00:00,10-3,398,2p_household
260,2024-01-01 07:00:00,10-4,253,1p_household
400,2024-01-01 07:00:00,10-5,390,2p_household
240,2024-01-01 07:00:00,10-6,234,1p_household
400,2024-01-01 07:00:00,10-7,406,2p_household
260,2024-01-01 07:00:00,10-8,257,1p_household
240,2024-01-01 07:00:00,10-9,241,1p_household
560,2024-01-01 07:00:00,14-0,564,3p_household
600,2024-01-01 07:00:00,14-1,594,4p_household
260,2024-01-01 07:00:00,14-2,250,1p_household
260,2024-01-01 07:00:00,14-3,256,1p_household
400,2024-01-01 07:00:00,14-4,412,2p_household
600,2024-01-01 07:00:00,14-5,594,4p_household
260,2024-01-01 07:00:00,14-6,256,1p_household
400,2024-01-01 07:00:00,14-7,413,2p_household
400,2024-01-01 07:00:00,14-8,401,2p_household
240,2024-01-01 07:00:00,14-9,237,1p_household
600,2024-01-01 07:00:00,0-0,597,3p_household
400,2024-01-01 07:00:00,0-1,392,2p_household
400,2024-01-01 07:00:00,0-2,400,2p_household
260,2024-01-01 07:00:00,0-3,254,1p_household
240,2024-01-01 07:00:00,0-4,236,1p_household
260,2024-01-01 07:00:00,0-5,253,1p_household
240,2024-01-01 07:00:00,0-6,234,1p_household
440,2024-01-01 07:15:00,5-0,451,2p_household
640,2024-01-01 07:15:00,5-1,644,3p_household
280,2024-01-01 07:15:00,5-2,271,1p_household
440,2024-01-01 07:15:00,5-3,433,2p_household
640,2024-01-01 07:15:00,5-4,632,4p_household
440,2024-01-01 07:15:00,5-5,423,2p_household
640,2024-01-01 07:15:00,5-6,640,3p_household
440,2024-01-01 07:15:00,5-7,423,2p_household
480,2024-01-01 07:15:00,10-0,462,2p_household
640,2024-01-01 07:15:00,10-1,632,3p_household
640,2024-01-01 07:15:00,10-2,621,3p_household
440,2024-01-01 07:15:00,10-3,424,2p_household
280,2024-01-01 07:15:00,10-4,278,1p_household
440,2024-01-01 07:15:00,10-5,429,2p_household
280,2024-01-01 07:15:00,10-6,278,1p_household
440,2024-01-01 07:15:00,10-7,425,2p_household
280,2024-01-01 07:15:00,10-8,274,1p_household
280,2024-01-01 07:15:00,10-9,280,1p_household
640,2024-01-01 07:15:00,14-0,655,3p_household
640,2024-01-01 07:15:00,14-1,641,4p_household
260,2024-01-01 07:15:00,14-2,258,1p_household
260,2024-01-01 07:15:00,14-3,257,1p_household
440,2024-01-01 07:15:00,14-4,438,2p_household
640,2024-01-01 07:15:00,14-5,636,4p_household
280,2024-01-01 07:15:00,14-6,271,1p_household
440,2024-01-01 07:15:00,14-7,440,2p_household
440,2024-01-01 07:15:00,14-8,441,2p_household
260,2024-01-01 07:15:00,14-9,261,1p_household
640,2024-01-01 07:15:00,0-0,620,3p_household
440,2024-01-01 07:15:00,0-1,425,2p_household
440,2024-01-01 07:15:00,0-2,421,2p_household
260,2024-01-01 07:15:00,0-3,266,1p_household
280,2024-01-01 07:15:00,0-4,272,1p_household
260,2024-01-01 07:15:00,0-5,263,1p_household
280,2024-01-01 07:15:00,0-6,272,1p_household
640,2024-01-01 07:15:00,4-0,637,3p_household
640,2024-01-01 07:15:00,4-1,634,4p_household
280,2024-01-01 07:15:00,4-2,279,1p_household
480,2024-01-01 07:15:00,4-3,460,2p_household
260,2024-01-01 07:15:00,4-4,264,1p_household
440,2024-01-01 07:15:00,4-5,424,2p_household
440,2024-01-01 07:15:00,4-6,456,2p_household
600,2024-01-01 07:15:00,4-7,617,4p_household
440,2024-01-01 07:15:00,4-8,446,2p_household
440,2024-01-01 07:15:00,4-9,423,2p_household
1520,2024-01-01 07:15:00,4-10,1502,store
280,2024-01-01 07:15:00,4-11,276,1p_household
280,2024-01-01 07:15:00,4-12,274,1p_household
480,2024-01-01 07:30:00,10-0,473,2p_household
640,2024-01-01 07:30:00,10-1,654,3p_household
680,2024-01-01 07:30:00,10-2,667,3p_household
440,2024-01-01 07:30:00,10-3,459,2p_household
300,2024-01-01 07:30:00,10-4,294,1p_household
480,2024-01-01 07:30:00,10-5,468,2p_household
280,2024-01-01 07:30:00,10-6,281,1p_household
440,2024-01-01 07:30:00,10-7,457,2p_household
280,2024-01-01 07:30:00,10-8,276,1p_household
280,2024-01-01 07:30:00,10-9,271,1p_household
680,2024-01-01 07:30:00,14-0,676,3p_household
680,2024-01-01 07:30:00,14-1,669,4p_household
280,2024-01-01 07:30:00,14-2,277,1p_household
300,2024-01-01 07:30:00,14-3,295,1p_household
480,2024-01-01 07:30:00,14-4,462,2p_household
720,2024-01-01 07:30:00,14-5,710,4p_household
280,2024-01-01 07:30:00,14-6,279,1p_household
480,2024-01-01 07:30:00,14-7,478,2p_household
480,2024-01-01 07:30:00,14-8,473,2p_household
300,2024-01-01 07:30:00,14-9,296,1p_household
720,2024-01-01 07:30:00,0-0,708,3p_household
480,2024-01-01 07:30:00,0-1,463,2p_household
440,2024-01-01 07:30:00,0-2,451,2p_household
280,2024-01-01 07:30:00,0-3,271,1p_household
300,2024-01-01 07:30:00,0-4,291,1p_household
300,2024-01-01 07:30:00,0-5,295,1p_household
280,2024-01-01 07:30:00,0-6,280,1p_household
680,2024-01-01 07:30:00,4-0,668,3p_household
720,2024-01-01 07:30:00,4-1,706,4p_household
280,2024-01-01 07:30:00,4-2,283,1p_household
440,2024-01-01 07:30:00,4-3,448,2p_household
300,2024-01-01 07:30:00,4-4,291,1p_household
480,2024-01-01 07:30:00,4-5,483,2p_household
480,2024-01-01 07:30:00,4-6,465,2p_household
680,2024-01-01 07:30:00,4-7,676,4p_household
480,2024-01-01 07:30:00,4-8,462,2p_household
480,2024-01-01 07:30:00,4-9,487,2p_household
1760,2024-01-01 07:30:00,4-10,1774,store
280,2024-01-01 07:30:00,4-11,289,1p_household
280,2024-01-01 07:30:00,4-12,285,1p_household
480,2024-01-01 07:30:00,5-0,462,2p_household
640,2024-01-01 07:30:00,5-1,652,3p_household
280,2024-01-01 07:30:00,5-2,279,1p_household
440,2024-01-01 07:30:00,5-3,455,2p_household
680,2024-01-01 07:30:00,5-4,690,4p_household
480,2024-01-01 07:30:00,5-5,476,2p_household
640,2024-01-01 07:30:00,5-6,656,3p_household
440,2024-01-01 07:30:00,5-7,451,2p_household
720,2024-01-01 07:45:00,14-0,717,3p_household
720,2024-01-01 07:45:00,14-1,727,4p_household
300,2024-01-01 07:45:00,14-2,306,1p_household
280,2024-01-01 07:45:00,14-3,280,1p_household
480,2024-01-01 07:45:00,14-4,475,2p_household
680,2024-01-01 07:45:00,14-5,689,4p_household
300,2024-01-01 07:45:00,14-6,299,1p_household
480,2024-01-01 07:45:00,14-7,461,2p_household
480,2024-01-01 07:45:00,14-8,468,2p_household
280,2024-01-01 07:45:00,14-9,280,1p_household
720,2024-01-01 07:45:00,0-0,704,3p_household
480,2024-01-01 07:45:00,0-1,486,2p_household
520,2024-01-01 07:45:00,0-2,506,2p_household
300,2024-01-01 07:45:00,0-3,293,1p_household
300,2024-01-01 07:45:00,0-4,294,1p_household
300,2024-01-01 07:45:00,0-5,305,1p_household
300,2024-01-01 07:45:00,0-6,305,1p_household
680,2024-01-01 07:45:00,4-0,680,3p_household
720,2024-01-01 07:45:00,4-1,711,4p_household
300,2024-01-01 07:45:00,4-2,298,1p_household
480,2024-01-01 07:45:00,4-3,493,2p_household
280,2024-01-01 07:45:00,4-4,287,1p_household
480,2024-01-01 07:45:00,4-5,469,2p_household
520,2024-01-01 07:45:00,4-6,502,2p_household
680,2024-01-01 07:45:00,4-7,691,4p_household
480,2024-01-01 07:45:00,4-8,469,2p_household
480,2024-01-01 07:45:00,4-9,482,2p_household
2080,2024-01-01 07:45:00,4-10,2036,store
300,2024-01-01 07:45:00,4-11,304,1p_household
300,2024-01-01 07:45:00,4-12,295,1p_household
480,2024-01-01 07:45:00,5-0,490,2p_household
720,2024-01-01 07:45:00,5-1,702,3p_household
300,2024-01-01 07:45:00,5-2,300,1p_household
520,2024-01-01 07:45:00,5-3,503,2p_household
680,2024-01-01 07:45:00,5-4,693,4p_household
480,2024-01-01 07:45:00,5-5,486,2p_household
720,2024-01-01 07:45:00,5-6,718,3p_household
480,2024-01-01 07:45:00,5-7,491,2p_household
480,2024-01-01 07:45:00,10-0,492,2p_household
720,2024-01-01 07:45:00,10-1,720,3p_household
720,2024-01-01 07:45:00,10-2,724,3p_household
480,2024-01-01 07:45:00,10-3,479,2p_household
300,2024-01-01 07:45:00,10-4,306,1p_household
480,2024-01-01 07:45:00,10-5,478,2p_household
300,2024-01-01 07:45:00,10-6,303,1p_household
480,2024-01-01 07:45:00,10-7,460,2p_household
300,2024-01-01 07:45:00,10-8,306,1p_household
280,2024-01-01 07:45:00,10-9,282,1p_household
720,2024-01-01 08:00:00,0-0,712,3p_household
480,2024-01-01 08:00:00,0-1,473,2p_household
520,2024-01-01 08:00:00,0-2,500,2p_household
280,2024-01-01 08:00:00,0-3,289,1p_household
300,2024-01-01 08:00:00,0-4,308,1p_household
300,2024-01-01 08:00:00,0-5,307,1p_household
280,2024-01-01 08:00:00,0-6,287,1p_household
720,2024-01-01 08:00:00,4-0,735,3p_household
720,2024-01-01 08:00:00,4-1,707,4p_household
280,2024-01-01 08:00:00,4-2,283,1p_household
520,2024-01-01 08:00:00,4-3,502,2p_household
300,2024-01-01 08:00:00,4-4,296,1p_household
520,2024-01-01 08:00:00,4-5,512,2p_household
480,2024-01-01 08:00:00,4-6,488,2p_household
760,2024-01-01 08:00:00,4-7,740,4p_household
520,2024-01-01 08:00:00,4-8,503,2p_household
520,2024-01-01 08:00:00,4-9,511,2p_household
2400,2024-01-01 08:00:00,4-10,2383,store
300,2024-01-01 08:00:00,4-11,304,1p_household
300,2024-01-01 08:00:00,4-12,306,1p_household
480,2024-01-01 08:00:00,5-0,486,2p_household
680,2024-01-01 08:00:00,5-1,691,3p_household
300,2024-01-01 08:00:00,5-2,304,1p_household
480,2024-01-01 08:00:00,5-3,481,2p_household
720,2024-01-01 08:00:00,5-4,726,4p_household
480,2024-01-01 08:00:00,5-5,483,2p_household
720,2024-01-01 08:00:00,5-6,701,3p_household
480,2024-01-01 08:00:00,5-7,467,2p_household
520,2024-01-01 08:00:00,10-0,512,2p_household
680,2024-01-01 08:00:00,10-1,689,3p_household
720,2024-01-01 08:00:00,10-2,736,3p_household
480,2024-01-01 08:00:00,10-3,472,2p_household
300,2024-01-01 08:00:00,10-4,297,1p_household
480,2024-01-01 08:00:00,10-5,491,2p_household
280,2024-01-01 08:00:00,10-6,288,1p_household
520,2024-01-01 08:00:00,10-7,508,2p_household
280,2024-01-01 08:00:00,10-8,283,1p_household
280,2024-01-01 08:00:00,10-9,287,1p_household
680,2024-01-01 08:00:00,14-0,686,3p_household
720,2024-01-01 08:00:00,14-1,706,4p_household
300,2024-01-01 08:00:00,14-2,308,1p_household
300,2024-01-01 08:00:00,14-3,305,1p_household
480,2024-01-01 08:00:00,14-4,474,2p_household
720,2024-01-01 08:00:00,14-5,703,4p_household
280,2024-01-01 08:00:00,14-6,283,1p_household
480,2024-01-01 08:00:00,14-7,469,2p_household
480,2024-01-01 08:00:00,14-8,469,2p_household
300,2024-01-01 08:00:00,14-9,307,1p_household
680,2024-01-01 08:15:00,4-0,693,3p_household
760,2024-01-01 08:15:00,4-1,745,4p_household
280,2024-01-01 08:15:00,4-2,289,1p_household
480,2024-01-01 08:15:00,4-3,496,2p_household
300,2024-01-01 08:15:00,4-4,300,1p_household
480,2024-01-01 08:15:00,4-5,483,2p_household
480,2024-01-01 08:15:00,4-6,498,2p_household
720,2024-01-01 08:15:00,4-7,722,4p_household
520,2024-01-01 08:15:00,4-8,507,2p_household
520,2024-01-01 08:15:00,4-9,515,2p_household
2560,2024-01-01 08:15:00,4-10,2607,store
300,2024-01-01 08:15:00,4-11,294,1p_household
300,2024-01-01 08:15:00,4-12,304,1p_household
480,2024-01-01 08:15:00,5-0,494,2p_household
680,2024-01-01 08:15:00,5-1,699,3p_household
280,2024-01-01 08:15:00,5-2,285,1p_household
520,2024-01-01 08:15:00,5-3,512,2p_household
760,2024-01-01 08:15:00,5-4,743,4p_household
520,2024-01-01 08:15:00,5-5,509,2p_household
720,2024-01-01 08:15:00,5-6,716,3p_household
480,2024-01-01 08:15:00,5-7,497,2p_household
480,2024-01-01 08:15:00,10-0,480,2p_household
720,2024-01-01 08:15:00,10-1,736,3p_household
720,2024-01-01 08:15:00,10-2,719,3p_household
480,2024-01-01 08:15:00,10-3,479,2p_household
300,2024-01-01 08:15:00,10-4,292,1p_household
520,2024-01-01 08:15:00,10-5,514,2p_household
300,2024-01-01 08:15:00,10-6,305,1p_household
480,2024-01-01 08:15:00,10-7,486,2p_household
320,2024-01-01 08:15:00,10-8,311,1p_household
320,2024-01-01 08:15:00,10-9,312,1p_household
760,2024-01-01 08:15:00,14-0,745,3p_household
720,2024-01-01 08:15:00,14-1,733,4p_household
300,2024-01-01 08:15:00,14-2,293,1p_household
300,2024-01-01 08:15:00,14-3,302,1p_household
520,2024-01-01 08:15:00,14-4,513,2p_household
760,2024-01-01 08:15:00,14-5,751,4p_household
300,2024-01-01 08:15:00,14-6,305,1p_household
480,2024-01-01 08:15:00,14-7,499,2p_household
480,2024-01-01 08:15:00,14-8,483,2p_household
300,2024-01-01 08:15:00,14-9,292,1p_household
720,2024-01-01 08:15:00,0-0,714,3p_household
520,2024-01-01 08:15:00,0-1,512,2p_household
480,2024-01-01 08:15:00,0-2,481,2p_household
280,2024-01-01 08:15:00,0-3,287,1p_household
300,2024-01-01 08:15:00,0-4,290,1p_household
300,2024-01-01 08:15:00,0-5,302,1p_household
300,2024-01-01 08:15:00,0-6,290,1p_household
480,2024-01-01 08:30:00,5-0,488,2p_household
680,2024-01-01 08:30:00,5-1,689,3p_household
300,2024-01-01 08:30:00,5-2,300,1p_household
480,2024-01-01 08:30:00,5-3,478,2p_household
680,2024-01-01 08:30:00,5-4,691,4p_household
480,2024-01-01 08:30:00,5-5,479,2p_household
720,2024-01-01 08:30:00,5-6,728,3p_household
520,2024-01-01 08:30:00,5-7,507,2p_household
480,2024-01-01 08:30:00,10-0,470,2p_household
720,2024-01-01 08:30:00,10-1,713,3p_household
760,2024-01-01 08:30:00,10-2,740,3p_household
520,2024-01-01 08:30:00,10-3,502,2p_household
280,2024-01-01 08:30:00,10-4,288,1p_household
480,2024-01-01 08:30:00,10-5,490,2p_household
280,2024-01-01 08:30:00,10-6,285,1p_household
480,2024-01-01 08:30:00,10-7,480,2p_household
300,2024-01-01 08:30:00,10-8,297,1p_household
300,2024-01-01 08:30:00,10-9,290,1p_household
680,2024-01-01 08:30:00,14-0,692,3p_household
720,2024-01-01 08:30:00,14-1,706,4p_household
300,2024-01-01 08:30:00,14-2,295,1p_household
320,2024-01-01 08:30:00,14-3,311,1p_household
480,2024-01-01 08:30:00,14-4,476,2p_household
680,2024-01-01 08:30:00,14-5,697,4p_household
300,2024-01-01 08:30:00,14-6,297,1p_household
480,2024-01-01 08:30:00,14-7,481,2p_household
520,2024-01-01 08:30:00,14-8,504,2p_household
320,2024-01-01 08:30:00,14-9,311,1p_household
720,2024-01-01 08:30:00,0-0,700,3p_household
520,2024-01-01 08:30:00,0-1,501,2p_household
480,2024-01-01 08:30:00,0-2,475,2p_household
300,2024-01-01 08:30:00,0-3,300,1p_household
280,2024-01-01 08:30:00,0-4,287,1p_household
320,2024-01-01 08:30:00,0-5,311,1p_household
300,2024-01-01 08:30:00,0-6,301,1p_household
720,2024-01-01 08:30:00,4-0,716,3p_household
720,2024-01-01 08:30:00,4-1,712,4p_household
300,2024-01-01 08:30:00,4-2,294,1p_household
520,2024-01-01 08:30:00,4-3,512,2p_household
300,2024-01-01 08:30:00,4-4,300,1p_household
520,2024-01-01 08:30:00,4-5,510,2p_household
520,2024-01-01 08:30:00,4-6,512,2p_household
680,2024-01-01 08:30:00,4-7,694,4p_household
480,2024-01-01 08:30:00,4-8,494,2p_household
480,2024-01-01 08:30:00,4-9,498,2p_household
2880,2024-01-01 08:30:00,4-10,2892,store
280,2024-01-01 08:30:00,4-11,285,1p_household
320,2024-01-01 08:30:00,4-12,310,1p_household
520,2024-01-01 08:45:00,10-0,507,2p_household
680,2024-01-01 08:45:00,10-1,688,3p_household
720,2024-01-01 08:45:00,10-2,719,3p_household
480,2024-01-01 08:45:00,10-3,478,2p_household
280,2024-01-01 08:45:00,10-4,283,1p_household
480,2024-01-01 08:45:00,10-5,491,2p_household
300,2024-01-01 08:45:00,10-6,292,1p_household
480,2024-01-01 08:45:00,10-7,478,2p_household
300,2024-01-01 08:45:00,10-8,299,1p_household
300,2024-01-01 08:45:00,10-9,290,1p_household
720,2024-01-01 08:45:00,14-0,704,3p_household
720,2024-01-01 08:45:00,14-1,714,4p_household
280,2024-01-01 08:45:00,14-2,288,1p_household
300,2024-01-01 08:45:00,14-3,297,1p_household
480,2024-01-01 08:45:00,14-4,480,2p_household
680,2024-01-01 08:45:00,14-5,685,4p_household
300,2024-01-01 08:45:00,14-6,301,1p_household
480,2024-01-01 08:45:00,14-7,493,2p_household
480,2024-01-01 08:45:00,14-8,496,2p_household
280,2024-01-01 08:45:00,14-9,281,1p_household
720,2024-01-01 08:45:00,0-0,719,3p_household
480,2024-01-01 08:45:00,0-1,471,2p_household
520,2024-01-01 08:45:00,0-2,504,2p_household
300,2024-01-01 08:45:00,0-3,308,1p_household
280,2024-01-01 08:45:00,0-4,283,1p_household
300,2024-01-01 08:45:00,0-5,308,1p_household
300,2024-01-01 08:45:00,0-6,308,1p_household
680,2024-01-01 08:45:00,4-0,684,3p_household
680,2024-01-01 08:45:00,4-1,682,4p_household
280,2024-01-01 08:45:00,4-2,283,1p_household
480,2024-01-01 08:45:00,4-3,478,2p_household
300,2024-01-01 08:45:00,4-4,304,1p_household
480,2024-01-01 08:45:00,4-5,474,2p_household
480,2024-01-01 08:45:00,4-6,491,2p_household
720,2024-01-01 08:45:00,4-7,735,4p_household
520,2024-01-01 08:45:00,4-8,506,2p_household
520,2024-01-01 08:45:00,4-9,501,2p_household
3200,2024-01-01 08:45:00,4-10,3183,store
300,2024-01-01 08:45:00,4-11,308,1p_household
300,2024-01-01 08:45:00,4-12,304,1p_household
480,2024-01-01 08:45:00,5-0,485,2p_household
680,2024-01-01 08:45:00,5-1,678,3p_household
280,2024-01-01 08:45:00,5-2,286,1p_household
480,2024-01-01 08:45:00,5-3,461,2p_household
720,2024-01-01 08:45:00,5-4,738,4p_household
480,2024-01-01 08:45:00,5-5,483,2p_household
720,2024-01-01 08:45:00,5-6,718,3p_household
480,2024-01-01 08:45:00,5-7,473,2p_household
720,2024-01-01 09:00:00,14-0,707,3p_household
720,2024-01-01 09:00:00,14-1,709,4p_household
280,2024-01-01 09:00:00,14-2,278,1p_household
300,2024-01-01 09:00:00,14-3,293,1p_household
