value,time,ID,orig_measurement,type
200,2024-01-01 03:15:00,10-2,199,3p_household
150,2024-01-01 03:15:00,10-3,147,2p_household
150,2024-01-01 03:15:00,10-4,146,2p_household
140,2024-01-01 03:15:00,10-5,139,2p_household
90,2024-01-01 03:15:00,10-6,89,1p_household
1040,2024-01-01 03:15:00,10-7,1008,store
140,2024-01-01 03:15:00,10-8,137,2p_household
85,2024-01-01 03:15:00,10-9,85,1p_household
140,2024-01-01 03:15:00,4-0,135,2p_household
200,2024-01-01 03:15:00,4-1,199,4p_household
200,2024-01-01 03:15:00,4-2,203,4p_household
150,2024-01-01 03:15:00,4-3,146,2p_household
85,2024-01-01 03:15:00,4-4,87,1p_household
200,2024-01-01 03:15:00,4-5,198,4p_household
85,2024-01-01 03:15:00,3-0,84,1p_household
140,2024-01-01 03:15:00,3-1,143,2p_household
200,2024-01-01 03:15:00,3-2,204,3p_household
140,2024-01-01 03:15:00,3-3,136,2p_household
85,2024-01-01 03:15:00,3-4,86,1p_household
140,2024-01-01 03:15:00,3-5,136,2p_household
90,2024-01-01 03:15:00,3-6,88,1p_household
85,2024-01-01 03:15:00,3-7,83,1p_household
140,2024-01-01 03:15:00,3-8,139,2p_household
80,2024-01-01 03:30:00,13-0,82,1p_household
85,2024-01-01 03:30:00,13-1,84,1p_household
85,2024-01-01 03:30:00,13-2,86,1p_household
130,2024-01-01 03:30:00,13-3,133,2p_household
140,2024-01-01 03:30:00,13-4,141,2p_household
200,2024-01-01 03:30:00,13-5,201,3p_household
80,2024-01-01 03:30:00,7-0,81,1p_household
140,2024-01-01 03:30:00,7-1,138,2p_household
85,2024-01-01 03:30:00,7-2,84,1p_household
85,2024-01-01 03:30:00,7-3,86,1p_household
90,2024-01-01 03:30:00,7-4,88,1p_household
85,2024-01-01 03:30:00,7-5,84,1p_household
140,2024-01-01 03:30:00,7-6,144,2p_household
190,2024-01-01 03:30:00,7-7,194,3p_household
85,2024-01-01 03:30:00,7-8,86,1p_household
140,2024-01-01 03:30:00,10-0,136,2p_household
85,2024-01-01 03:30:00,10-1,85,1p_household
200,2024-01-01 03:30:00,10-2,202,3p_household
140,2024-01-01 03:30:00,10-3,143,2p_household
140,2024-01-01 03:30:00,10-4,139,2p_household
140,2024-01-01 03:30:00,10-5,137,2p_household
85,2024-01-01 03:30:00,10-6,87,1p_household
1040,2024-01-01 03:30:00,10-7,1046,store
140,2024-01-01 03:30:00,10-8,142,2p_household
90,2024-01-01 03:30:00,10-9,88,1p_household
140,2024-01-01 03:30:00,4-0,140,2p_household
220,2024-01-01 03:30:00,4-1,211,4p_household
200,2024-01-01 03:30:00,4-2,206,4p_household
150,2024-01-01 03:30:00,4-3,146,2p_household
85,2024-01-01 03:30:00,4-4,84,1p_household
220,2024-01-01 03:30:00,4-5,210,4p_household
80,2024-01-01 03:30:00,3-0,81,1p_household
140,2024-01-01 03:30:00,3-1,136,2p_household
200,2024-01-01 03:30:00,3-2,207,3p_household
140,2024-01-01 03:30:00,3-3,139,2p_household
90,2024-01-01 03:30:00,3-4,89,1p_household
140,2024-01-01 03:30:00,3-5,142,2p_household
80,2024-01-01 03:30:00,3-6,82,1p_household
85,2024-01-01 03:30:00,3-7,83,1p_household
130,2024-01-01 03:30:00,3-8,133,2p_household
90,2024-01-01 03:45:00,13-0,88,1p_household
90,2024-01-01 03:45:00,13-1,88,1p_household
80,2024-01-01 03:45:00,13-2,82,1p_household
130,2024-01-01 03:45:00,13-3,134,2p_household
140,2024-01-01 03:45:00,13-4,139,2p_household
200,2024-01-01 03:45:00,13-5,208,3p_household
85,2024-01-01 03:45:00,7-0,86,1p_household
140,2024-01-01 03:45:00,7-1,142,2p_household
85,2024-01-01 03:45:00,7-2,86,1p_household
85,2024-01-01 03:45:00,7-3,83,1p_household
85,2024-01-01 03:45:00,7-4,85,1p_household
80,2024-01-01 03:45:00,7-5,82,1p_household
130,2024-01-01 03:45:00,7-6,132,2p_household
220,2024-01-01 03:45:00,7-7,210,3p_household
80,2024-01-01 03:45:00,7-8,81,1p_household
140,2024-01-01 03:45:00,10-0,136,2p_household
80,2024-01-01 03:45:00,10-1,81,1p_household
200,2024-01-01 03:45:00,10-2,197,3p_household
130,2024-01-01 03:45:00,10-3,133,2p_household
140,2024-01-01 03:45:00,10-4,138,2p_household
140,2024-01-01 03:45:00,10-5,139,2p_household
85,2024-01-01 03:45:00,10-6,86,1p_household
1040,2024-01-01 03:45:00,10-7,1003,store
140,2024-01-01 03:45:00,10-8,141,2p_household
80,2024-01-01 03:45:00,10-9,81,1p_household
140,2024-01-01 03:45:00,4-0,140,2p_household
200,2024-01-01 03:45:00,4-1,206,4p_household
220,2024-01-01 03:45:00,4-2,210,4p_household
150,2024-01-01 03:45:00,4-3,145,2p_household
80,2024-01-01 03:45:00,4-4,82,1p_household
200,2024-01-01 03:45:00,4-5,198,4p_household
85,2024-01-01 03:45:00,3-0,86,1p_household
140,2024-01-01 03:45:00,3-1,136,2p_household
200,2024-01-01 03:45:00,3-2,198,3p_household
140,2024-01-01 03:45:00,3-3,139,2p_household
80,2024-01-01 03:45:00,3-4,82,1p_household
140,2024-01-01 03:45:00,3-5,138,2p_household
85,2024-01-01 03:45:00,3-6,87,1p_household
90,2024-01-01 03:45:00,3-7,88,1p_household
140,2024-01-01 03:45:00,3-8,136,2p_household
80,2024-01-01 04:00:00,13-0,82,1p_household
85,2024-01-01 04:00:00,13-1,84,1p_household
85,2024-01-01 04:00:00,13-2,84,1p_household
140,2024-01-01 04:00:00,13-3,137,2p_household
150,2024-01-01 04:00:00,13-4,145,2p_household
200,2024-01-01 04:00:00,13-5,208,3p_household
85,2024-01-01 04:00:00,7-0,83,1p_household
140,2024-01-01 04:00:00,7-1,141,2p_household
85,2024-01-01 04:00:00,7-2,86,1p_household
85,2024-01-01 04:00:00,7-3,83,1p_household
80,2024-01-01 04:00:00,7-4,80,1p_household
80,2024-01-01 04:00:00,7-5,80,1p_household
140,2024-01-01 04:00:00,7-6,144,2p_household
200,2024-01-01 04:00:00,7-7,205,3p_household
80,2024-01-01 04:00:00,7-8,82,1p_household
140,2024-01-01 04:00:00,10-0,143,2p_household
90,2024-01-01 04:00:00,10-1,88,1p_household
200,2024-01-01 04:00:00,10-2,196,3p_household
130,2024-01-01 04:00:00,10-3,134,2p_household
130,2024-01-01 04:00:00,10-4,132,2p_household
140,2024-01-01 04:00:00,10-5,135,2p_household
85,2024-01-01 04:00:00,10-6,86,1p_household
960,2024-01-01 04:00:00,10-7,973,store
140,2024-01-01 04:00:00,10-8,135,2p_household
80,2024-01-01 04:00:00,10-9,82,1p_household
140,2024-01-01 04:00:00,4-0,136,2p_household
200,2024-01-01 04:00:00,4-1,207,4p_household
190,2024-01-01 04:00:00,4-2,194,4p_household
140,2024-01-01 04:00:00,4-3,137,2p_household
85,2024-01-01 04:00:00,4-4,87,1p_household
200,2024-01-01 04:00:00,4-5,196,4p_household
90,2024-01-01 04:00:00,3-0,88,1p_household
130,2024-01-01 04:00:00,3-1,132,2p_household
200,2024-01-01 04:00:00,3-2,207,3p_household
140,2024-01-01 04:00:00,3-3,139,2p_household
85,2024-01-01 04:00:00,3-4,83,1p_household
140,2024-01-01 04:00:00,3-5,143,2p_household
85,2024-01-01 04:00:00,3-6,83,1p_household
90,2024-01-01 04:00:00,3-7,88,1p_household
140,2024-01-01 04:00:00,3-8,139,2p_household
85,2024-01-01 04:15:00,13-0,85,1p_household
90,2024-01-01 04:15:00,13-1,88,1p_household
85,2024-01-01 04:15:00,13-2,84,1p_household
130,2024-01-01 04:15:00,13-3,134,2p_household
140,2024-01-01 04:15:00,13-4,142,2p_household
190,2024-01-01 04:15:00,13-5,193,3p_household
80,2024-01-01 04:15:00,7-0,81,1p_household
140,2024-01-01 04:15:00,7-1,136,2p_household
80,2024-01-01 04:15:00,7-2,80,1p_household
85,2024-01-01 04:15:00,7-3,87,1p_household
80,2024-01-01 04:15:00,7-4,81,1p_household
90,2024-01-01 04:15:00,7-5,88,1p_household
140,2024-01-01 04:15:00,7-6,140,2p_household
200,2024-01-01 04:15:00,7-7,198,3p_household
85,2024-01-01 04:15:00,7-8,83,1p_household
140,2024-01-01 04:15:00,10-0,144,2p_household
85,2024-01-01 04:15:00,10-1,83,1p_household
190,2024-01-01 04:15:00,10-2,193,3p_household
150,2024-01-01 04:15:00,10-3,146,2p_household
150,2024-01-01 04:15:00,10-4,145,2p_household
140,2024-01-01 04:15:00,10-5,136,2p_household
85,2024-01-01 04:15:00,10-6,86,1p_household
1040,2024-01-01 04:15:00,10-7,1020,store
140,2024-01-01 04:15:00,10-8,142,2p_household
90,2024-01-01 04:15:00,10-9,88,1p_household
140,2024-01-01 04:15:00,4-0,143,2p_household
200,2024-01-01 04:15:00,4-1,203,4p_household
200,2024-01-01 04:15:00,4-2,196,4p_household
140,2024-01-01 04:15:00,4-3,142,2p_household
80,2024-01-01 04:15:00,4-4,82,1p_household
200,2024-01-01 04:15:00,4-5,197,4p_household
80,2024-01-01 04:15:00,3-0,81,1p_household
140,2024-01-01 04:15:00,3-1,135,2p_household
200,2024-01-01 04:15:00,3-2,195,3p_household
140,2024-01-01 04:15:00,3-3,143,2p_household
85,2024-01-01 04:15:00,3-4,83,1p_household
140,2024-01-01 04:15:00,3-5,135,2p_household
80,2024-01-01 04:15:00,3-6,81,1p_household
85,2024-01-01 04:15:00,3-7,87,1p_household
140,2024-01-01 04:15:00,3-8,135,2p_household
90,2024-01-01 04:30:00,13-0,88,1p_household
85,2024-01-01 04:30:00,13-1,83,1p_household
90,2024-01-01 04:30:00,13-2,88,1p_household
130,2024-01-01 04:30:00,13-3,134,2p_household
140,2024-01-01 04:30:00,13-4,141,2p_household
200,2024-01-01 04:30:00,13-5,207,3p_household
80,2024-01-01 04:30:00,7-0,81,1p_household
150,2024-01-01 04:30:00,7-1,146,2p_household
90,2024-01-01 04:30:00,7-2,89,1p_household
85,2024-01-01 04:30:00,7-3,85,1p_household
85,2024-01-01 04:30:00,7-4,84,1p_household
90,2024-01-01 04:30:00,7-5,89,1p_household
140,2024-01-01 04:30:00,7-6,141,2p_household
220,2024-01-01 04:30:00,7-7,212,3p_household
80,2024-01-01 04:30:00,7-8,82,1p_household
140,2024-01-01 04:30:00,10-0,141,2p_household
90,2024-01-01 04:30:00,10-1,89,1p_household
200,2024-01-01 04:30:00,10-2,197,3p_household
150,2024-01-01 04:30:00,10-3,145,2p_household
140,2024-01-01 04:30:00,10-4,136,2p_household
140,2024-01-01 04:30:00,10-5,143,2p_household
90,2024-01-01 04:30:00,10-6,88,1p_household
960,2024-01-01 04:30:00,10-7,996,store
150,2024-01-01 04:30:00,10-8,147,2p_household
90,2024-01-01 04:30:00,10-9,89,1p_household
140,2024-01-01 04:30:00,4-0,136,2p_household
220,2024-01-01 04:30:00,4-1,210,4p_household
200,2024-01-01 04:30:00,4-2,202,4p_household
140,2024-01-01 04:30:00,4-3,136,2p_household
80,2024-01-01 04:30:00,4-4,81,1p_household
220,2024-01-01 04:30:00,4-5,211,4p_household
80,2024-01-01 04:30:00,3-0,82,1p_household
130,2024-01-01 04:30:00,3-1,134,2p_household
200,2024-01-01 04:30:00,3-2,204,3p_household
130,2024-01-01 04:30:00,3-3,134,2p_household
90,2024-01-01 04:30:00,3-4,88,1p_household
140,2024-01-01 04:30:00,3-5,136,2p_household
85,2024-01-01 04:30:00,3-6,83,1p_household
80,2024-01-01 04:30:00,3-7,82,1p_household
130,2024-01-01 04:30:00,3-8,134,2p_household
85,2024-01-01 04:45:00,13-0,85,1p_household
90,2024-01-01 04:45:00,13-1,88,1p_household
90,2024-01-01 04:45:00,13-2,88,1p_household
140,2024-01-01 04:45:00,13-3,142,2p_household
140,2024-01-01 04:45:00,13-4,139,2p_household
200,2024-01-01 04:45:00,13-5,200,3p_household
85,2024-01-01 04:45:00,7-0,87,1p_household
150,2024-01-01 04:45:00,7-1,147,2p_household
85,2024-01-01 04:45:00,7-2,84,1p_household
90,2024-01-01 04:45:00,7-3,88,1p_household
85,2024-01-01 04:45:00,7-4,86,1p_household
90,2024-01-01 04:45:00,7-5,89,1p_household
150,2024-01-01 04:45:00,7-6,149,2p_household
200,2024-01-01 04:45:00,7-7,199,3p_household
85,2024-01-01 04:45:00,7-8,83,1p_household
140,2024-01-01 04:45:00,10-0,142,2p_household
90,2024-01-01 04:45:00,10-1,90,1p_household
200,2024-01-01 04:45:00,10-2,204,3p_household
140,2024-01-01 04:45:00,10-3,144,2p_household
140,2024-01-01 04:45:00,10-4,136,2p_household
140,2024-01-01 04:45:00,10-5,137,2p_household
85,2024-01-01 04:45:00,10-6,86,1p_household
960,2024-01-01 04:45:00,10-7,958,store
140,2024-01-01 04:45:00,10-8,144,2p_household
85,2024-01-01 04:45:00,10-9,87,1p_household
150,2024-01-01 04:45:00,4-0,147,2p_household
200,2024-01-01 04:45:00,4-1,205,4p_household
200,2024-01-01 04:45:00,4-2,207,4p_household
140,2024-01-01 04:45:00,4-3,140,2p_household
85,2024-01-01 04:45:00,4-4,86,1p_household
200,2024-01-01 04:45:00,4-5,206,4p_household
85,2024-01-01 04:45:00,3-0,87,1p_household
140,2024-01-01 04:45:00,3-1,142,2p_household
200,2024-01-01 04:45:00,3-2,203,3p_household
140,2024-01-01 04:45:00,3-3,138,2p_household
85,2024-01-01 04:45:00,3-4,83,1p_household
150,2024-01-01 04:45:00,3-5,148,2p_household
85,2024-01-01 04:45:00,3-6,83,1p_household
90,2024-01-01 04:45:00,3-7,89,1p_household
150,2024-01-01 04:45:00,3-8,147,2p_household
90,2024-01-01 05:00:00,13-0,88,1p_household
90,2024-01-01 05:00:00,13-1,92,1p_household
90,2024-01-01 05:00:00,13-2,92,1p_household
150,2024-01-01 05:00:00,13-3,149,2p_household
140,2024-01-01 05:00:00,13-4,144,2p_household
220,2024-01-01 05:00:00,13-5,214,3p_household
90,2024-01-01 05:00:00,7-0,91,1p_household
140,2024-01-01 05:00:00,7-1,141,2p_household
90,2024-01-01 05:00:00,7-2,90,1p_household
85,2024-01-01 05:00:00,7-3,84,1p_household
85,2024-01-01 05:00:00,7-4,85,1p_household
90,2024-01-01 05:00:00,7-5,88,1p_household
150,2024-01-01 05:00:00,7-6,149,2p_household
220,2024-01-01 05:00:00,7-7,214,3p_household
90,2024-01-01 05:00:00,7-8,92,1p_household
140,2024-01-01 05:00:00,10-0,142,2p_household
85,2024-01-01 05:00:00,10-1,84,1p_household
200,2024-01-01 05:00:00,10-2,202,3p_household
140,2024-01-01 05:00:00,10-3,139,2p_household
140,2024-01-01 05:00:00,10-4,140,2p_household
150,2024-01-01 05:00:00,10-5,151,2p_household
85,2024-01-01 05:00:00,10-6,85,1p_household
1040,2024-01-01 05:00:00,10-7,1028,store
150,2024-01-01 05:00:00,10-8,148,2p_household
85,2024-01-01 05:00:00,10-9,84,1p_household
140,2024-01-01 05:00:00,4-0,141,2p_household
200,2024-01-01 05:00:00,4-1,201,4p_household
200,2024-01-01 05:00:00,4-2,204,4p_household
140,2024-01-01 05:00:00,4-3,140,2p_household
90,2024-01-01 05:00:00,4-4,90,1p_household
220,2024-01-01 05:00:00,4-5,215,4p_household
85,2024-01-01 05:00:00,3-0,86,1p_household
140,2024-01-01 05:00:00,3-1,140,2p_household
200,2024-01-01 05:00:00,3-2,205,3p_household
150,2024-01-01 05:00:00,3-3,147,2p_household
90,2024-01-01 05:00:00,3-4,91,1p_household
150,2024-01-01 05:00:00,3-5,151,2p_household
90,2024-01-01 05:00:00,3-6,91,1p_household
85,2024-01-01 05:00:00,3-7,85,1p_household
140,2024-01-01 05:00:00,3-8,143,2p_household
90,2024-01-01 05:15:00,13-0,88,1p_household
90,2024-01-01 05:15:00,13-1,92,1p_household
90,2024-01-01 05:15:00,13-2,90,1p_household
150,2024-01-01 05:15:00,13-3,146,2p_household
150,2024-01-01 05:15:00,13-4,147,2p_household
220,2024-01-01 05:15:00,13-5,216,3p_household
90,2024-01-01 05:15:00,7-0,92,1p_household
150,2024-01-01 05:15:00,7-1,146,2p_household
95,2024-01-01 05:15:00,7-2,93,1p_household
90,2024-01-01 05:15:00,7-3,90,1p_household
90,2024-01-01 05:15:00,7-4,88,1p_household
85,2024-01-01 05:15:00,7-5,86,1p_household
140,2024-01-01 05:15:00,7-6,144,2p_household
220,2024-01-01 05:15:00,7-7,213,3p_household
90,2024-01-01 05:15:00,7-8,90,1p_household
150,2024-01-01 05:15:00,10-0,152,2p_household
90,2024-01-01 05:15:00,10-1,89,1p_household
220,2024-01-01 05:15:00,10-2,222,3p_household
150,2024-01-01 05:15:00,10-3,150,2p_household
160,2024-01-01 05:15:00,10-4,155,2p_household
150,2024-01-01 05:15:00,10-5,152,2p_household
95,2024-01-01 05:15:00,10-6,94,1p_household
1040,2024-01-01 05:15:00,10-7,1040,store
140,2024-01-01 05:15:00,10-8,143,2p_household
95,2024-01-01 05:15:00,10-9,93,1p_household
150,2024-01-01 05:15:00,4-0,154,2p_household
200,2024-01-01 05:15:00,4-1,207,4p_household
220,2024-01-01 05:15:00,4-2,217,4p_household
140,2024-01-01 05:15:00,4-3,141,2p_household
90,2024-01-01 05:15:00,4-4,90,1p_household
200,2024-01-01 05:15:00,4-5,208,4p_household
90,2024-01-01 05:15:00,3-0,89,1p_household
150,2024-01-01 05:15:00,3-1,147,2p_household
220,2024-01-01 05:15:00,3-2,226,3p_household
150,2024-01-01 05:15:00,3-3,152,2p_household
90,2024-01-01 05:15:00,3-4,91,1p_household
160,2024-01-01 05:15:00,3-5,155,2p_household
90,2024-01-01 05:15:00,3-6,89,1p_household
90,2024-01-01 05:15:00,3-7,91,1p_household
150,2024-01-01 05:15:00,3-8,154,2p_household
95,2024-01-01 05:30:00,13-0,93,1p_household
90,2024-01-01 05:30:00,13-1,92,1p_household
90,2024-01-01 05:30:00,13-2,91,1p_household
160,2024-01-01 05:30:00,13-3,155,2p_household
150,2024-01-01 05:30:00,13-4,153,2p_household
240,2024-01-01 05:30:00,13-5,230,3p_household
95,2024-01-01 05:30:00,7-0,97,1p_household
160,2024-01-01 05:30:00,7-1,156,2p_household
90,2024-01-01 05:30:00,7-2,92,1p_household
95,2024-01-01 05:30:00,7-3,95,1p_household
95,2024-01-01 05:30:00,7-4,93,1p_household
95,2024-01-01 05:30:00,7-5,97,1p_household
150,2024-01-01 05:30:00,7-6,149,2p_household
220,2024-01-01 05:30:00,7-7,229,3p_household
95,2024-01-01 05:30:00,7-8,95,1p_household
150,2024-01-01 05:30:00,10-0,149,2p_household
100,2024-01-01 05:30:00,10-1,98,1p_household
220,2024-01-01 05:30:00,10-2,226,3p_household
150,2024-01-01 05:30:00,10-3,151,2p_household
150,2024-01-01 05:30:00,10-4,152,2p_household
160,2024-01-01 05:30:00,10-5,161,2p_household
95,2024-01-01 05:30:00,10-6,94,1p_household
1040,2024-01-01 05:30:00,10-7,1027,store
160,2024-01-01 05:30:00,10-8,155,2p_household
95,2024-01-01 05:30:00,10-9,93,1p_household
160,2024-01-01 05:30:00,4-0,158,2p_household
240,2024-01-01 05:30:00,4-1,235,4p_household
240,2024-01-01 05:30:00,4-2,236,4p_household
160,2024-01-01 05:30:00,4-3,156,2p_household
90,2024-01-01 05:30:00,4-4,92,1p_household
220,2024-01-01 05:30:00,4-5,227,4p_household
95,2024-01-01 05:30:00,3-0,97,1p_household
160,2024-01-01 05:30:00,3-1,155,2p_household
220,2024-01-01 05:30:00,3-2,225,3p_household
150,2024-01-01 05:30:00,3-3,153,2p_household
95,2024-01-01 05:30:00,3-4,97,1p_household
160,2024-01-01 05:30:00,3-5,161,2p_household
95,2024-01-01 05:30:00,3-6,93,1p_household
90,2024-01-01 05:30:00,3-7,92,1p_household
160,2024-01-01 05:30:00,3-8,155,2p_household
110,2024-01-01 05:45:00,13-0,107,1p_household
100,2024-01-01 05:45:00,13-1,103,1p_household
110,2024-01-01 05:45:00,13-2,109,1p_household
180,2024-01-01 05:45:00,13-3,181,2p_household
180,2024-01-01 05:45:00,13-4,175,2p_household
260,2024-01-01 05:45:00,13-5,255,3p_household
110,2024-01-01 05:45:00,7-0,110,1p_household
170,2024-01-01 05:45:00,7-1,165,2p_household
100,2024-01-01 05:45:00,7-2,104,1p_household
110,2024-01-01 05:45:00,7-3,105,1p_household
100,2024-01-01 05:45:00,7-4,102,1p_household
110,2024-01-01 05:45:00,7-5,105,1p_household
170,2024-01-01 05:45:00,7-6,173,2p_household
240,2024-01-01 05:45:00,7-7,244,3p_household
110,2024-01-01 05:45:00,7-8,106,1p_household
170,2024-01-01 05:45:00,10-0,167,2p_household
110,2024-01-01 05:45:00,10-1,110,1p_household
260,2024-01-01 05:45:00,10-2,256,3p_household
180,2024-01-01 05:45:00,10-3,177,2p_household
170,2024-01-01 05:45:00,10-4,173,2p_household
180,2024-01-01 05:45:00,10-5,177,2p_household
110,2024-01-01 05:45:00,10-6,105,1p_household
1120,2024-01-01 05:45:00,10-7,1109,store
180,2024-01-01 05:45:00,10-8,175,2p_household
110,2024-01-01 05:45:00,10-9,107,1p_household
180,2024-01-01 05:45:00,4-0,175,2p_household
240,2024-01-01 05:45:00,4-1,246,4p_household
240,2024-01-01 05:45:00,4-2,240,4p_household
180,2024-01-01 05:45:00,4-3,178,2p_household
110,2024-01-01 05:45:00,4-4,106,1p_household
260,2024-01-01 05:45:00,4-5,253,4p_household
100,2024-01-01 05:45:00,3-0,101,1p_household
170,2024-01-01 05:45:00,3-1,170,2p_household
260,2024-01-01 05:45:00,3-2,253,3p_household
170,2024-01-01 05:45:00,3-3,171,2p_household
100,2024-01-01 05:45:00,3-4,102,1p_household
170,2024-01-01 05:45:00,3-5,165,2p_household
110,2024-01-01 05:45:00,3-6,109,1p_household
100,2024-01-01 05:45:00,3-7,100,1p_household
170,2024-01-01 05:45:00,3-8,173,2p_household
120,2024-01-01 06:00:00,13-0,117,1p_household
130,2024-01-01 06:00:00,13-1,127,1p_household
130,2024-01-01 06:00:00,13-2,126,1p_household
200,2024-01-01 06:00:00,13-3,198,2p_household
200,2024-01-01 06:00:00,13-4,208,2p_household
280,2024-01-01 06:00:00,13-5,283,3p_household
130,2024-01-01 06:00:00,7-0,125,1p_household
190,2024-01-01 06:00:00,7-1,193,2p_household
120,2024-01-01 06:00:00,7-2,123,1p_household
120,2024-01-01 06:00:00,7-3,118,1p_household
120,2024-01-01 06:00:00,7-4,123,1p_household
120,2024-01-01 06:00:00,7-5,118,1p_household
200,2024-01-01 06:00:00,7-6,202,2p_household
300,2024-01-01 06:00:00,7-7,309,3p_household
120,2024-01-01 06:00:00,7-8,118,1p_household
220,2024-01-01 06:00:00,10-0,212,2p_household
130,2024-01-01 06:00:00,10-1,127,1p_household
300,2024-01-01 06:00:00,10-2,294,3p_household
200,2024-01-01 06:00:00,10-3,207,2p_household
200,2024-01-01 06:00:00,10-4,206,2p_household
200,2024-01-01 06:00:00,10-5,208,2p_household
120,2024-01-01 06:00:00,10-6,124,1p_household
1200,2024-01-01 06:00:00,10-7,1188,store
200,2024-01-01 06:00:00,10-8,198,2p_household
130,2024-01-01 06:00:00,10-9,127,1p_household
200,2024-01-01 06:00:00,4-0,206,2p_household
300,2024-01-01 06:00:00,4-1,305,4p_household
280,2024-01-01 06:00:00,4-2,283,4p_household
200,2024-01-01 06:00:00,4-3,209,2p_household
130,2024-01-01 06:00:00,4-4,128,1p_household
300,2024-01-01 06:00:00,4-5,308,4p_household
120,2024-01-01 06:00:00,3-0,121,1p_household
200,2024-01-01 06:00:00,3-1,198,2p_household
300,2024-01-01 06:00:00,3-2,305,3p_household
200,2024-01-01 06:00:00,3-3,207,2p_household
120,2024-01-01 06:00:00,3-4,119,1p_household
200,2024-01-01 06:00:00,3-5,206,2p_household
120,2024-01-01 06:00:00,3-6,118,1p_household
120,2024-01-01 06:00:00,3-7,117,1p_household
190,2024-01-01 06:00:00,3-8,194,2p_household
150,2024-01-01 06:15:00,13-0,147,1p_household
150,2024-01-01 06:15:00,13-1,149,1p_household
160,2024-01-01 06:15:00,13-2,155,1p_household
240,2024-01-01 06:15:00,13-3,241,2p_household
240,2024-01-01 06:15:00,13-4,237,2p_household
360,2024-01-01 06:15:00,13-5,365,3p_household
150,2024-01-01 06:15:00,7-0,147,1p_household
240,2024-01-01 06:15:00,7-1,244,2p_household
160,2024-01-01 06:15:00,7-2,157,1p_household
140,2024-01-01 06:15:00,7-3,144,1p_household
150,2024-01-01 06:15:00,7-4,154,1p_household
150,2024-01-01 06:15:00,7-5,153,1p_household
240,2024-01-01 06:15:00,7-6,240,2p_household
360,2024-01-01 06:15:00,7-7,368,3p_household
150,2024-01-01 06:15:00,7-8,148,1p_household
240,2024-01-01 06:15:00,10-0,235,2p_household
150,2024-01-01 06:15:00,10-1,152,1p_household
360,2024-01-01 06:15:00,10-2,356,3p_household
240,2024-01-01 06:15:00,10-3,243,2p_household
260,2024-01-01 06:15:00,10-4,257,2p_household
240,2024-01-01 06:15:00,10-5,243,2p_household
150,2024-01-01 06:15:00,10-6,145,1p_household
1120,2024-01-01 06:15:00,10-7,1120,store
240,2024-01-01 06:15:00,10-8,236,2p_household
150,2024-01-01 06:15:00,10-9,149,1p_household
260,2024-01-01 06:15:00,4-0,251,2p_household
380,2024-01-01 06:15:00,4-1,372,4p_household
360,2024-01-01 06:15:00,4-2,352,4p_household
240,2024-01-01 06:15:00,4-3,247,2p_household
160,2024-01-01 06:15:00,4-4,157,1p_household
340,2024-01-01 06:15:00,4-5,348,4p_household
160,2024-01-01 06:15:00,3-0,156,1p_household
260,2024-01-01 06:15:00,3-1,253,2p_household
380,2024-01-01 06:15:00,3-2,376,3p_household
260,2024-01-01 06:15:00,3-3,250,2p_household
150,2024-01-01 06:15:00,3-4,151,1p_household
260,2024-01-01 06:15:00,3-5,255,2p_household
150,2024-01-01 06:15:00,3-6,148,1p_household
150,2024-01-01 06:15:00,3-7,153,1p_household
260,2024-01-01 06:15:00,3-8,257,2p_household
190,2024-01-01 06:30:00,13-0,191,1p_household
170,2024-01-01 06:30:00,13-1,174,1p_household
190,2024-01-01 06:30:00,13-2,186,1p_household
300,2024-01-01 06:30:00,13-3,292,2p_household
320,2024-01-01 06:30:00,13-4,312,2p_household
440,2024-01-01 06:30:00,13-5,454,3p_household
180,2024-01-01 06:30:00,7-0,184,1p_household
300,2024-01-01 06:30:00,7-1,309,2p_household
180,2024-01-01 06:30:00,7-2,177,1p_household
180,2024-01-01 06:30:00,7-3,180,1p_household
180,2024-01-01 06:30:00,7-4,179,1p_household
180,2024-01-01 06:30:00,7-5,181,1p_household
280,2024-01-01 06:30:00,7-6,287,2p_household
440,2024-01-01 06:30:00,7-7,452,3p_household
180,2024-01-01 06:30:00,7-8,183,1p_household
280,2024-01-01 06:30:00,10-0,289,2p_household
180,2024-01-01 06:30:00,10-1,176,1p_household
440,2024-01-01 06:30:00,10-2,431,3p_household
300,2024-01-01 06:30:00,10-3,304,2p_household
300,2024-01-01 06:30:00,10-4,304,2p_household
300,2024-01-01 06:30:00,10-5,306,2p_household
190,2024-01-01 06:30:00,10-6,186,1p_household
1120,2024-01-01 06:30:00,10-7,1159,store
300,2024-01-01 06:30:00,10-8,308,2p_household
190,2024-01-01 06:30:00,10-9,190,1p_household
300,2024-01-01 06:30:00,4-0,298,2p_household
440,2024-01-01 06:30:00,4-1,420,4p_household
440,2024-01-01 06:30:00,4-2,428,4p_household
300,2024-01-01 06:30:00,4-3,300,2p_household
170,2024-01-01 06:30:00,4-4,174,1p_household
440,2024-01-01 06:30:00,4-5,448,4p_household
190,2024-01-01 06:30:00,3-0,191,1p_household
300,2024-01-01 06:30:00,3-1,297,2p_household
440,2024-01-01 06:30:00,3-2,443,3p_household
320,2024-01-01 06:30:00,3-3,314,2p_household
