value,time,ID,orig_measurement,type
110,2024-01-01 05:45:00,13-0,106,1p_household
260,2024-01-01 05:45:00,13-1,263,3p_household
170,2024-01-01 05:45:00,13-2,165,2p_household
110,2024-01-01 05:45:00,13-3,110,1p_household
110,2024-01-01 05:45:00,13-4,107,1p_household
110,2024-01-01 05:45:00,13-5,109,1p_household
110,2024-01-01 05:45:00,13-6,108,1p_household
180,2024-01-01 05:45:00,13-7,181,2p_household
180,2024-01-01 05:45:00,13-8,177,2p_household
100,2024-01-01 05:45:00,13-9,104,1p_household
300,2024-01-01 06:00:00,2-0,307,3p_household
200,2024-01-01 06:00:00,2-1,206,2p_household
120,2024-01-01 06:00:00,2-2,124,1p_household
120,2024-01-01 06:00:00,2-3,124,1p_household
120,2024-01-01 06:00:00,2-4,124,1p_household
200,2024-01-01 06:00:00,2-5,204,2p_household
120,2024-01-01 06:00:00,2-6,122,1p_household
300,2024-01-01 06:00:00,2-7,299,3p_household
120,2024-01-01 06:00:00,2-8,120,1p_household
130,2024-01-01 06:00:00,10-0,127,1p_household
300,2024-01-01 06:00:00,10-1,298,4p_household
130,2024-01-01 06:00:00,10-2,127,1p_household
120,2024-01-01 06:00:00,10-3,121,1p_household
120,2024-01-01 06:00:00,10-4,124,1p_household
130,2024-01-01 06:00:00,10-5,126,1p_household
130,2024-01-01 06:00:00,10-6,126,1p_household
120,2024-01-01 06:00:00,10-7,119,1p_household
300,2024-01-01 06:00:00,10-8,309,3p_household
200,2024-01-01 06:00:00,10-9,207,2p_household
220,2024-01-01 06:00:00,5-0,212,2p_household
300,2024-01-01 06:00:00,5-1,309,4p_household
200,2024-01-01 06:00:00,5-2,203,2p_household
120,2024-01-01 06:00:00,5-3,119,1p_household
200,2024-01-01 06:00:00,5-4,208,2p_household
120,2024-01-01 06:00:00,5-5,123,1p_household
130,2024-01-01 06:00:00,5-6,125,1p_household
280,2024-01-01 06:00:00,1-0,282,4p_household
120,2024-01-01 06:00:00,1-1,119,1p_household
200,2024-01-01 06:00:00,1-2,207,2p_household
120,2024-01-01 06:00:00,1-3,124,1p_household
130,2024-01-01 06:00:00,1-4,126,1p_household
120,2024-01-01 06:00:00,1-5,117,1p_household
300,2024-01-01 06:00:00,1-6,306,3p_household
120,2024-01-01 06:00:00,1-7,117,1p_household
120,2024-01-01 06:00:00,13-0,118,1p_household
300,2024-01-01 06:00:00,13-1,300,3p_household
200,2024-01-01 06:00:00,13-2,197,2p_household
120,2024-01-01 06:00:00,13-3,119,1p_household
120,2024-01-01 06:00:00,13-4,124,1p_household
120,2024-01-01 06:00:00,13-5,124,1p_household
120,2024-01-01 06:00:00,13-6,123,1p_household
200,2024-01-01 06:00:00,13-7,196,2p_household
200,2024-01-01 06:00:00,13-8,198,2p_household
130,2024-01-01 06:00:00,13-9,125,1p_household
340,2024-01-01 06:15:00,2-0,343,3p_household
260,2024-01-01 06:15:00,2-1,251,2p_household
150,2024-01-01 06:15:00,2-2,151,1p_household
150,2024-01-01 06:15:00,2-3,154,1p_household
150,2024-01-01 06:15:00,2-4,146,1p_household
240,2024-01-01 06:15:00,2-5,247,2p_household
150,2024-01-01 06:15:00,2-6,148,1p_household
360,2024-01-01 06:15:00,2-7,354,3p_household
160,2024-01-01 06:15:00,2-8,155,1p_household
160,2024-01-01 06:15:00,10-0,157,1p_household
340,2024-01-01 06:15:00,10-1,348,4p_household
150,2024-01-01 06:15:00,10-2,149,1p_household
150,2024-01-01 06:15:00,10-3,147,1p_household
150,2024-01-01 06:15:00,10-4,154,1p_household
150,2024-01-01 06:15:00,10-5,153,1p_household
150,2024-01-01 06:15:00,10-6,148,1p_household
150,2024-01-01 06:15:00,10-7,151,1p_household
340,2024-01-01 06:15:00,10-8,347,3p_household
240,2024-01-01 06:15:00,10-9,242,2p_household
260,2024-01-01 06:15:00,5-0,253,2p_household
360,2024-01-01 06:15:00,5-1,362,4p_household
240,2024-01-01 06:15:00,5-2,238,2p_household
150,2024-01-01 06:15:00,5-3,145,1p_household
260,2024-01-01 06:15:00,5-4,253,2p_household
140,2024-01-01 06:15:00,5-5,143,1p_household
150,2024-01-01 06:15:00,5-6,153,1p_household
360,2024-01-01 06:15:00,1-0,354,4p_household
150,2024-01-01 06:15:00,1-1,147,1p_household
260,2024-01-01 06:15:00,1-2,255,2p_household
150,2024-01-01 06:15:00,1-3,152,1p_household
150,2024-01-01 06:15:00,1-4,154,1p_household
150,2024-01-01 06:15:00,1-5,154,1p_household
380,2024-01-01 06:15:00,1-6,370,3p_household
140,2024-01-01 06:15:00,1-7,144,1p_household
150,2024-01-01 06:15:00,13-0,148,1p_household
380,2024-01-01 06:15:00,13-1,371,3p_household
240,2024-01-01 06:15:00,13-2,236,2p_household
150,2024-01-01 06:15:00,13-3,152,1p_household
140,2024-01-01 06:15:00,13-4,144,1p_household
150,2024-01-01 06:15:00,13-5,148,1p_household
140,2024-01-01 06:15:00,13-6,143,1p_household
240,2024-01-01 06:15:00,13-7,248,2p_household
260,2024-01-01 06:15:00,13-8,253,2p_household
160,2024-01-01 06:15:00,13-9,155,1p_household
440,2024-01-01 06:30:00,2-0,423,3p_household
300,2024-01-01 06:30:00,2-1,290,2p_household
180,2024-01-01 06:30:00,2-2,175,1p_household
190,2024-01-01 06:30:00,2-3,186,1p_household
190,2024-01-01 06:30:00,2-4,185,1p_household
300,2024-01-01 06:30:00,2-5,308,2p_household
180,2024-01-01 06:30:00,2-6,179,1p_household
440,2024-01-01 06:30:00,2-7,445,3p_household
180,2024-01-01 06:30:00,2-8,181,1p_household
190,2024-01-01 06:30:00,10-0,186,1p_household
440,2024-01-01 06:30:00,10-1,446,4p_household
190,2024-01-01 06:30:00,10-2,185,1p_household
180,2024-01-01 06:30:00,10-3,175,1p_household
170,2024-01-01 06:30:00,10-4,174,1p_household
180,2024-01-01 06:30:00,10-5,175,1p_household
180,2024-01-01 06:30:00,10-6,183,1p_household
180,2024-01-01 06:30:00,10-7,180,1p_household
440,2024-01-01 06:30:00,10-8,457,3p_household
300,2024-01-01 06:30:00,10-9,306,2p_household
320,2024-01-01 06:30:00,5-0,310,2p_household
440,2024-01-01 06:30:00,5-1,432,4p_household
320,2024-01-01 06:30:00,5-2,314,2p_household
190,2024-01-01 06:30:00,5-3,189,1p_household
300,2024-01-01 06:30:00,5-4,291,2p_household
170,2024-01-01 06:30:00,5-5,174,1p_household
180,2024-01-01 06:30:00,5-6,180,1p_household
440,2024-01-01 06:30:00,1-0,443,4p_household
190,2024-01-01 06:30:00,1-1,187,1p_household
300,2024-01-01 06:30:00,1-2,305,2p_household
190,2024-01-01 06:30:00,1-3,190,1p_household
180,2024-01-01 06:30:00,1-4,181,1p_household
190,2024-01-01 06:30:00,1-5,187,1p_household
440,2024-01-01 06:30:00,1-6,441,3p_household
180,2024-01-01 06:30:00,1-7,183,1p_household
190,2024-01-01 06:30:00,13-0,191,1p_household
440,2024-01-01 06:30:00,13-1,437,3p_household
320,2024-01-01 06:30:00,13-2,312,2p_household
180,2024-01-01 06:30:00,13-3,175,1p_household
180,2024-01-01 06:30:00,13-4,181,1p_household
180,2024-01-01 06:30:00,13-5,177,1p_household
190,2024-01-01 06:30:00,13-6,189,1p_household
300,2024-01-01 06:30:00,13-7,305,2p_household
300,2024-01-01 06:30:00,13-8,305,2p_household
170,2024-01-01 06:30:00,13-9,174,1p_household
520,2024-01-01 06:45:00,2-0,522,3p_household
380,2024-01-01 06:45:00,2-1,372,2p_household
220,2024-01-01 06:45:00,2-2,219,1p_household
220,2024-01-01 06:45:00,2-3,215,1p_household
200,2024-01-01 06:45:00,2-4,208,1p_household
360,2024-01-01 06:45:00,2-5,359,2p_household
220,2024-01-01 06:45:00,2-6,217,1p_household
520,2024-01-01 06:45:00,2-7,519,3p_household
220,2024-01-01 06:45:00,2-8,214,1p_household
220,2024-01-01 06:45:00,10-0,210,1p_household
520,2024-01-01 06:45:00,10-1,529,4p_household
220,2024-01-01 06:45:00,10-2,224,1p_household
220,2024-01-01 06:45:00,10-3,213,1p_household
220,2024-01-01 06:45:00,10-4,218,1p_household
220,2024-01-01 06:45:00,10-5,225,1p_household
220,2024-01-01 06:45:00,10-6,211,1p_household
200,2024-01-01 06:45:00,10-7,207,1p_household
520,2024-01-01 06:45:00,10-8,506,3p_household
340,2024-01-01 06:45:00,10-9,347,2p_household
360,2024-01-01 06:45:00,5-0,356,2p_household
520,2024-01-01 06:45:00,5-1,536,4p_household
380,2024-01-01 06:45:00,5-2,370,2p_household
220,2024-01-01 06:45:00,5-3,218,1p_household
360,2024-01-01 06:45:00,5-4,356,2p_household
220,2024-01-01 06:45:00,5-5,220,1p_household
220,2024-01-01 06:45:00,5-6,226,1p_household
520,2024-01-01 06:45:00,1-0,525,4p_household
220,2024-01-01 06:45:00,1-1,225,1p_household
360,2024-01-01 06:45:00,1-2,357,2p_household
220,2024-01-01 06:45:00,1-3,211,1p_household
220,2024-01-01 06:45:00,1-4,210,1p_household
220,2024-01-01 06:45:00,1-5,214,1p_household
520,2024-01-01 06:45:00,1-6,513,3p_household
200,2024-01-01 06:45:00,1-7,207,1p_household
200,2024-01-01 06:45:00,13-0,207,1p_household
560,2024-01-01 06:45:00,13-1,541,3p_household
360,2024-01-01 06:45:00,13-2,369,2p_household
220,2024-01-01 06:45:00,13-3,210,1p_household
220,2024-01-01 06:45:00,13-4,212,1p_household
220,2024-01-01 06:45:00,13-5,225,1p_household
220,2024-01-01 06:45:00,13-6,212,1p_household
340,2024-01-01 06:45:00,13-7,345,2p_household
360,2024-01-01 06:45:00,13-8,353,2p_household
220,2024-01-01 06:45:00,13-9,210,1p_household
600,2024-01-01 07:00:00,2-0,613,3p_household
400,2024-01-01 07:00:00,2-1,406,2p_household
260,2024-01-01 07:00:00,2-2,256,1p_household
240,2024-01-01 07:00:00,2-3,242,1p_household
240,2024-01-01 07:00:00,2-4,234,1p_household
440,2024-01-01 07:00:00,2-5,424,2p_household
240,2024-01-01 07:00:00,2-6,244,1p_household
600,2024-01-01 07:00:00,2-7,607,3p_household
240,2024-01-01 07:00:00,2-8,235,1p_household
240,2024-01-01 07:00:00,10-0,235,1p_household
600,2024-01-01 07:00:00,10-1,612,4p_household
260,2024-01-01 07:00:00,10-2,251,1p_household
240,2024-01-01 07:00:00,10-3,242,1p_household
240,2024-01-01 07:00:00,10-4,242,1p_household
240,2024-01-01 07:00:00,10-5,237,1p_household
240,2024-01-01 07:00:00,10-6,241,1p_household
240,2024-01-01 07:00:00,10-7,238,1p_household
600,2024-01-01 07:00:00,10-8,612,3p_household
400,2024-01-01 07:00:00,10-9,402,2p_household
400,2024-01-01 07:00:00,5-0,413,2p_household
560,2024-01-01 07:00:00,5-1,568,4p_household
400,2024-01-01 07:00:00,5-2,405,2p_household
240,2024-01-01 07:00:00,5-3,245,1p_household
400,2024-01-01 07:00:00,5-4,394,2p_household
260,2024-01-01 07:00:00,5-5,254,1p_household
240,2024-01-01 07:00:00,5-6,247,1p_household
600,2024-01-01 07:00:00,1-0,613,4p_household
240,2024-01-01 07:00:00,1-1,243,1p_household
400,2024-01-01 07:00:00,1-2,410,2p_household
240,2024-01-01 07:00:00,1-3,248,1p_household
240,2024-01-01 07:00:00,1-4,237,1p_household
240,2024-01-01 07:00:00,1-5,236,1p_household
600,2024-01-01 07:00:00,1-6,597,3p_household
240,2024-01-01 07:00:00,1-7,236,1p_household
240,2024-01-01 07:00:00,13-0,246,1p_household
600,2024-01-01 07:00:00,13-1,618,3p_household
400,2024-01-01 07:00:00,13-2,414,2p_household
240,2024-01-01 07:00:00,13-3,245,1p_household
240,2024-01-01 07:00:00,13-4,243,1p_household
240,2024-01-01 07:00:00,13-5,240,1p_household
240,2024-01-01 07:00:00,13-6,237,1p_household
400,2024-01-01 07:00:00,13-7,402,2p_household
400,2024-01-01 07:00:00,13-8,410,2p_household
260,2024-01-01 07:00:00,13-9,252,1p_household
640,2024-01-01 07:15:00,2-0,633,3p_household
440,2024-01-01 07:15:00,2-1,431,2p_household
260,2024-01-01 07:15:00,2-2,267,1p_household
260,2024-01-01 07:15:00,2-3,265,1p_household
260,2024-01-01 07:15:00,2-4,256,1p_household
440,2024-01-01 07:15:00,2-5,427,2p_household
260,2024-01-01 07:15:00,2-6,261,1p_household
640,2024-01-01 07:15:00,2-7,642,3p_household
280,2024-01-01 07:15:00,2-8,278,1p_household
280,2024-01-01 07:15:00,10-0,274,1p_household
680,2024-01-01 07:15:00,10-1,667,4p_household
280,2024-01-01 07:15:00,10-2,278,1p_household
260,2024-01-01 07:15:00,10-3,259,1p_household
280,2024-01-01 07:15:00,10-4,276,1p_household
280,2024-01-01 07:15:00,10-5,271,1p_household
280,2024-01-01 07:15:00,10-6,280,1p_household
260,2024-01-01 07:15:00,10-7,258,1p_household
680,2024-01-01 07:15:00,10-8,665,3p_household
440,2024-01-01 07:15:00,10-9,433,2p_household
440,2024-01-01 07:15:00,5-0,422,2p_household
680,2024-01-01 07:15:00,5-1,661,4p_household
440,2024-01-01 07:15:00,5-2,447,2p_household
280,2024-01-01 07:15:00,5-3,275,1p_household
440,2024-01-01 07:15:00,5-4,434,2p_household
260,2024-01-01 07:15:00,5-5,269,1p_household
280,2024-01-01 07:15:00,5-6,270,1p_household
680,2024-01-01 07:15:00,1-0,660,4p_household
260,2024-01-01 07:15:00,1-1,264,1p_household
440,2024-01-01 07:15:00,1-2,440,2p_household
280,2024-01-01 07:15:00,1-3,274,1p_household
280,2024-01-01 07:15:00,1-4,270,1p_household
280,2024-01-01 07:15:00,1-5,274,1p_household
640,2024-01-01 07:15:00,1-6,635,3p_household
260,2024-01-01 07:15:00,1-7,264,1p_household
280,2024-01-01 07:15:00,13-0,270,1p_household
640,2024-01-01 07:15:00,13-1,630,3p_household
440,2024-01-01 07:15:00,13-2,440,2p_household
260,2024-01-01 07:15:00,13-3,259,1p_household
260,2024-01-01 07:15:00,13-4,265,1p_household
280,2024-01-01 07:15:00,13-5,274,1p_household
280,2024-01-01 07:15:00,13-6,280,1p_household
440,2024-01-01 07:15:00,13-7,459,2p_household
440,2024-01-01 07:15:00,13-8,450,2p_household
280,2024-01-01 07:15:00,13-9,273,1p_household
680,2024-01-01 07:30:00,2-0,672,3p_household
480,2024-01-01 07:30:00,2-1,471,2p_household
300,2024-01-01 07:30:00,2-2,295,1p_household
300,2024-01-01 07:30:00,2-3,293,1p_household
280,2024-01-01 07:30:00,2-4,273,1p_household
480,2024-01-01 07:30:00,2-5,488,2p_household
300,2024-01-01 07:30:00,2-6,291,1p_household
680,2024-01-01 07:30:00,2-7,665,3p_household
280,2024-01-01 07:30:00,2-8,272,1p_household
280,2024-01-01 07:30:00,10-0,273,1p_household
680,2024-01-01 07:30:00,10-1,698,4p_household
280,2024-01-01 07:30:00,10-2,271,1p_household
280,2024-01-01 07:30:00,10-3,285,1p_household
280,2024-01-01 07:30:00,10-4,279,1p_household
280,2024-01-01 07:30:00,10-5,276,1p_household
280,2024-01-01 07:30:00,10-6,279,1p_household
300,2024-01-01 07:30:00,10-7,292,1p_household
640,2024-01-01 07:30:00,10-8,659,3p_household
440,2024-01-01 07:30:00,10-9,457,2p_household
440,2024-01-01 07:30:00,5-0,452,2p_household
640,2024-01-01 07:30:00,5-1,652,4p_household
440,2024-01-01 07:30:00,5-2,456,2p_household
300,2024-01-01 07:30:00,5-3,297,1p_household
480,2024-01-01 07:30:00,5-4,461,2p_household
300,2024-01-01 07:30:00,5-5,290,1p_household
300,2024-01-01 07:30:00,5-6,291,1p_household
640,2024-01-01 07:30:00,1-0,654,4p_household
300,2024-01-01 07:30:00,1-1,292,1p_household
480,2024-01-01 07:30:00,1-2,469,2p_household
280,2024-01-01 07:30:00,1-3,287,1p_household
280,2024-01-01 07:30:00,1-4,272,1p_household
300,2024-01-01 07:30:00,1-5,292,1p_household
680,2024-01-01 07:30:00,1-6,689,3p_household
280,2024-01-01 07:30:00,1-7,287,1p_household
280,2024-01-01 07:30:00,13-0,274,1p_household
720,2024-01-01 07:30:00,13-1,706,3p_household
480,2024-01-01 07:30:00,13-2,486,2p_household
280,2024-01-01 07:30:00,13-3,287,1p_household
280,2024-01-01 07:30:00,13-4,275,1p_household
280,2024-01-01 07:30:00,13-5,275,1p_household
280,2024-01-01 07:30:00,13-6,275,1p_household
480,2024-01-01 07:30:00,13-7,461,2p_household
480,2024-01-01 07:30:00,13-8,474,2p_household
280,2024-01-01 07:30:00,13-9,275,1p_household
680,2024-01-01 07:45:00,2-0,675,3p_household
520,2024-01-01 07:45:00,2-1,503,2p_household
280,2024-01-01 07:45:00,2-2,283,1p_household
300,2024-01-01 07:45:00,2-3,298,1p_household
280,2024-01-01 07:45:00,2-4,288,1p_household
480,2024-01-01 07:45:00,2-5,470,2p_household
280,2024-01-01 07:45:00,2-6,288,1p_household
720,2024-01-01 07:45:00,2-7,700,3p_household
300,2024-01-01 07:45:00,2-8,297,1p_household
300,2024-01-01 07:45:00,10-0,300,1p_household
680,2024-01-01 07:45:00,10-1,680,4p_household
300,2024-01-01 07:45:00,10-2,292,1p_household
300,2024-01-01 07:45:00,10-3,303,1p_household
300,2024-01-01 07:45:00,10-4,301,1p_household
300,2024-01-01 07:45:00,10-5,302,1p_household
280,2024-01-01 07:45:00,10-6,284,1p_household
300,2024-01-01 07:45:00,10-7,293,1p_household
720,2024-01-01 07:45:00,10-8,704,3p_household
480,2024-01-01 07:45:00,10-9,462,2p_household
480,2024-01-01 07:45:00,5-0,475,2p_household
680,2024-01-01 07:45:00,5-1,669,4p_household
480,2024-01-01 07:45:00,5-2,461,2p_household
300,2024-01-01 07:45:00,5-3,291,1p_household
480,2024-01-01 07:45:00,5-4,470,2p_household
280,2024-01-01 07:45:00,5-5,287,1p_household
280,2024-01-01 07:45:00,5-6,279,1p_household
680,2024-01-01 07:45:00,1-0,681,4p_household
300,2024-01-01 07:45:00,1-1,293,1p_household
480,2024-01-01 07:45:00,1-2,487,2p_household
300,2024-01-01 07:45:00,1-3,292,1p_household
300,2024-01-01 07:45:00,1-4,292,1p_household
280,2024-01-01 07:45:00,1-5,280,1p_household
720,2024-01-01 07:45:00,1-6,727,3p_household
300,2024-01-01 07:45:00,1-7,306,1p_household
280,2024-01-01 07:45:00,13-0,285,1p_household
680,2024-01-01 07:45:00,13-1,675,3p_household
520,2024-01-01 07:45:00,13-2,502,2p_household
300,2024-01-01 07:45:00,13-3,299,1p_household
300,2024-01-01 07:45:00,13-4,293,1p_household
280,2024-01-01 07:45:00,13-5,284,1p_household
300,2024-01-01 07:45:00,13-6,305,1p_household
520,2024-01-01 07:45:00,13-7,503,2p_household
480,2024-01-01 07:45:00,13-8,483,2p_household
300,2024-01-01 07:45:00,13-9,294,1p_household
720,2024-01-01 08:00:00,2-0,735,3p_household
520,2024-01-01 08:00:00,2-1,511,2p_household
300,2024-01-01 08:00:00,2-2,302,1p_household
300,2024-01-01 08:00:00,2-3,308,1p_household
300,2024-01-01 08:00:00,2-4,309,1p_household
480,2024-01-01 08:00:00,2-5,486,2p_household
300,2024-01-01 08:00:00,2-6,297,1p_household
720,2024-01-01 08:00:00,2-7,714,3p_household
300,2024-01-01 08:00:00,2-8,305,1p_household
300,2024-01-01 08:00:00,10-0,298,1p_household
760,2024-01-01 08:00:00,10-1,740,4p_household
300,2024-01-01 08:00:00,10-2,299,1p_household
300,2024-01-01 08:00:00,10-3,297,1p_household
300,2024-01-01 08:00:00,10-4,309,1p_household
280,2024-01-01 08:00:00,10-5,284,1p_household
280,2024-01-01 08:00:00,10-6,284,1p_household
300,2024-01-01 08:00:00,10-7,308,1p_household
720,2024-01-01 08:00:00,10-8,736,3p_household
480,2024-01-01 08:00:00,10-9,490,2p_household
480,2024-01-01 08:00:00,5-0,477,2p_household
720,2024-01-01 08:00:00,5-1,708,4p_household
480,2024-01-01 08:00:00,5-2,472,2p_household
300,2024-01-01 08:00:00,5-3,300,1p_household
520,2024-01-01 08:00:00,5-4,511,2p_household
300,2024-01-01 08:00:00,5-5,306,1p_household
300,2024-01-01 08:00:00,5-6,292,1p_household
720,2024-01-01 08:00:00,1-0,715,4p_household
320,2024-01-01 08:00:00,1-1,311,1p_household
480,2024-01-01 08:00:00,1-2,492,2p_household
300,2024-01-01 08:00:00,1-3,300,1p_household
300,2024-01-01 08:00:00,1-4,307,1p_household
280,2024-01-01 08:00:00,1-5,285,1p_household
720,2024-01-01 08:00:00,1-6,737,3p_household
300,2024-01-01 08:00:00,1-7,290,1p_household
280,2024-01-01 08:00:00,13-0,283,1p_household
720,2024-01-01 08:00:00,13-1,719,3p_household
480,2024-01-01 08:00:00,13-2,497,2p_household
300,2024-01-01 08:00:00,13-3,304,1p_household
280,2024-01-01 08:00:00,13-4,289,1p_household
300,2024-01-01 08:00:00,13-5,296,1p_household
300,2024-01-01 08:00:00,13-6,307,1p_household
480,2024-01-01 08:00:00,13-7,479,2p_household
520,2024-01-01 08:00:00,13-8,507,2p_household
300,2024-01-01 08:00:00,13-9,304,1p_household
680,2024-01-01 08:15:00,2-0,695,3p_household
480,2024-01-01 08:15:00,2-1,494,2p_household
320,2024-01-01 08:15:00,2-2,311,1p_household
300,2024-01-01 08:15:00,2-3,295,1p_household
320,2024-01-01 08:15:00,2-4,312,1p_household
480,2024-01-01 08:15:00,2-5,475,2p_household
300,2024-01-01 08:15:00,2-6,295,1p_household
720,2024-01-01 08:15:00,2-7,736,3p_household
320,2024-01-01 08:15:00,2-8,310,1p_household
300,2024-01-01 08:15:00,10-0,308,1p_household
680,2024-01-01 08:15:00,10-1,690,4p_household
300,2024-01-01 08:15:00,10-2,297,1p_household
300,2024-01-01 08:15:00,10-3,306,1p_household
300,2024-01-01 08:15:00,10-4,303,1p_household
300,2024-01-01 08:15:00,10-5,291,1p_household
320,2024-01-01 08:15:00,10-6,313,1p_household
300,2024-01-01 08:15:00,10-7,295,1p_household
680,2024-01-01 08:15:00,10-8,693,3p_household
480,2024-01-01 08:15:00,10-9,493,2p_household
480,2024-01-01 08:15:00,5-0,491,2p_household
720,2024-01-01 08:15:00,5-1,726,4p_household
480,2024-01-01 08:15:00,5-2,470,2p_household
300,2024-01-01 08:15:00,5-3,301,1p_household
480,2024-01-01 08:15:00,5-4,480,2p_household
300,2024-01-01 08:15:00,5-5,302,1p_household
300,2024-01-01 08:15:00,5-6,307,1p_household
760,2024-01-01 08:15:00,1-0,750,4p_household
320,2024-01-01 08:15:00,1-1,311,1p_household
520,2024-01-01 08:15:00,1-2,511,2p_household
300,2024-01-01 08:15:00,1-3,292,1p_household
300,2024-01-01 08:15:00,1-4,290,1p_household
300,2024-01-01 08:15:00,1-5,290,1p_household
760,2024-01-01 08:15:00,1-6,741,3p_household
300,2024-01-01 08:15:00,1-7,300,1p_household
300,2024-01-01 08:15:00,13-0,295,1p_household
720,2024-01-01 08:15:00,13-1,702,3p_household
480,2024-01-01 08:15:00,13-2,470,2p_household
300,2024-01-01 08:15:00,13-3,294,1p_household
300,2024-01-01 08:15:00,13-4,294,1p_household
300,2024-01-01 08:15:00,13-5,302,1p_household
300,2024-01-01 08:15:00,13-6,290,1p_household
480,2024-01-01 08:15:00,13-7,472,2p_household
520,2024-01-01 08:15:00,13-8,514,2p_household
300,2024-01-01 08:15:00,13-9,292,1p_household
680,2024-01-01 08:30:00,2-0,686,3p_household
480,2024-01-01 08:30:00,2-1,475,2p_household
320,2024-01-01 08:30:00,2-2,311,1p_household
320,2024-01-01 08:30:00,2-3,311,1p_household
300,2024-01-01 08:30:00,2-4,302,1p_household
480,2024-01-01 08:30:00,2-5,468,2p_household
280,2024-01-01 08:30:00,2-6,289,1p_household
720,2024-01-01 08:30:00,2-7,737,3p_household
300,2024-01-01 08:30:00,2-8,292,1p_household
280,2024-01-01 08:30:00,10-0,285,1p_household
760,2024-01-01 08:30:00,10-1,748,4p_household
300,2024-01-01 08:30:00,10-2,306,1p_household
300,2024-01-01 08:30:00,10-3,305,1p_household
300,2024-01-01 08:30:00,10-4,302,1p_household
300,2024-01-01 08:30:00,10-5,295,1p_household
300,2024-01-01 08:30:00,10-6,297,1p_household
300,2024-01-01 08:30:00,10-7,308,1p_household
720,2024-01-01 08:30:00,10-8,727,3p_household
480,2024-01-01 08:30:00,10-9,470,2p_household
520,2024-01-01 08:30:00,5-0,504,2p_household
720,2024-01-01 08:30:00,5-1,739,4p_household
520,2024-01-01 08:30:00,5-2,508,2p_household
300,2024-01-01 08:30:00,5-3,296,1p_household
480,2024-01-01 08:30:00,5-4,487,2p_household
300,2024-01-01 08:30:00,5-5,303,1p_household
300,2024-01-01 08:30:00,5-6,291,1p_household
720,2024-01-01 08:30:00,1-0,725,4p_household
280,2024-01-01 08:30:00,1-1,285,1p_household
520,2024-01-01 08:30:00,1-2,503,2p_household
300,2024-01-01 08:30:00,1-3,290,1p_household
280,2024-01-01 08:30:00,1-4,285,1p_household
300,2024-01-01 08:30:00,1-5,301,1p_household
720,2024-01-01 08:30:00,1-6,739,3p_household
300,2024-01-01 08:30:00,1-7,296,1p_household
280,2024-01-01 08:30:00,13-0,285,1p_household
680,2024-01-01 08:30:00,13-1,698,3p_household
480,2024-01-01 08:30:00,13-2,498,2p_household
300,2024-01-01 08:30:00,13-3,293,1p_household
300,2024-01-01 08:30:00,13-4,301,1p_household
300,2024-01-01 08:30:00,13-5,300,1p_household
300,2024-01-01 08:30:00,13-6,302,1p_household
480,2024-01-01 08:30:00,13-7,492,2p_household
480,2024-01-01 08:30:00,13-8,475,2p_household
300,2024-01-01 08:30:00,13-9,292,1p_household
680,2024-01-01 08:45:00,2-0,679,3p_household
480,2024-01-01 08:45:00,2-1,472,2p_household
300,2024-01-01 08:45:00,2-2,307,1p_household
300,2024-01-01 08:45:00,2-3,304,1p_household
300,2024-01-01 08:45:00,2-4,296,1p_household
480,2024-01-01 08:45:00,2-5,467,2p_household
300,2024-01-01 08:45:00,2-6,294,1p_household
680,2024-01-01 08:45:00,2-7,683,3p_household
300,2024-01-01 08:45:00,2-8,295,1p_household
300,2024-01-01 08:45:00,10-0,297,1p_household
720,2024-01-01 08:45:00,10-1,706,4p_household
280,2024-01-01 08:45:00,10-2,281,1p_household
300,2024-01-01 08:45:00,10-3,290,1p_household
280,2024-01-01 08:45:00,10-4,280,1p_household
280,2024-01-01 08:45:00,10-5,281,1p_household
280,2024-01-01 08:45:00,10-6,280,1p_household
300,2024-01-01 08:45:00,10-7,308,1p_household
720,2024-01-01 08:45:00,10-8,722,3p_household
480,2024-01-01 08:45:00,10-9,483,2p_household
480,2024-01-01 08:45:00,5-0,473,2p_household
680,2024-01-01 08:45:00,5-1,691,4p_household
520,2024-01-01 08:45:00,5-2,503,2p_household
300,2024-01-01 08:45:00,5-3,295,1p_household
520,2024-01-01 08:45:00,5-4,502,2p_household
300,2024-01-01 08:45:00,5-5,304,1p_household
300,2024-01-01 08:45:00,5-6,304,1p_household
720,2024-01-01 08:45:00,1-0,724,4p_household
280,2024-01-01 08:45:00,1-1,285,1p_household
480,2024-01-01 08:45:00,1-2,468,2p_household
300,2024-01-01 08:45:00,1-3,305,1p_household
300,2024-01-01 08:45:00,1-4,304,1p_household
280,2024-01-01 08:45:00,1-5,282,1p_household
720,2024-01-01 08:45:00,1-6,723,3p_household
280,2024-01-01 08:45:00,1-7,284,1p_household
280,2024-01-01 08:45:00,13-0,283,1p_household
680,2024-01-01 08:45:00,13-1,694,3p_household
480,2024-01-01 08:45:00,13-2,482,2p_household
280,2024-01-01 08:45:00,13-3,287,1p_household
300,2024-01-01 08:45:00,13-4,308,1p_household
300,2024-01-01 08:45:00,13-5,303,1p_household
300,2024-01-01 08:45:00,13-6,294,1p_household
480,2024-01-01 08:45:00,13-7,480,2p_household
480,2024-01-01 08:45:00,13-8,465,2p_household
