value,time,ID,orig_measurement,type
100,2024-01-01 05:45:00,13-3,103,1p_household
110,2024-01-01 05:45:00,13-4,106,1p_household
260,2024-01-01 05:45:00,13-5,252,4p_household
170,2024-01-01 05:45:00,13-6,174,2p_household
260,2024-01-01 05:45:00,13-7,252,4p_household
100,2024-01-01 05:45:00,13-8,100,1p_household
260,2024-01-01 05:45:00,3-0,259,4p_household
100,2024-01-01 05:45:00,3-1,103,1p_household
170,2024-01-01 05:45:00,3-2,169,2p_household
1120,2024-01-01 05:45:00,3-3,1094,store
170,2024-01-01 05:45:00,3-4,173,2p_household
110,2024-01-01 05:45:00,3-5,108,1p_household
170,2024-01-01 05:45:00,3-6,169,2p_household
110,2024-01-01 05:45:00,3-7,105,1p_household
100,2024-01-01 05:45:00,3-8,102,1p_household
130,2024-01-01 06:00:00,8-0,126,1p_household
200,2024-01-01 06:00:00,8-1,202,2p_household
120,2024-01-01 06:00:00,8-2,122,1p_household
200,2024-01-01 06:00:00,8-3,208,2p_household
130,2024-01-01 06:00:00,8-4,126,1p_household
300,2024-01-01 06:00:00,8-5,298,3p_household
200,2024-01-01 06:00:00,8-6,196,2p_household
130,2024-01-01 06:00:00,11-0,126,1p_household
120,2024-01-01 06:00:00,11-1,122,1p_household
130,2024-01-01 06:00:00,11-2,125,1p_household
300,2024-01-01 06:00:00,11-3,293,3p_household
200,2024-01-01 06:00:00,11-4,199,2p_household
120,2024-01-01 06:00:00,11-5,118,1p_household
200,2024-01-01 06:00:00,11-6,197,2p_household
280,2024-01-01 06:00:00,11-7,282,3p_household
120,2024-01-01 06:00:00,11-8,118,1p_household
200,2024-01-01 06:00:00,5-0,203,2p_household
130,2024-01-01 06:00:00,5-1,125,1p_household
130,2024-01-01 06:00:00,5-2,125,1p_household
120,2024-01-01 06:00:00,5-3,121,1p_household
120,2024-01-01 06:00:00,5-4,122,1p_household
200,2024-01-01 06:00:00,5-5,195,2p_household
300,2024-01-01 06:00:00,5-6,302,4p_household
280,2024-01-01 06:00:00,5-7,284,4p_household
220,2024-01-01 06:00:00,5-8,211,2p_household
280,2024-01-01 06:00:00,5-9,284,4p_household
130,2024-01-01 06:00:00,5-10,126,1p_household
200,2024-01-01 06:00:00,13-0,198,2p_household
200,2024-01-01 06:00:00,13-1,197,2p_household
120,2024-01-01 06:00:00,13-2,122,1p_household
130,2024-01-01 06:00:00,13-3,126,1p_household
130,2024-01-01 06:00:00,13-4,125,1p_household
300,2024-01-01 06:00:00,13-5,308,4p_household
220,2024-01-01 06:00:00,13-6,210,2p_household
300,2024-01-01 06:00:00,13-7,303,4p_household
120,2024-01-01 06:00:00,13-8,121,1p_household
300,2024-01-01 06:00:00,3-0,307,4p_household
130,2024-01-01 06:00:00,3-1,128,1p_household
200,2024-01-01 06:00:00,3-2,202,2p_household
1120,2024-01-01 06:00:00,3-3,1087,store
200,2024-01-01 06:00:00,3-4,208,2p_household
120,2024-01-01 06:00:00,3-5,119,1p_household
200,2024-01-01 06:00:00,3-6,201,2p_household
120,2024-01-01 06:00:00,3-7,117,1p_household
120,2024-01-01 06:00:00,3-8,124,1p_household
150,2024-01-01 06:15:00,8-0,150,1p_household
240,2024-01-01 06:15:00,8-1,241,2p_household
160,2024-01-01 06:15:00,8-2,155,1p_household
240,2024-01-01 06:15:00,8-3,236,2p_household
160,2024-01-01 06:15:00,8-4,156,1p_household
380,2024-01-01 06:15:00,8-5,371,3p_household
260,2024-01-01 06:15:00,8-6,250,2p_household
150,2024-01-01 06:15:00,11-0,152,1p_household
150,2024-01-01 06:15:00,11-1,151,1p_household
160,2024-01-01 06:15:00,11-2,157,1p_household
360,2024-01-01 06:15:00,11-3,362,3p_household
240,2024-01-01 06:15:00,11-4,248,2p_household
150,2024-01-01 06:15:00,11-5,146,1p_household
260,2024-01-01 06:15:00,11-6,257,2p_household
360,2024-01-01 06:15:00,11-7,362,3p_household
150,2024-01-01 06:15:00,11-8,149,1p_household
240,2024-01-01 06:15:00,5-0,240,2p_household
150,2024-01-01 06:15:00,5-1,152,1p_household
160,2024-01-01 06:15:00,5-2,156,1p_household
160,2024-01-01 06:15:00,5-3,155,1p_household
150,2024-01-01 06:15:00,5-4,147,1p_household
240,2024-01-01 06:15:00,5-5,235,2p_household
360,2024-01-01 06:15:00,5-6,351,4p_household
360,2024-01-01 06:15:00,5-7,366,4p_household
260,2024-01-01 06:15:00,5-8,258,2p_household
340,2024-01-01 06:15:00,5-9,347,4p_household
150,2024-01-01 06:15:00,5-10,152,1p_household
240,2024-01-01 06:15:00,13-0,246,2p_household
240,2024-01-01 06:15:00,13-1,237,2p_household
160,2024-01-01 06:15:00,13-2,156,1p_household
160,2024-01-01 06:15:00,13-3,157,1p_household
140,2024-01-01 06:15:00,13-4,143,1p_household
380,2024-01-01 06:15:00,13-5,371,4p_household
240,2024-01-01 06:15:00,13-6,242,2p_household
360,2024-01-01 06:15:00,13-7,357,4p_household
150,2024-01-01 06:15:00,13-8,154,1p_household
380,2024-01-01 06:15:00,3-0,370,4p_household
150,2024-01-01 06:15:00,3-1,151,1p_household
240,2024-01-01 06:15:00,3-2,235,2p_household
1200,2024-01-01 06:15:00,3-3,1223,store
260,2024-01-01 06:15:00,3-4,255,2p_household
150,2024-01-01 06:15:00,3-5,145,1p_household
240,2024-01-01 06:15:00,3-6,235,2p_household
140,2024-01-01 06:15:00,3-7,143,1p_household
160,2024-01-01 06:15:00,3-8,156,1p_household
180,2024-01-01 06:30:00,8-0,179,1p_household
320,2024-01-01 06:30:00,8-1,314,2p_household
190,2024-01-01 06:30:00,8-2,186,1p_household
300,2024-01-01 06:30:00,8-3,290,2p_household
190,2024-01-01 06:30:00,8-4,191,1p_household
440,2024-01-01 06:30:00,8-5,420,3p_household
300,2024-01-01 06:30:00,8-6,305,2p_household
190,2024-01-01 06:30:00,11-0,185,1p_household
180,2024-01-01 06:30:00,11-1,180,1p_household
190,2024-01-01 06:30:00,11-2,188,1p_household
440,2024-01-01 06:30:00,11-3,458,3p_household
300,2024-01-01 06:30:00,11-4,290,2p_household
180,2024-01-01 06:30:00,11-5,175,1p_household
280,2024-01-01 06:30:00,11-6,289,2p_household
440,2024-01-01 06:30:00,11-7,438,3p_household
190,2024-01-01 06:30:00,11-8,189,1p_household
320,2024-01-01 06:30:00,5-0,315,2p_household
180,2024-01-01 06:30:00,5-1,182,1p_household
180,2024-01-01 06:30:00,5-2,179,1p_household
180,2024-01-01 06:30:00,5-3,181,1p_household
170,2024-01-01 06:30:00,5-4,174,1p_household
300,2024-01-01 06:30:00,5-5,302,2p_household
440,2024-01-01 06:30:00,5-6,442,4p_household
440,2024-01-01 06:30:00,5-7,456,4p_household
320,2024-01-01 06:30:00,5-8,313,2p_household
440,2024-01-01 06:30:00,5-9,432,4p_household
190,2024-01-01 06:30:00,5-10,187,1p_household
300,2024-01-01 06:30:00,13-0,297,2p_household
300,2024-01-01 06:30:00,13-1,293,2p_household
190,2024-01-01 06:30:00,13-2,191,1p_household
190,2024-01-01 06:30:00,13-3,188,1p_household
180,2024-01-01 06:30:00,13-4,176,1p_household
440,2024-01-01 06:30:00,13-5,431,4p_household
300,2024-01-01 06:30:00,13-6,306,2p_household
440,2024-01-01 06:30:00,13-7,454,4p_household
180,2024-01-01 06:30:00,13-8,178,1p_household
440,2024-01-01 06:30:00,3-0,421,4p_household
180,2024-01-01 06:30:00,3-1,182,1p_household
320,2024-01-01 06:30:00,3-2,312,2p_household
1120,2024-01-01 06:30:00,3-3,1159,store
300,2024-01-01 06:30:00,3-4,302,2p_household
180,2024-01-01 06:30:00,3-5,176,1p_household
300,2024-01-01 06:30:00,3-6,302,2p_household
190,2024-01-01 06:30:00,3-7,190,1p_household
180,2024-01-01 06:30:00,3-8,183,1p_household
220,2024-01-01 06:45:00,8-0,225,1p_household
360,2024-01-01 06:45:00,8-1,365,2p_household
220,2024-01-01 06:45:00,8-2,214,1p_household
360,2024-01-01 06:45:00,8-3,359,2p_household
220,2024-01-01 06:45:00,8-4,223,1p_household
520,2024-01-01 06:45:00,8-5,502,3p_household
360,2024-01-01 06:45:00,8-6,361,2p_household
220,2024-01-01 06:45:00,11-0,225,1p_household
200,2024-01-01 06:45:00,11-1,207,1p_household
220,2024-01-01 06:45:00,11-2,221,1p_household
520,2024-01-01 06:45:00,11-3,518,3p_household
340,2024-01-01 06:45:00,11-4,343,2p_household
200,2024-01-01 06:45:00,11-5,209,1p_household
360,2024-01-01 06:45:00,11-6,365,2p_household
480,2024-01-01 06:45:00,11-7,494,3p_household
220,2024-01-01 06:45:00,11-8,215,1p_household
360,2024-01-01 06:45:00,5-0,363,2p_household
220,2024-01-01 06:45:00,5-1,222,1p_household
220,2024-01-01 06:45:00,5-2,214,1p_household
220,2024-01-01 06:45:00,5-3,213,1p_household
220,2024-01-01 06:45:00,5-4,212,1p_household
360,2024-01-01 06:45:00,5-5,369,2p_household
520,2024-01-01 06:45:00,5-6,516,4p_household
520,2024-01-01 06:45:00,5-7,517,4p_household
340,2024-01-01 06:45:00,5-8,345,2p_household
560,2024-01-01 06:45:00,5-9,543,4p_household
200,2024-01-01 06:45:00,5-10,208,1p_household
380,2024-01-01 06:45:00,13-0,370,2p_household
360,2024-01-01 06:45:00,13-1,357,2p_household
220,2024-01-01 06:45:00,13-2,222,1p_household
220,2024-01-01 06:45:00,13-3,210,1p_household
200,2024-01-01 06:45:00,13-4,209,1p_household
480,2024-01-01 06:45:00,13-5,499,4p_household
360,2024-01-01 06:45:00,13-6,355,2p_household
520,2024-01-01 06:45:00,13-7,506,4p_household
220,2024-01-01 06:45:00,13-8,223,1p_household
520,2024-01-01 06:45:00,3-0,537,4p_household
220,2024-01-01 06:45:00,3-1,218,1p_household
340,2024-01-01 06:45:00,3-2,343,2p_household
1200,2024-01-01 06:45:00,3-3,1232,store
360,2024-01-01 06:45:00,3-4,367,2p_household
220,2024-01-01 06:45:00,3-5,210,1p_household
360,2024-01-01 06:45:00,3-6,357,2p_household
220,2024-01-01 06:45:00,3-7,223,1p_household
220,2024-01-01 06:45:00,3-8,211,1p_household
260,2024-01-01 07:00:00,8-0,252,1p_household
400,2024-01-01 07:00:00,8-1,393,2p_household
240,2024-01-01 07:00:00,8-2,249,1p_household
400,2024-01-01 07:00:00,8-3,406,2p_household
260,2024-01-01 07:00:00,8-4,257,1p_household
560,2024-01-01 07:00:00,8-5,578,3p_household
400,2024-01-01 07:00:00,8-6,397,2p_household
240,2024-01-01 07:00:00,11-0,248,1p_household
240,2024-01-01 07:00:00,11-1,247,1p_household
260,2024-01-01 07:00:00,11-2,252,1p_household
600,2024-01-01 07:00:00,11-3,582,3p_household
400,2024-01-01 07:00:00,11-4,407,2p_household
260,2024-01-01 07:00:00,11-5,251,1p_household
400,2024-01-01 07:00:00,11-6,410,2p_household
600,2024-01-01 07:00:00,11-7,616,3p_household
240,2024-01-01 07:00:00,11-8,234,1p_household
400,2024-01-01 07:00:00,5-0,400,2p_household
240,2024-01-01 07:00:00,5-1,240,1p_household
240,2024-01-01 07:00:00,5-2,248,1p_household
240,2024-01-01 07:00:00,5-3,234,1p_household
240,2024-01-01 07:00:00,5-4,240,1p_household
400,2024-01-01 07:00:00,5-5,407,2p_household
600,2024-01-01 07:00:00,5-6,615,4p_household
560,2024-01-01 07:00:00,5-7,567,4p_household
400,2024-01-01 07:00:00,5-8,395,2p_household
600,2024-01-01 07:00:00,5-9,592,4p_household
260,2024-01-01 07:00:00,5-10,254,1p_household
440,2024-01-01 07:00:00,13-0,421,2p_household
400,2024-01-01 07:00:00,13-1,416,2p_household
260,2024-01-01 07:00:00,13-2,255,1p_household
260,2024-01-01 07:00:00,13-3,252,1p_household
240,2024-01-01 07:00:00,13-4,248,1p_household
600,2024-01-01 07:00:00,13-5,614,4p_household
400,2024-01-01 07:00:00,13-6,410,2p_household
600,2024-01-01 07:00:00,13-7,590,4p_household
240,2024-01-01 07:00:00,13-8,236,1p_household
600,2024-01-01 07:00:00,3-0,615,4p_household
260,2024-01-01 07:00:00,3-1,254,1p_household
400,2024-01-01 07:00:00,3-2,398,2p_household
1440,2024-01-01 07:00:00,3-3,1401,store
400,2024-01-01 07:00:00,3-4,397,2p_household
260,2024-01-01 07:00:00,3-5,255,1p_household
400,2024-01-01 07:00:00,3-6,391,2p_household
260,2024-01-01 07:00:00,3-7,256,1p_household
260,2024-01-01 07:00:00,3-8,256,1p_household
280,2024-01-01 07:15:00,8-0,277,1p_household
440,2024-01-01 07:15:00,8-1,445,2p_household
260,2024-01-01 07:15:00,8-2,267,1p_household
440,2024-01-01 07:15:00,8-3,421,2p_household
280,2024-01-01 07:15:00,8-4,280,1p_household
680,2024-01-01 07:15:00,8-5,662,3p_household
440,2024-01-01 07:15:00,8-6,439,2p_household
280,2024-01-01 07:15:00,11-0,277,1p_household
260,2024-01-01 07:15:00,11-1,259,1p_household
260,2024-01-01 07:15:00,11-2,259,1p_household
640,2024-01-01 07:15:00,11-3,630,3p_household
440,2024-01-01 07:15:00,11-4,438,2p_household
260,2024-01-01 07:15:00,11-5,264,1p_household
440,2024-01-01 07:15:00,11-6,441,2p_household
640,2024-01-01 07:15:00,11-7,624,3p_household
260,2024-01-01 07:15:00,11-8,262,1p_household
440,2024-01-01 07:15:00,5-0,427,2p_household
260,2024-01-01 07:15:00,5-1,266,1p_household
260,2024-01-01 07:15:00,5-2,260,1p_household
260,2024-01-01 07:15:00,5-3,268,1p_household
260,2024-01-01 07:15:00,5-4,264,1p_household
440,2024-01-01 07:15:00,5-5,456,2p_household
680,2024-01-01 07:15:00,5-6,669,4p_household
680,2024-01-01 07:15:00,5-7,674,4p_household
440,2024-01-01 07:15:00,5-8,450,2p_household
680,2024-01-01 07:15:00,5-9,662,4p_household
280,2024-01-01 07:15:00,5-10,270,1p_household
440,2024-01-01 07:15:00,13-0,444,2p_household
440,2024-01-01 07:15:00,13-1,429,2p_household
260,2024-01-01 07:15:00,13-2,263,1p_household
280,2024-01-01 07:15:00,13-3,277,1p_household
280,2024-01-01 07:15:00,13-4,279,1p_household
640,2024-01-01 07:15:00,13-5,652,4p_household
440,2024-01-01 07:15:00,13-6,428,2p_household
640,2024-01-01 07:15:00,13-7,647,4p_household
260,2024-01-01 07:15:00,13-8,262,1p_household
640,2024-01-01 07:15:00,3-0,649,4p_household
260,2024-01-01 07:15:00,3-1,261,1p_household
480,2024-01-01 07:15:00,3-2,461,2p_household
1440,2024-01-01 07:15:00,3-3,1476,store
440,2024-01-01 07:15:00,3-4,439,2p_household
280,2024-01-01 07:15:00,3-5,278,1p_household
440,2024-01-01 07:15:00,3-6,436,2p_household
260,2024-01-01 07:15:00,3-7,267,1p_household
260,2024-01-01 07:15:00,3-8,268,1p_household
280,2024-01-01 07:30:00,8-0,275,1p_household
480,2024-01-01 07:30:00,8-1,485,2p_household
280,2024-01-01 07:30:00,8-2,275,1p_household
440,2024-01-01 07:30:00,8-3,459,2p_household
280,2024-01-01 07:30:00,8-4,279,1p_household
720,2024-01-01 07:30:00,8-5,704,3p_household
440,2024-01-01 07:30:00,8-6,454,2p_household
300,2024-01-01 07:30:00,11-0,294,1p_household
280,2024-01-01 07:30:00,11-1,273,1p_household
280,2024-01-01 07:30:00,11-2,284,1p_household
680,2024-01-01 07:30:00,11-3,665,3p_household
480,2024-01-01 07:30:00,11-4,476,2p_household
280,2024-01-01 07:30:00,11-5,278,1p_household
480,2024-01-01 07:30:00,11-6,462,2p_household
720,2024-01-01 07:30:00,11-7,702,3p_household
280,2024-01-01 07:30:00,11-8,279,1p_household
480,2024-01-01 07:30:00,5-0,469,2p_household
300,2024-01-01 07:30:00,5-1,294,1p_household
280,2024-01-01 07:30:00,5-2,280,1p_household
300,2024-01-01 07:30:00,5-3,294,1p_household
280,2024-01-01 07:30:00,5-4,285,1p_household
480,2024-01-01 07:30:00,5-5,483,2p_household
680,2024-01-01 07:30:00,5-6,684,4p_household
680,2024-01-01 07:30:00,5-7,681,4p_household
440,2024-01-01 07:30:00,5-8,459,2p_household
680,2024-01-01 07:30:00,5-9,682,4p_household
280,2024-01-01 07:30:00,5-10,276,1p_household
480,2024-01-01 07:30:00,13-0,482,2p_household
480,2024-01-01 07:30:00,13-1,464,2p_household
280,2024-01-01 07:30:00,13-2,274,1p_household
280,2024-01-01 07:30:00,13-3,273,1p_household
280,2024-01-01 07:30:00,13-4,277,1p_household
680,2024-01-01 07:30:00,13-5,690,4p_household
480,2024-01-01 07:30:00,13-6,479,2p_household
680,2024-01-01 07:30:00,13-7,692,4p_household
300,2024-01-01 07:30:00,13-8,294,1p_household
680,2024-01-01 07:30:00,3-0,660,4p_household
300,2024-01-01 07:30:00,3-1,297,1p_household
440,2024-01-01 07:30:00,3-2,454,2p_household
1760,2024-01-01 07:30:00,3-3,1801,store
480,2024-01-01 07:30:00,3-4,479,2p_household
280,2024-01-01 07:30:00,3-5,280,1p_household
480,2024-01-01 07:30:00,3-6,476,2p_household
300,2024-01-01 07:30:00,3-7,294,1p_household
280,2024-01-01 07:30:00,3-8,275,1p_household
300,2024-01-01 07:45:00,8-0,296,1p_household
480,2024-01-01 07:45:00,8-1,485,2p_household
280,2024-01-01 07:45:00,8-2,286,1p_household
480,2024-01-01 07:45:00,8-3,495,2p_household
280,2024-01-01 07:45:00,8-4,288,1p_household
720,2024-01-01 07:45:00,8-5,710,3p_household
480,2024-01-01 07:45:00,8-6,497,2p_household
280,2024-01-01 07:45:00,11-0,282,1p_household
280,2024-01-01 07:45:00,11-1,287,1p_household
300,2024-01-01 07:45:00,11-2,302,1p_household
680,2024-01-01 07:45:00,11-3,683,3p_household
480,2024-01-01 07:45:00,11-4,469,2p_household
300,2024-01-01 07:45:00,11-5,299,1p_household
520,2024-01-01 07:45:00,11-6,502,2p_household
720,2024-01-01 07:45:00,11-7,720,3p_household
300,2024-01-01 07:45:00,11-8,304,1p_household
480,2024-01-01 07:45:00,5-0,479,2p_household
280,2024-01-01 07:45:00,5-1,280,1p_household
300,2024-01-01 07:45:00,5-2,293,1p_household
300,2024-01-01 07:45:00,5-3,297,1p_household
280,2024-01-01 07:45:00,5-4,287,1p_household
480,2024-01-01 07:45:00,5-5,470,2p_household
720,2024-01-01 07:45:00,5-6,723,4p_household
720,2024-01-01 07:45:00,5-7,722,4p_household
480,2024-01-01 07:45:00,5-8,471,2p_household
680,2024-01-01 07:45:00,5-9,669,4p_household
300,2024-01-01 07:45:00,5-10,300,1p_household
520,2024-01-01 07:45:00,13-0,501,2p_household
480,2024-01-01 07:45:00,13-1,498,2p_household
300,2024-01-01 07:45:00,13-2,297,1p_household
280,2024-01-01 07:45:00,13-3,281,1p_household
280,2024-01-01 07:45:00,13-4,279,1p_household
720,2024-01-01 07:45:00,13-5,714,4p_household
480,2024-01-01 07:45:00,13-6,469,2p_household
680,2024-01-01 07:45:00,13-7,679,4p_household
300,2024-01-01 07:45:00,13-8,295,1p_household
680,2024-01-01 07:45:00,3-0,673,4p_household
280,2024-01-01 07:45:00,3-1,287,1p_household
480,2024-01-01 07:45:00,3-2,486,2p_household
1920,2024-01-01 07:45:00,3-3,1947,store
480,2024-01-01 07:45:00,3-4,461,2p_household
300,2024-01-01 07:45:00,3-5,292,1p_household
480,2024-01-01 07:45:00,3-6,479,2p_household
300,2024-01-01 07:45:00,3-7,306,1p_household
280,2024-01-01 07:45:00,3-8,281,1p_household
300,2024-01-01 08:00:00,8-0,293,1p_household
480,2024-01-01 08:00:00,8-1,491,2p_household
300,2024-01-01 08:00:00,8-2,301,1p_household
480,2024-01-01 08:00:00,8-3,496,2p_household
300,2024-01-01 08:00:00,8-4,300,1p_household
720,2024-01-01 08:00:00,8-5,734,3p_household
520,2024-01-01 08:00:00,8-6,501,2p_household
280,2024-01-01 08:00:00,11-0,283,1p_household
280,2024-01-01 08:00:00,11-1,285,1p_household
300,2024-01-01 08:00:00,11-2,306,1p_household
680,2024-01-01 08:00:00,11-3,690,3p_household
480,2024-01-01 08:00:00,11-4,477,2p_household
300,2024-01-01 08:00:00,11-5,303,1p_household
480,2024-01-01 08:00:00,11-6,499,2p_household
720,2024-01-01 08:00:00,11-7,718,3p_household
300,2024-01-01 08:00:00,11-8,292,1p_household
480,2024-01-01 08:00:00,5-0,478,2p_household
300,2024-01-01 08:00:00,5-1,307,1p_household
300,2024-01-01 08:00:00,5-2,300,1p_household
300,2024-01-01 08:00:00,5-3,307,1p_household
300,2024-01-01 08:00:00,5-4,300,1p_household
520,2024-01-01 08:00:00,5-5,507,2p_household
720,2024-01-01 08:00:00,5-6,727,4p_household
720,2024-01-01 08:00:00,5-7,726,4p_household
480,2024-01-01 08:00:00,5-8,475,2p_household
680,2024-01-01 08:00:00,5-9,680,4p_household
300,2024-01-01 08:00:00,5-10,302,1p_household
480,2024-01-01 08:00:00,13-0,481,2p_household
480,2024-01-01 08:00:00,13-1,499,2p_household
280,2024-01-01 08:00:00,13-2,283,1p_household
300,2024-01-01 08:00:00,13-3,290,1p_household
300,2024-01-01 08:00:00,13-4,292,1p_household
720,2024-01-01 08:00:00,13-5,733,4p_household
480,2024-01-01 08:00:00,13-6,497,2p_household
680,2024-01-01 08:00:00,13-7,698,4p_household
300,2024-01-01 08:00:00,13-8,309,1p_household
720,2024-01-01 08:00:00,3-0,715,4p_household
280,2024-01-01 08:00:00,3-1,284,1p_household
520,2024-01-01 08:00:00,3-2,505,2p_household
2400,2024-01-01 08:00:00,3-3,2405,store
520,2024-01-01 08:00:00,3-4,512,2p_household
300,2024-01-01 08:00:00,3-5,295,1p_household
480,2024-01-01 08:00:00,3-6,496,2p_household
300,2024-01-01 08:00:00,3-7,299,1p_household
300,2024-01-01 08:00:00,3-8,303,1p_household
300,2024-01-01 08:15:00,8-0,291,1p_household
480,2024-01-01 08:15:00,8-1,499,2p_household
300,2024-01-01 08:15:00,8-2,294,1p_household
480,2024-01-01 08:15:00,8-3,484,2p_household
300,2024-01-01 08:15:00,8-4,292,1p_household
680,2024-01-01 08:15:00,8-5,693,3p_household
520,2024-01-01 08:15:00,8-6,503,2p_household
300,2024-01-01 08:15:00,11-0,294,1p_household
300,2024-01-01 08:15:00,11-1,291,1p_household
320,2024-01-01 08:15:00,11-2,313,1p_household
720,2024-01-01 08:15:00,11-3,724,3p_household
480,2024-01-01 08:15:00,11-4,496,2p_household
300,2024-01-01 08:15:00,11-5,309,1p_household
480,2024-01-01 08:15:00,11-6,493,2p_household
720,2024-01-01 08:15:00,11-7,718,3p_household
300,2024-01-01 08:15:00,11-8,306,1p_household
480,2024-01-01 08:15:00,5-0,491,2p_household
300,2024-01-01 08:15:00,5-1,303,1p_household
320,2024-01-01 08:15:00,5-2,311,1p_household
300,2024-01-01 08:15:00,5-3,301,1p_household
320,2024-01-01 08:15:00,5-4,310,1p_household
480,2024-01-01 08:15:00,5-5,475,2p_household
760,2024-01-01 08:15:00,5-6,751,4p_household
720,2024-01-01 08:15:00,5-7,709,4p_household
480,2024-01-01 08:15:00,5-8,491,2p_household
680,2024-01-01 08:15:00,5-9,696,4p_household
300,2024-01-01 08:15:00,5-10,295,1p_household
480,2024-01-01 08:15:00,13-0,478,2p_household
480,2024-01-01 08:15:00,13-1,472,2p_household
300,2024-01-01 08:15:00,13-2,292,1p_household
320,2024-01-01 08:15:00,13-3,312,1p_household
280,2024-01-01 08:15:00,13-4,288,1p_household
720,2024-01-01 08:15:00,13-5,719,4p_household
520,2024-01-01 08:15:00,13-6,508,2p_household
720,2024-01-01 08:15:00,13-7,739,4p_household
300,2024-01-01 08:15:00,13-8,296,1p_household
680,2024-01-01 08:15:00,3-0,684,4p_household
300,2024-01-01 08:15:00,3-1,309,1p_household
480,2024-01-01 08:15:00,3-2,487,2p_household
2560,2024-01-01 08:15:00,3-3,2569,store
480,2024-01-01 08:15:00,3-4,484,2p_household
300,2024-01-01 08:15:00,3-5,292,1p_household
520,2024-01-01 08:15:00,3-6,507,2p_household
280,2024-01-01 08:15:00,3-7,289,1p_household
300,2024-01-01 08:15:00,3-8,297,1p_household
300,2024-01-01 08:30:00,8-0,301,1p_household
480,2024-01-01 08:30:00,8-1,484,2p_household
300,2024-01-01 08:30:00,8-2,291,1p_household
480,2024-01-01 08:30:00,8-3,479,2p_household
300,2024-01-01 08:30:00,8-4,295,1p_household
720,2024-01-01 08:30:00,8-5,730,3p_household
480,2024-01-01 08:30:00,8-6,494,2p_household
300,2024-01-01 08:30:00,11-0,307,1p_household
300,2024-01-01 08:30:00,11-1,298,1p_household
300,2024-01-01 08:30:00,11-2,303,1p_household
680,2024-01-01 08:30:00,11-3,687,3p_household
480,2024-01-01 08:30:00,11-4,471,2p_household
300,2024-01-01 08:30:00,11-5,300,1p_household
520,2024-01-01 08:30:00,11-6,504,2p_household
720,2024-01-01 08:30:00,11-7,724,3p_household
280,2024-01-01 08:30:00,11-8,283,1p_household
480,2024-01-01 08:30:00,5-0,491,2p_household
300,2024-01-01 08:30:00,5-1,294,1p_household
300,2024-01-01 08:30:00,5-2,291,1p_household
320,2024-01-01 08:30:00,5-3,311,1p_household
300,2024-01-01 08:30:00,5-4,297,1p_household
480,2024-01-01 08:30:00,5-5,496,2p_household
720,2024-01-01 08:30:00,5-6,709,4p_household
760,2024-01-01 08:30:00,5-7,742,4p_household
520,2024-01-01 08:30:00,5-8,509,2p_household
760,2024-01-01 08:30:00,5-9,742,4p_household
300,2024-01-01 08:30:00,5-10,294,1p_household
480,2024-01-01 08:30:00,13-0,491,2p_household
480,2024-01-01 08:30:00,13-1,494,2p_household
300,2024-01-01 08:30:00,13-2,291,1p_household
300,2024-01-01 08:30:00,13-3,304,1p_household
300,2024-01-01 08:30:00,13-4,294,1p_household
760,2024-01-01 08:30:00,13-5,744,4p_household
480,2024-01-01 08:30:00,13-6,469,2p_household
680,2024-01-01 08:30:00,13-7,686,4p_household
280,2024-01-01 08:30:00,13-8,285,1p_household
680,2024-01-01 08:30:00,3-0,697,4p_household
320,2024-01-01 08:30:00,3-1,310,1p_household
480,2024-01-01 08:30:00,3-2,486,2p_household
3200,2024-01-01 08:30:00,3-3,3120,store
520,2024-01-01 08:30:00,3-4,504,2p_household
300,2024-01-01 08:30:00,3-5,300,1p_household
480,2024-01-01 08:30:00,3-6,498,2p_household
300,2024-01-01 08:30:00,3-7,299,1p_household
300,2024-01-01 08:30:00,3-8,299,1p_household
300,2024-01-01 08:45:00,8-0,290,1p_household
520,2024-01-01 08:45:00,8-1,500,2p_household
300,2024-01-01 08:45:00,8-2,298,1p_household
480,2024-01-01 08:45:00,8-3,496,2p_household
280,2024-01-01 08:45:00,8-4,287,1p_household
680,2024-01-01 08:45:00,8-5,689,3p_household
480,2024-01-01 08:45:00,8-6,474,2p_household
300,2024-01-01 08:45:00,11-0,301,1p_household
280,2024-01-01 08:45:00,11-1,280,1p_household
280,2024-01-01 08:45:00,11-2,285,1p_household
720,2024-01-01 08:45:00,11-3,716,3p_household
480,2024-01-01 08:45:00,11-4,462,2p_household
300,2024-01-01 08:45:00,11-5,307,1p_household
480,2024-01-01 08:45:00,11-6,476,2p_household
720,2024-01-01 08:45:00,11-7,727,3p_household
300,2024-01-01 08:45:00,11-8,291,1p_household
480,2024-01-01 08:45:00,5-0,466,2p_household
280,2024-01-01 08:45:00,5-1,285,1p_household
300,2024-01-01 08:45:00,5-2,301,1p_household
300,2024-01-01 08:45:00,5-3,306,1p_household
300,2024-01-01 08:45:00,5-4,293,1p_household
480,2024-01-01 08:45:00,5-5,475,2p_household
680,2024-01-01 08:45:00,5-6,686,4p_household
680,2024-01-01 08:45:00,5-7,674,4p_household
480,2024-01-01 08:45:00,5-8,475,2p_household
720,2024-01-01 08:45:00,5-9,721,4p_household
300,2024-01-01 08:45:00,5-10,291,1p_household
520,2024-01-01 08:45:00,13-0,502,2p_household
