value,time,ID,orig_measurement,type
220,2024-01-01 03:15:00,3-2,213,3p_household
140,2024-01-01 03:15:00,3-3,144,2p_household
80,2024-01-01 03:15:00,3-4,81,1p_household
130,2024-01-01 03:15:00,3-5,134,2p_household
85,2024-01-01 03:15:00,3-6,87,1p_household
80,2024-01-01 03:15:00,3-7,81,1p_household
140,2024-01-01 03:15:00,3-8,140,2p_household
140,2024-01-01 03:15:00,4-0,136,2p_household
220,2024-01-01 03:15:00,4-1,211,4p_household
200,2024-01-01 03:15:00,4-2,202,4p_household
140,2024-01-01 03:15:00,4-3,136,2p_household
90,2024-01-01 03:15:00,4-4,89,1p_household
220,2024-01-01 03:15:00,4-5,213,4p_household
85,2024-01-01 03:15:00,7-0,85,1p_household
150,2024-01-01 03:15:00,7-1,146,2p_household
80,2024-01-01 03:15:00,7-2,82,1p_household
85,2024-01-01 03:15:00,7-3,87,1p_household
85,2024-01-01 03:15:00,7-4,84,1p_household
80,2024-01-01 03:15:00,7-5,81,1p_household
150,2024-01-01 03:15:00,7-6,145,2p_household
200,2024-01-01 03:15:00,7-7,207,3p_household
85,2024-01-01 03:15:00,7-8,83,1p_household
85,2024-01-01 03:30:00,13-0,86,1p_household
85,2024-01-01 03:30:00,13-1,87,1p_household
80,2024-01-01 03:30:00,13-2,81,1p_household
140,2024-01-01 03:30:00,13-3,143,2p_household
130,2024-01-01 03:30:00,13-4,133,2p_household
200,2024-01-01 03:30:00,13-5,197,3p_household
85,2024-01-01 03:30:00,3-0,83,1p_household
140,2024-01-01 03:30:00,3-1,136,2p_household
200,2024-01-01 03:30:00,3-2,196,3p_household
140,2024-01-01 03:30:00,3-3,140,2p_household
85,2024-01-01 03:30:00,3-4,85,1p_household
140,2024-01-01 03:30:00,3-5,139,2p_household
85,2024-01-01 03:30:00,3-6,83,1p_household
85,2024-01-01 03:30:00,3-7,86,1p_household
140,2024-01-01 03:30:00,3-8,142,2p_household
140,2024-01-01 03:30:00,4-0,138,2p_household
200,2024-01-01 03:30:00,4-1,206,4p_household
200,2024-01-01 03:30:00,4-2,201,4p_household
140,2024-01-01 03:30:00,4-3,140,2p_household
85,2024-01-01 03:30:00,4-4,86,1p_household
200,2024-01-01 03:30:00,4-5,207,4p_household
90,2024-01-01 03:30:00,7-0,89,1p_household
140,2024-01-01 03:30:00,7-1,141,2p_household
85,2024-01-01 03:30:00,7-2,85,1p_household
90,2024-01-01 03:30:00,7-3,88,1p_household
85,2024-01-01 03:30:00,7-4,87,1p_household
85,2024-01-01 03:30:00,7-5,85,1p_household
140,2024-01-01 03:30:00,7-6,142,2p_household
220,2024-01-01 03:30:00,7-7,210,3p_household
85,2024-01-01 03:30:00,7-8,86,1p_household
140,2024-01-01 03:30:00,10-0,139,2p_household
85,2024-01-01 03:30:00,10-1,87,1p_household
220,2024-01-01 03:30:00,10-2,211,3p_household
140,2024-01-01 03:30:00,10-3,137,2p_household
140,2024-01-01 03:30:00,10-4,140,2p_household
140,2024-01-01 03:30:00,10-5,140,2p_household
90,2024-01-01 03:30:00,10-6,88,1p_household
1040,2024-01-01 03:30:00,10-7,1049,store
140,2024-01-01 03:30:00,10-8,143,2p_household
80,2024-01-01 03:30:00,10-9,81,1p_household
80,2024-01-01 03:45:00,3-0,82,1p_household
130,2024-01-01 03:45:00,3-1,134,2p_household
200,2024-01-01 03:45:00,3-2,208,3p_household
130,2024-01-01 03:45:00,3-3,132,2p_household
85,2024-01-01 03:45:00,3-4,83,1p_household
130,2024-01-01 03:45:00,3-5,134,2p_household
85,2024-01-01 03:45:00,3-6,87,1p_household
80,2024-01-01 03:45:00,3-7,81,1p_household
140,2024-01-01 03:45:00,3-8,136,2p_household
140,2024-01-01 03:45:00,4-0,144,2p_household
200,2024-01-01 03:45:00,4-1,207,4p_household
200,2024-01-01 03:45:00,4-2,204,4p_household
130,2024-01-01 03:45:00,4-3,133,2p_household
80,2024-01-01 03:45:00,4-4,81,1p_household
200,2024-01-01 03:45:00,4-5,197,4p_household
90,2024-01-01 03:45:00,7-0,88,1p_household
140,2024-01-01 03:45:00,7-1,142,2p_household
80,2024-01-01 03:45:00,7-2,82,1p_household
85,2024-01-01 03:45:00,7-3,87,1p_household
80,2024-01-01 03:45:00,7-4,81,1p_household
85,2024-01-01 03:45:00,7-5,84,1p_household
150,2024-01-01 03:45:00,7-6,145,2p_household
200,2024-01-01 03:45:00,7-7,209,3p_household
85,2024-01-01 03:45:00,7-8,87,1p_household
140,2024-01-01 03:45:00,10-0,139,2p_household
80,2024-01-01 03:45:00,10-1,82,1p_household
200,2024-01-01 03:45:00,10-2,207,3p_household
140,2024-01-01 03:45:00,10-3,135,2p_household
140,2024-01-01 03:45:00,10-4,140,2p_household
150,2024-01-01 03:45:00,10-5,145,2p_household
80,2024-01-01 03:45:00,10-6,81,1p_household
1040,2024-01-01 03:45:00,10-7,1040,store
140,2024-01-01 03:45:00,10-8,136,2p_household
80,2024-01-01 03:45:00,10-9,80,1p_household
85,2024-01-01 03:45:00,13-0,83,1p_household
80,2024-01-01 03:45:00,13-1,80,1p_household
80,2024-01-01 03:45:00,13-2,80,1p_household
140,2024-01-01 03:45:00,13-3,139,2p_household
140,2024-01-01 03:45:00,13-4,139,2p_household
200,2024-01-01 03:45:00,13-5,204,3p_household
140,2024-01-01 04:00:00,4-0,142,2p_household
200,2024-01-01 04:00:00,4-1,206,4p_household
190,2024-01-01 04:00:00,4-2,193,4p_household
130,2024-01-01 04:00:00,4-3,132,2p_household
80,2024-01-01 04:00:00,4-4,80,1p_household
200,2024-01-01 04:00:00,4-5,203,4p_household
80,2024-01-01 04:00:00,7-0,80,1p_household
140,2024-01-01 04:00:00,7-1,138,2p_household
80,2024-01-01 04:00:00,7-2,82,1p_household
85,2024-01-01 04:00:00,7-3,83,1p_household
85,2024-01-01 04:00:00,7-4,85,1p_household
85,2024-01-01 04:00:00,7-5,86,1p_household
140,2024-01-01 04:00:00,7-6,140,2p_household
200,2024-01-01 04:00:00,7-7,196,3p_household
85,2024-01-01 04:00:00,7-8,84,1p_household
140,2024-01-01 04:00:00,10-0,136,2p_household
85,2024-01-01 04:00:00,10-1,83,1p_household
200,2024-01-01 04:00:00,10-2,208,3p_household
140,2024-01-01 04:00:00,10-3,137,2p_household
140,2024-01-01 04:00:00,10-4,136,2p_household
140,2024-01-01 04:00:00,10-5,136,2p_household
80,2024-01-01 04:00:00,10-6,82,1p_household
960,2024-01-01 04:00:00,10-7,966,store
140,2024-01-01 04:00:00,10-8,144,2p_household
80,2024-01-01 04:00:00,10-9,82,1p_household
80,2024-01-01 04:00:00,13-0,80,1p_household
85,2024-01-01 04:00:00,13-1,85,1p_household
85,2024-01-01 04:00:00,13-2,83,1p_household
140,2024-01-01 04:00:00,13-3,140,2p_household
140,2024-01-01 04:00:00,13-4,136,2p_household
200,2024-01-01 04:00:00,13-5,203,3p_household
90,2024-01-01 04:00:00,3-0,88,1p_household
140,2024-01-01 04:00:00,3-1,137,2p_household
200,2024-01-01 04:00:00,3-2,198,3p_household
150,2024-01-01 04:00:00,3-3,145,2p_household
80,2024-01-01 04:00:00,3-4,82,1p_household
140,2024-01-01 04:00:00,3-5,137,2p_household
85,2024-01-01 04:00:00,3-6,84,1p_household
85,2024-01-01 04:00:00,3-7,83,1p_household
140,2024-01-01 04:00:00,3-8,140,2p_household
80,2024-01-01 04:15:00,7-0,81,1p_household
140,2024-01-01 04:15:00,7-1,141,2p_household
90,2024-01-01 04:15:00,7-2,88,1p_household
85,2024-01-01 04:15:00,7-3,86,1p_household
85,2024-01-01 04:15:00,7-4,84,1p_household
80,2024-01-01 04:15:00,7-5,81,1p_household
140,2024-01-01 04:15:00,7-6,136,2p_household
200,2024-01-01 04:15:00,7-7,195,3p_household
85,2024-01-01 04:15:00,7-8,85,1p_household
140,2024-01-01 04:15:00,10-0,135,2p_household
80,2024-01-01 04:15:00,10-1,82,1p_household
200,2024-01-01 04:15:00,10-2,198,3p_household
140,2024-01-01 04:15:00,10-3,144,2p_household
140,2024-01-01 04:15:00,10-4,136,2p_household
130,2024-01-01 04:15:00,10-5,133,2p_household
80,2024-01-01 04:15:00,10-6,82,1p_household
1040,2024-01-01 04:15:00,10-7,1025,store
140,2024-01-01 04:15:00,10-8,140,2p_household
85,2024-01-01 04:15:00,10-9,86,1p_household
80,2024-01-01 04:15:00,13-0,82,1p_household
85,2024-01-01 04:15:00,13-1,85,1p_household
80,2024-01-01 04:15:00,13-2,81,1p_household
140,2024-01-01 04:15:00,13-3,142,2p_household
140,2024-01-01 04:15:00,13-4,141,2p_household
200,2024-01-01 04:15:00,13-5,204,3p_household
85,2024-01-01 04:15:00,3-0,87,1p_household
140,2024-01-01 04:15:00,3-1,135,2p_household
200,2024-01-01 04:15:00,3-2,195,3p_household
140,2024-01-01 04:15:00,3-3,140,2p_household
80,2024-01-01 04:15:00,3-4,82,1p_household
150,2024-01-01 04:15:00,3-5,145,2p_household
80,2024-01-01 04:15:00,3-6,80,1p_household
85,2024-01-01 04:15:00,3-7,84,1p_household
140,2024-01-01 04:15:00,3-8,139,2p_household
130,2024-01-01 04:15:00,4-0,134,2p_household
200,2024-01-01 04:15:00,4-1,205,4p_household
220,2024-01-01 04:15:00,4-2,210,4p_household
150,2024-01-01 04:15:00,4-3,145,2p_household
80,2024-01-01 04:15:00,4-4,80,1p_household
200,2024-01-01 04:15:00,4-5,208,4p_household
140,2024-01-01 04:30:00,10-0,135,2p_household
90,2024-01-01 04:30:00,10-1,88,1p_household
220,2024-01-01 04:30:00,10-2,211,3p_household
150,2024-01-01 04:30:00,10-3,145,2p_household
140,2024-01-01 04:30:00,10-4,141,2p_household
150,2024-01-01 04:30:00,10-5,147,2p_household
80,2024-01-01 04:30:00,10-6,82,1p_household
960,2024-01-01 04:30:00,10-7,995,store
140,2024-01-01 04:30:00,10-8,143,2p_household
80,2024-01-01 04:30:00,10-9,82,1p_household
80,2024-01-01 04:30:00,13-0,82,1p_household
90,2024-01-01 04:30:00,13-1,88,1p_household
90,2024-01-01 04:30:00,13-2,88,1p_household
140,2024-01-01 04:30:00,13-3,140,2p_household
150,2024-01-01 04:30:00,13-4,147,2p_household
200,2024-01-01 04:30:00,13-5,198,3p_household
80,2024-01-01 04:30:00,3-0,81,1p_household
150,2024-01-01 04:30:00,3-1,147,2p_household
200,2024-01-01 04:30:00,3-2,199,3p_household
140,2024-01-01 04:30:00,3-3,143,2p_household
80,2024-01-01 04:30:00,3-4,82,1p_household
150,2024-01-01 04:30:00,3-5,146,2p_household
90,2024-01-01 04:30:00,3-6,89,1p_household
80,2024-01-01 04:30:00,3-7,82,1p_household
140,2024-01-01 04:30:00,3-8,144,2p_household
140,2024-01-01 04:30:00,4-0,141,2p_household
220,2024-01-01 04:30:00,4-1,212,4p_household
200,2024-01-01 04:30:00,4-2,205,4p_household
150,2024-01-01 04:30:00,4-3,147,2p_household
80,2024-01-01 04:30:00,4-4,82,1p_household
220,2024-01-01 04:30:00,4-5,214,4p_household
85,2024-01-01 04:30:00,7-0,87,1p_household
140,2024-01-01 04:30:00,7-1,135,2p_household
80,2024-01-01 04:30:00,7-2,81,1p_household
90,2024-01-01 04:30:00,7-3,89,1p_household
80,2024-01-01 04:30:00,7-4,82,1p_household
85,2024-01-01 04:30:00,7-5,83,1p_household
140,2024-01-01 04:30:00,7-6,142,2p_household
200,2024-01-01 04:30:00,7-7,208,3p_household
85,2024-01-01 04:30:00,7-8,87,1p_household
90,2024-01-01 04:45:00,13-0,89,1p_household
85,2024-01-01 04:45:00,13-1,87,1p_household
85,2024-01-01 04:45:00,13-2,85,1p_household
150,2024-01-01 04:45:00,13-3,145,2p_household
140,2024-01-01 04:45:00,13-4,140,2p_household
200,2024-01-01 04:45:00,13-5,209,3p_household
85,2024-01-01 04:45:00,3-0,87,1p_household
150,2024-01-01 04:45:00,3-1,145,2p_household
220,2024-01-01 04:45:00,3-2,212,3p_household
140,2024-01-01 04:45:00,3-3,138,2p_household
85,2024-01-01 04:45:00,3-4,86,1p_household
140,2024-01-01 04:45:00,3-5,140,2p_household
80,2024-01-01 04:45:00,3-6,82,1p_household
85,2024-01-01 04:45:00,3-7,84,1p_household
140,2024-01-01 04:45:00,3-8,137,2p_household
140,2024-01-01 04:45:00,4-0,137,2p_household
200,2024-01-01 04:45:00,4-1,198,4p_household
200,2024-01-01 04:45:00,4-2,207,4p_household
150,2024-01-01 04:45:00,4-3,148,2p_household
90,2024-01-01 04:45:00,4-4,88,1p_household
220,2024-01-01 04:45:00,4-5,216,4p_household
85,2024-01-01 04:45:00,7-0,84,1p_household
150,2024-01-01 04:45:00,7-1,145,2p_household
90,2024-01-01 04:45:00,7-2,88,1p_household
85,2024-01-01 04:45:00,7-3,87,1p_household
85,2024-01-01 04:45:00,7-4,87,1p_household
85,2024-01-01 04:45:00,7-5,83,1p_household
150,2024-01-01 04:45:00,7-6,149,2p_household
200,2024-01-01 04:45:00,7-7,203,3p_household
90,2024-01-01 04:45:00,7-8,88,1p_household
140,2024-01-01 04:45:00,10-0,140,2p_household
90,2024-01-01 04:45:00,10-1,88,1p_household
220,2024-01-01 04:45:00,10-2,213,3p_household
150,2024-01-01 04:45:00,10-3,145,2p_household
140,2024-01-01 04:45:00,10-4,144,2p_household
150,2024-01-01 04:45:00,10-5,148,2p_household
85,2024-01-01 04:45:00,10-6,83,1p_household
1040,2024-01-01 04:45:00,10-7,1016,store
140,2024-01-01 04:45:00,10-8,144,2p_household
85,2024-01-01 04:45:00,10-9,85,1p_household
85,2024-01-01 05:00:00,3-0,84,1p_household
140,2024-01-01 05:00:00,3-1,143,2p_household
220,2024-01-01 05:00:00,3-2,214,3p_household
150,2024-01-01 05:00:00,3-3,148,2p_household
85,2024-01-01 05:00:00,3-4,87,1p_household
140,2024-01-01 05:00:00,3-5,138,2p_household
85,2024-01-01 05:00:00,3-6,87,1p_household
90,2024-01-01 05:00:00,3-7,91,1p_household
140,2024-01-01 05:00:00,3-8,141,2p_household
150,2024-01-01 05:00:00,4-0,149,2p_household
220,2024-01-01 05:00:00,4-1,213,4p_household
200,2024-01-01 05:00:00,4-2,204,4p_household
150,2024-01-01 05:00:00,4-3,145,2p_household
90,2024-01-01 05:00:00,4-4,88,1p_household
220,2024-01-01 05:00:00,4-5,214,4p_household
90,2024-01-01 05:00:00,7-0,89,1p_household
150,2024-01-01 05:00:00,7-1,149,2p_household
90,2024-01-01 05:00:00,7-2,89,1p_household
90,2024-01-01 05:00:00,7-3,90,1p_household
90,2024-01-01 05:00:00,7-4,89,1p_household
85,2024-01-01 05:00:00,7-5,87,1p_household
140,2024-01-01 05:00:00,7-6,144,2p_household
200,2024-01-01 05:00:00,7-7,208,3p_household
85,2024-01-01 05:00:00,7-8,85,1p_household
140,2024-01-01 05:00:00,10-0,141,2p_household
85,2024-01-01 05:00:00,10-1,87,1p_household
200,2024-01-01 05:00:00,10-2,201,3p_household
140,2024-01-01 05:00:00,10-3,141,2p_household
150,2024-01-01 05:00:00,10-4,148,2p_household
140,2024-01-01 05:00:00,10-5,139,2p_household
85,2024-01-01 05:00:00,10-6,84,1p_household
960,2024-01-01 05:00:00,10-7,964,store
150,2024-01-01 05:00:00,10-8,148,2p_household
90,2024-01-01 05:00:00,10-9,92,1p_household
85,2024-01-01 05:00:00,13-0,86,1p_household
90,2024-01-01 05:00:00,13-1,89,1p_household
85,2024-01-01 05:00:00,13-2,86,1p_household
150,2024-01-01 05:00:00,13-3,149,2p_household
140,2024-01-01 05:00:00,13-4,140,2p_household
200,2024-01-01 05:00:00,13-5,206,3p_household
140,2024-01-01 05:15:00,4-0,142,2p_household
200,2024-01-01 05:15:00,4-1,208,4p_household
220,2024-01-01 05:15:00,4-2,221,4p_household
150,2024-01-01 05:15:00,4-3,153,2p_household
85,2024-01-01 05:15:00,4-4,86,1p_household
200,2024-01-01 05:15:00,4-5,207,4p_household
85,2024-01-01 05:15:00,7-0,86,1p_household
140,2024-01-01 05:15:00,7-1,142,2p_household
85,2024-01-01 05:15:00,7-2,86,1p_household
85,2024-01-01 05:15:00,7-3,86,1p_household
95,2024-01-01 05:15:00,7-4,94,1p_household
95,2024-01-01 05:15:00,7-5,93,1p_household
140,2024-01-01 05:15:00,7-6,143,2p_household
220,2024-01-01 05:15:00,7-7,218,3p_household
90,2024-01-01 05:15:00,7-8,89,1p_household
150,2024-01-01 05:15:00,10-0,154,2p_household
90,2024-01-01 05:15:00,10-1,90,1p_household
220,2024-01-01 05:15:00,10-2,224,3p_household
140,2024-01-01 05:15:00,10-3,141,2p_household
160,2024-01-01 05:15:00,10-4,155,2p_household
150,2024-01-01 05:15:00,10-5,154,2p_household
90,2024-01-01 05:15:00,10-6,91,1p_household
1040,2024-01-01 05:15:00,10-7,1012,store
140,2024-01-01 05:15:00,10-8,141,2p_household
95,2024-01-01 05:15:00,10-9,93,1p_household
90,2024-01-01 05:15:00,13-0,88,1p_household
90,2024-01-01 05:15:00,13-1,92,1p_household
85,2024-01-01 05:15:00,13-2,87,1p_household
150,2024-01-01 05:15:00,13-3,148,2p_household
150,2024-01-01 05:15:00,13-4,152,2p_household
200,2024-01-01 05:15:00,13-5,209,3p_household
95,2024-01-01 05:15:00,3-0,94,1p_household
160,2024-01-01 05:15:00,3-1,155,2p_household
220,2024-01-01 05:15:00,3-2,226,3p_household
150,2024-01-01 05:15:00,3-3,151,2p_household
95,2024-01-01 05:15:00,3-4,93,1p_household
140,2024-01-01 05:15:00,3-5,142,2p_household
90,2024-01-01 05:15:00,3-6,91,1p_household
90,2024-01-01 05:15:00,3-7,92,1p_household
140,2024-01-01 05:15:00,3-8,141,2p_household
95,2024-01-01 05:30:00,7-0,93,1p_household
150,2024-01-01 05:30:00,7-1,150,2p_household
95,2024-01-01 05:30:00,7-2,94,1p_household
90,2024-01-01 05:30:00,7-3,90,1p_household
95,2024-01-01 05:30:00,7-4,97,1p_household
100,2024-01-01 05:30:00,7-5,98,1p_household
160,2024-01-01 05:30:00,7-6,160,2p_household
240,2024-01-01 05:30:00,7-7,238,3p_household
95,2024-01-01 05:30:00,7-8,95,1p_household
160,2024-01-01 05:30:00,10-0,156,2p_household
90,2024-01-01 05:30:00,10-1,91,1p_household
220,2024-01-01 05:30:00,10-2,222,3p_household
160,2024-01-01 05:30:00,10-3,163,2p_household
160,2024-01-01 05:30:00,10-4,161,2p_household
150,2024-01-01 05:30:00,10-5,150,2p_household
95,2024-01-01 05:30:00,10-6,94,1p_household
1040,2024-01-01 05:30:00,10-7,1019,store
160,2024-01-01 05:30:00,10-8,157,2p_household
95,2024-01-01 05:30:00,10-9,95,1p_household
90,2024-01-01 05:30:00,13-0,92,1p_household
90,2024-01-01 05:30:00,13-1,91,1p_household
95,2024-01-01 05:30:00,13-2,95,1p_household
160,2024-01-01 05:30:00,13-3,156,2p_household
160,2024-01-01 05:30:00,13-4,156,2p_household
220,2024-01-01 05:30:00,13-5,225,3p_household
100,2024-01-01 05:30:00,3-0,99,1p_household
160,2024-01-01 05:30:00,3-1,155,2p_household
220,2024-01-01 05:30:00,3-2,224,3p_household
160,2024-01-01 05:30:00,3-3,159,2p_household
90,2024-01-01 05:30:00,3-4,91,1p_household
160,2024-01-01 05:30:00,3-5,156,2p_household
95,2024-01-01 05:30:00,3-6,97,1p_household
95,2024-01-01 05:30:00,3-7,95,1p_household
160,2024-01-01 05:30:00,3-8,157,2p_household
150,2024-01-01 05:30:00,4-0,152,2p_household
220,2024-01-01 05:30:00,4-1,224,4p_household
240,2024-01-01 05:30:00,4-2,235,4p_household
150,2024-01-01 05:30:00,4-3,154,2p_household
90,2024-01-01 05:30:00,4-4,91,1p_household
240,2024-01-01 05:30:00,4-5,237,4p_household
180,2024-01-01 05:45:00,10-0,177,2p_household
100,2024-01-01 05:45:00,10-1,104,1p_household
260,2024-01-01 05:45:00,10-2,261,3p_household
170,2024-01-01 05:45:00,10-3,170,2p_household
170,2024-01-01 05:45:00,10-4,169,2p_household
170,2024-01-01 05:45:00,10-5,173,2p_household
110,2024-01-01 05:45:00,10-6,107,1p_household
1040,2024-01-01 05:45:00,10-7,1056,store
170,2024-01-01 05:45:00,10-8,172,2p_household
100,2024-01-01 05:45:00,10-9,101,1p_household
110,2024-01-01 05:45:00,13-0,109,1p_household
100,2024-01-01 05:45:00,13-1,102,1p_household
110,2024-01-01 05:45:00,13-2,110,1p_household
170,2024-01-01 05:45:00,13-3,171,2p_household
170,2024-01-01 05:45:00,13-4,171,2p_household
260,2024-01-01 05:45:00,13-5,260,3p_household
100,2024-01-01 05:45:00,3-0,103,1p_household
180,2024-01-01 05:45:00,3-1,177,2p_household
260,2024-01-01 05:45:00,3-2,262,3p_household
170,2024-01-01 05:45:00,3-3,169,2p_household
100,2024-01-01 05:45:00,3-4,103,1p_household
180,2024-01-01 05:45:00,3-5,177,2p_household
110,2024-01-01 05:45:00,3-6,110,1p_household
100,2024-01-01 05:45:00,3-7,104,1p_household
170,2024-01-01 05:45:00,3-8,168,2p_household
170,2024-01-01 05:45:00,4-0,168,2p_household
260,2024-01-01 05:45:00,4-1,251,4p_household
260,2024-01-01 05:45:00,4-2,255,4p_household
170,2024-01-01 05:45:00,4-3,172,2p_household
110,2024-01-01 05:45:00,4-4,105,1p_household
240,2024-01-01 05:45:00,4-5,243,4p_household
100,2024-01-01 05:45:00,7-0,101,1p_household
180,2024-01-01 05:45:00,7-1,181,2p_household
110,2024-01-01 05:45:00,7-2,109,1p_household
100,2024-01-01 05:45:00,7-3,100,1p_household
110,2024-01-01 05:45:00,7-4,107,1p_household
110,2024-01-01 05:45:00,7-5,109,1p_household
170,2024-01-01 05:45:00,7-6,171,2p_household
240,2024-01-01 05:45:00,7-7,243,3p_household
100,2024-01-01 05:45:00,7-8,102,1p_household
120,2024-01-01 06:00:00,13-0,122,1p_household
120,2024-01-01 06:00:00,13-1,121,1p_household
120,2024-01-01 06:00:00,13-2,119,1p_household
200,2024-01-01 06:00:00,13-3,206,2p_household
200,2024-01-01 06:00:00,13-4,206,2p_household
300,2024-01-01 06:00:00,13-5,303,3p_household
120,2024-01-01 06:00:00,3-0,120,1p_household
220,2024-01-01 06:00:00,3-1,211,2p_household
300,2024-01-01 06:00:00,3-2,297,3p_household
220,2024-01-01 06:00:00,3-3,210,2p_household
130,2024-01-01 06:00:00,3-4,127,1p_household
200,2024-01-01 06:00:00,3-5,201,2p_household
130,2024-01-01 06:00:00,3-6,126,1p_household
130,2024-01-01 06:00:00,3-7,128,1p_household
200,2024-01-01 06:00:00,3-8,197,2p_household
200,2024-01-01 06:00:00,4-0,203,2p_household
300,2024-01-01 06:00:00,4-1,290,4p_household
300,2024-01-01 06:00:00,4-2,306,4p_household
200,2024-01-01 06:00:00,4-3,203,2p_household
130,2024-01-01 06:00:00,4-4,125,1p_household
280,2024-01-01 06:00:00,4-5,285,4p_household
120,2024-01-01 06:00:00,7-0,122,1p_household
220,2024-01-01 06:00:00,7-1,211,2p_household
120,2024-01-01 06:00:00,7-2,122,1p_household
120,2024-01-01 06:00:00,7-3,120,1p_household
120,2024-01-01 06:00:00,7-4,117,1p_household
130,2024-01-01 06:00:00,7-5,125,1p_household
200,2024-01-01 06:00:00,7-6,203,2p_household
300,2024-01-01 06:00:00,7-7,299,3p_household
120,2024-01-01 06:00:00,7-8,120,1p_household
220,2024-01-01 06:00:00,10-0,211,2p_household
120,2024-01-01 06:00:00,10-1,123,1p_household
300,2024-01-01 06:00:00,10-2,295,3p_household
200,2024-01-01 06:00:00,10-3,203,2p_household
200,2024-01-01 06:00:00,10-4,209,2p_household
190,2024-01-01 06:00:00,10-5,193,2p_household
120,2024-01-01 06:00:00,10-6,124,1p_household
1120,2024-01-01 06:00:00,10-7,1109,store
200,2024-01-01 06:00:00,10-8,197,2p_household
130,2024-01-01 06:00:00,10-9,126,1p_household
150,2024-01-01 06:15:00,3-0,146,1p_household
240,2024-01-01 06:15:00,3-1,239,2p_household
360,2024-01-01 06:15:00,3-2,362,3p_household
240,2024-01-01 06:15:00,3-3,235,2p_household
150,2024-01-01 06:15:00,3-4,153,1p_household
240,2024-01-01 06:15:00,3-5,235,2p_household
150,2024-01-01 06:15:00,3-6,147,1p_household
150,2024-01-01 06:15:00,3-7,153,1p_household
240,2024-01-01 06:15:00,3-8,248,2p_household
260,2024-01-01 06:15:00,4-0,256,2p_household
360,2024-01-01 06:15:00,4-1,365,4p_household
380,2024-01-01 06:15:00,4-2,375,4p_household
240,2024-01-01 06:15:00,4-3,246,2p_household
150,2024-01-01 06:15:00,4-4,147,1p_household
360,2024-01-01 06:15:00,4-5,357,4p_household
160,2024-01-01 06:15:00,7-0,157,1p_household
240,2024-01-01 06:15:00,7-1,247,2p_household
150,2024-01-01 06:15:00,7-2,145,1p_household
140,2024-01-01 06:15:00,7-3,143,1p_household
160,2024-01-01 06:15:00,7-4,155,1p_household
150,2024-01-01 06:15:00,7-5,150,1p_household
260,2024-01-01 06:15:00,7-6,254,2p_household
340,2024-01-01 06:15:00,7-7,347,3p_household
150,2024-01-01 06:15:00,7-8,149,1p_household
260,2024-01-01 06:15:00,10-0,255,2p_household
150,2024-01-01 06:15:00,10-1,148,1p_household
360,2024-01-01 06:15:00,10-2,351,3p_household
240,2024-01-01 06:15:00,10-3,235,2p_household
260,2024-01-01 06:15:00,10-4,257,2p_household
260,2024-01-01 06:15:00,10-5,255,2p_household
150,2024-01-01 06:15:00,10-6,147,1p_household
1200,2024-01-01 06:15:00,10-7,1215,store
240,2024-01-01 06:15:00,10-8,244,2p_household
150,2024-01-01 06:15:00,10-9,149,1p_household
150,2024-01-01 06:15:00,13-0,154,1p_household
150,2024-01-01 06:15:00,13-1,145,1p_household
160,2024-01-01 06:15:00,13-2,156,1p_household
240,2024-01-01 06:15:00,13-3,237,2p_household
240,2024-01-01 06:15:00,13-4,246,2p_household
340,2024-01-01 06:15:00,13-5,345,3p_household
300,2024-01-01 06:30:00,4-0,295,2p_household
440,2024-01-01 06:30:00,4-1,433,4p_household
440,2024-01-01 06:30:00,4-2,438,4p_household
300,2024-01-01 06:30:00,4-3,293,2p_household
190,2024-01-01 06:30:00,4-4,187,1p_household
440,2024-01-01 06:30:00,4-5,446,4p_household
180,2024-01-01 06:30:00,7-0,180,1p_household
280,2024-01-01 06:30:00,7-1,289,2p_household
190,2024-01-01 06:30:00,7-2,191,1p_household
190,2024-01-01 06:30:00,7-3,188,1p_household
190,2024-01-01 06:30:00,7-4,186,1p_household
180,2024-01-01 06:30:00,7-5,184,1p_household
320,2024-01-01 06:30:00,7-6,315,2p_household
440,2024-01-01 06:30:00,7-7,437,3p_household
190,2024-01-01 06:30:00,7-8,188,1p_household
300,2024-01-01 06:30:00,10-0,297,2p_household
180,2024-01-01 06:30:00,10-1,182,1p_household
440,2024-01-01 06:30:00,10-2,428,3p_household
300,2024-01-01 06:30:00,10-3,291,2p_household
300,2024-01-01 06:30:00,10-4,298,2p_household
300,2024-01-01 06:30:00,10-5,309,2p_household
180,2024-01-01 06:30:00,10-6,182,1p_household
1200,2024-01-01 06:30:00,10-7,1166,store
300,2024-01-01 06:30:00,10-8,293,2p_household
180,2024-01-01 06:30:00,10-9,183,1p_household
170,2024-01-01 06:30:00,13-0,174,1p_household
190,2024-01-01 06:30:00,13-1,186,1p_household
190,2024-01-01 06:30:00,13-2,191,1p_household
320,2024-01-01 06:30:00,13-3,311,2p_household
300,2024-01-01 06:30:00,13-4,302,2p_household
440,2024-01-01 06:30:00,13-5,430,3p_household
190,2024-01-01 06:30:00,3-0,185,1p_household
300,2024-01-01 06:30:00,3-1,293,2p_household
440,2024-01-01 06:30:00,3-2,453,3p_household
300,2024-01-01 06:30:00,3-3,305,2p_household
180,2024-01-01 06:30:00,3-4,180,1p_household
