value,time,ID,orig_measurement,type
130,2024-01-01 06:00:00,7-1,125,1p_household
300,2024-01-01 06:00:00,7-2,292,4p_household
120,2024-01-01 06:00:00,7-3,121,1p_household
200,2024-01-01 06:00:00,7-4,204,2p_household
300,2024-01-01 06:00:00,7-5,301,3p_household
220,2024-01-01 06:00:00,7-6,212,2p_household
120,2024-01-01 06:00:00,8-0,119,1p_household
200,2024-01-01 06:00:00,8-1,198,2p_household
130,2024-01-01 06:00:00,8-2,128,1p_household
120,2024-01-01 06:00:00,8-3,123,1p_household
130,2024-01-01 06:00:00,8-4,128,1p_household
300,2024-01-01 06:00:00,8-5,306,3p_household
300,2024-01-01 06:00:00,8-6,305,3p_household
300,2024-01-01 06:00:00,8-7,301,3p_household
280,2024-01-01 06:00:00,8-8,285,3p_household
130,2024-01-01 06:00:00,8-9,128,1p_household
200,2024-01-01 06:00:00,8-10,195,2p_household
120,2024-01-01 06:00:00,0-0,117,1p_household
300,2024-01-01 06:00:00,0-1,304,3p_household
300,2024-01-01 06:00:00,0-2,292,3p_household
300,2024-01-01 06:00:00,0-3,300,3p_household
300,2024-01-01 06:00:00,0-4,290,3p_household
120,2024-01-01 06:00:00,0-5,122,1p_household
130,2024-01-01 06:00:00,0-6,126,1p_household
300,2024-01-01 06:00:00,13-0,306,3p_household
120,2024-01-01 06:00:00,13-1,120,1p_household
300,2024-01-01 06:00:00,13-2,301,3p_household
200,2024-01-01 06:00:00,13-3,198,2p_household
120,2024-01-01 06:00:00,13-4,124,1p_household
200,2024-01-01 06:00:00,13-5,204,2p_household
280,2024-01-01 06:00:00,13-6,288,3p_household
280,2024-01-01 06:00:00,13-7,286,4p_household
190,2024-01-01 06:00:00,13-8,193,2p_household
300,2024-01-01 06:00:00,2-0,303,4p_household
280,2024-01-01 06:00:00,2-1,283,3p_household
120,2024-01-01 06:00:00,2-2,120,1p_household
300,2024-01-01 06:00:00,2-3,291,3p_household
130,2024-01-01 06:00:00,2-4,126,1p_household
120,2024-01-01 06:00:00,2-5,122,1p_household
120,2024-01-01 06:00:00,2-6,122,1p_household
300,2024-01-01 06:00:00,2-7,293,4p_household
160,2024-01-01 06:15:00,7-0,157,1p_household
150,2024-01-01 06:15:00,7-1,151,1p_household
380,2024-01-01 06:15:00,7-2,377,4p_household
140,2024-01-01 06:15:00,7-3,144,1p_household
260,2024-01-01 06:15:00,7-4,256,2p_household
360,2024-01-01 06:15:00,7-5,366,3p_household
260,2024-01-01 06:15:00,7-6,256,2p_household
150,2024-01-01 06:15:00,8-0,153,1p_household
260,2024-01-01 06:15:00,8-1,252,2p_household
150,2024-01-01 06:15:00,8-2,154,1p_household
150,2024-01-01 06:15:00,8-3,154,1p_household
150,2024-01-01 06:15:00,8-4,145,1p_household
360,2024-01-01 06:15:00,8-5,352,3p_household
340,2024-01-01 06:15:00,8-6,346,3p_household
360,2024-01-01 06:15:00,8-7,368,3p_household
360,2024-01-01 06:15:00,8-8,353,3p_household
150,2024-01-01 06:15:00,8-9,150,1p_household
240,2024-01-01 06:15:00,8-10,236,2p_household
150,2024-01-01 06:15:00,0-0,145,1p_household
340,2024-01-01 06:15:00,0-1,346,3p_household
340,2024-01-01 06:15:00,0-2,345,3p_household
360,2024-01-01 06:15:00,0-3,356,3p_household
380,2024-01-01 06:15:00,0-4,374,3p_household
140,2024-01-01 06:15:00,0-5,143,1p_household
150,2024-01-01 06:15:00,0-6,153,1p_household
340,2024-01-01 06:15:00,13-0,344,3p_household
160,2024-01-01 06:15:00,13-1,156,1p_household
360,2024-01-01 06:15:00,13-2,358,3p_household
240,2024-01-01 06:15:00,13-3,237,2p_household
150,2024-01-01 06:15:00,13-4,153,1p_household
240,2024-01-01 06:15:00,13-5,242,2p_household
380,2024-01-01 06:15:00,13-6,373,3p_household
380,2024-01-01 06:15:00,13-7,375,4p_household
240,2024-01-01 06:15:00,13-8,239,2p_household
380,2024-01-01 06:15:00,2-0,376,4p_household
360,2024-01-01 06:15:00,2-1,355,3p_household
150,2024-01-01 06:15:00,2-2,147,1p_household
360,2024-01-01 06:15:00,2-3,365,3p_household
160,2024-01-01 06:15:00,2-4,157,1p_household
160,2024-01-01 06:15:00,2-5,155,1p_household
150,2024-01-01 06:15:00,2-6,147,1p_household
360,2024-01-01 06:15:00,2-7,351,4p_household
180,2024-01-01 06:30:00,7-0,178,1p_household
180,2024-01-01 06:30:00,7-1,179,1p_household
440,2024-01-01 06:30:00,7-2,428,4p_household
180,2024-01-01 06:30:00,7-3,183,1p_household
300,2024-01-01 06:30:00,7-4,301,2p_household
440,2024-01-01 06:30:00,7-5,451,3p_household
300,2024-01-01 06:30:00,7-6,295,2p_household
180,2024-01-01 06:30:00,8-0,179,1p_household
300,2024-01-01 06:30:00,8-1,296,2p_household
190,2024-01-01 06:30:00,8-2,186,1p_household
180,2024-01-01 06:30:00,8-3,175,1p_household
180,2024-01-01 06:30:00,8-4,184,1p_household
440,2024-01-01 06:30:00,8-5,426,3p_household
440,2024-01-01 06:30:00,8-6,422,3p_household
440,2024-01-01 06:30:00,8-7,455,3p_household
440,2024-01-01 06:30:00,8-8,444,3p_household
180,2024-01-01 06:30:00,8-9,182,1p_household
300,2024-01-01 06:30:00,8-10,303,2p_household
190,2024-01-01 06:30:00,0-0,186,1p_household
440,2024-01-01 06:30:00,0-1,435,3p_household
440,2024-01-01 06:30:00,0-2,442,3p_household
440,2024-01-01 06:30:00,0-3,458,3p_household
440,2024-01-01 06:30:00,0-4,449,3p_household
180,2024-01-01 06:30:00,0-5,182,1p_household
190,2024-01-01 06:30:00,0-6,188,1p_household
440,2024-01-01 06:30:00,13-0,433,3p_household
190,2024-01-01 06:30:00,13-1,186,1p_household
440,2024-01-01 06:30:00,13-2,425,3p_household
300,2024-01-01 06:30:00,13-3,305,2p_household
190,2024-01-01 06:30:00,13-4,190,1p_household
300,2024-01-01 06:30:00,13-5,296,2p_household
440,2024-01-01 06:30:00,13-6,430,3p_household
440,2024-01-01 06:30:00,13-7,454,4p_household
300,2024-01-01 06:30:00,13-8,299,2p_household
400,2024-01-01 06:30:00,2-0,419,4p_household
440,2024-01-01 06:30:00,2-1,431,3p_household
190,2024-01-01 06:30:00,2-2,185,1p_household
440,2024-01-01 06:30:00,2-3,453,3p_household
190,2024-01-01 06:30:00,2-4,189,1p_household
180,2024-01-01 06:30:00,2-5,183,1p_household
190,2024-01-01 06:30:00,2-6,187,1p_household
440,2024-01-01 06:30:00,2-7,428,4p_household
200,2024-01-01 06:45:00,7-0,208,1p_household
220,2024-01-01 06:45:00,7-1,221,1p_household
520,2024-01-01 06:45:00,7-2,530,4p_household
200,2024-01-01 06:45:00,7-3,206,1p_household
340,2024-01-01 06:45:00,7-4,344,2p_household
520,2024-01-01 06:45:00,7-5,527,3p_household
360,2024-01-01 06:45:00,7-6,360,2p_household
220,2024-01-01 06:45:00,8-0,211,1p_household
360,2024-01-01 06:45:00,8-1,355,2p_household
220,2024-01-01 06:45:00,8-2,224,1p_household
220,2024-01-01 06:45:00,8-3,225,1p_household
220,2024-01-01 06:45:00,8-4,214,1p_household
560,2024-01-01 06:45:00,8-5,542,3p_household
520,2024-01-01 06:45:00,8-6,512,3p_household
520,2024-01-01 06:45:00,8-7,527,3p_household
520,2024-01-01 06:45:00,8-8,500,3p_household
220,2024-01-01 06:45:00,8-9,217,1p_household
360,2024-01-01 06:45:00,8-10,367,2p_household
220,2024-01-01 06:45:00,0-0,213,1p_household
520,2024-01-01 06:45:00,0-1,532,3p_household
520,2024-01-01 06:45:00,0-2,537,3p_household
520,2024-01-01 06:45:00,0-3,533,3p_household
520,2024-01-01 06:45:00,0-4,528,3p_household
200,2024-01-01 06:45:00,0-5,206,1p_household
220,2024-01-01 06:45:00,0-6,218,1p_household
520,2024-01-01 06:45:00,13-0,533,3p_household
220,2024-01-01 06:45:00,13-1,221,1p_household
520,2024-01-01 06:45:00,13-2,539,3p_household
360,2024-01-01 06:45:00,13-3,368,2p_household
220,2024-01-01 06:45:00,13-4,225,1p_household
340,2024-01-01 06:45:00,13-5,342,2p_household
520,2024-01-01 06:45:00,13-6,527,3p_household
520,2024-01-01 06:45:00,13-7,506,4p_household
360,2024-01-01 06:45:00,13-8,350,2p_household
520,2024-01-01 06:45:00,2-0,508,4p_household
520,2024-01-01 06:45:00,2-1,500,3p_household
220,2024-01-01 06:45:00,2-2,220,1p_household
520,2024-01-01 06:45:00,2-3,512,3p_household
220,2024-01-01 06:45:00,2-4,215,1p_household
200,2024-01-01 06:45:00,2-5,207,1p_household
220,2024-01-01 06:45:00,2-6,220,1p_household
520,2024-01-01 06:45:00,2-7,501,4p_household
240,2024-01-01 07:00:00,7-0,237,1p_household
260,2024-01-01 07:00:00,7-1,250,1p_household
600,2024-01-01 07:00:00,7-2,617,4p_household
240,2024-01-01 07:00:00,7-3,245,1p_household
400,2024-01-01 07:00:00,7-4,401,2p_household
600,2024-01-01 07:00:00,7-5,613,3p_household
440,2024-01-01 07:00:00,7-6,423,2p_household
260,2024-01-01 07:00:00,8-0,257,1p_household
400,2024-01-01 07:00:00,8-1,391,2p_household
240,2024-01-01 07:00:00,8-2,239,1p_household
240,2024-01-01 07:00:00,8-3,248,1p_household
240,2024-01-01 07:00:00,8-4,239,1p_household
600,2024-01-01 07:00:00,8-5,603,3p_household
600,2024-01-01 07:00:00,8-6,610,3p_household
600,2024-01-01 07:00:00,8-7,599,3p_household
600,2024-01-01 07:00:00,8-8,589,3p_household
240,2024-01-01 07:00:00,8-9,243,1p_household
400,2024-01-01 07:00:00,8-10,402,2p_household
260,2024-01-01 07:00:00,0-0,253,1p_household
600,2024-01-01 07:00:00,0-1,592,3p_household
600,2024-01-01 07:00:00,0-2,580,3p_household
600,2024-01-01 07:00:00,0-3,605,3p_household
600,2024-01-01 07:00:00,0-4,603,3p_household
260,2024-01-01 07:00:00,0-5,254,1p_household
240,2024-01-01 07:00:00,0-6,247,1p_household
600,2024-01-01 07:00:00,13-0,606,3p_household
240,2024-01-01 07:00:00,13-1,238,1p_household
600,2024-01-01 07:00:00,13-2,597,3p_household
400,2024-01-01 07:00:00,13-3,399,2p_household
240,2024-01-01 07:00:00,13-4,245,1p_household
440,2024-01-01 07:00:00,13-5,421,2p_household
600,2024-01-01 07:00:00,13-6,600,3p_household
600,2024-01-01 07:00:00,13-7,615,4p_household
380,2024-01-01 07:00:00,13-8,389,2p_household
560,2024-01-01 07:00:00,2-0,568,4p_household
600,2024-01-01 07:00:00,2-1,612,3p_household
240,2024-01-01 07:00:00,2-2,247,1p_household
600,2024-01-01 07:00:00,2-3,617,3p_household
260,2024-01-01 07:00:00,2-4,256,1p_household
240,2024-01-01 07:00:00,2-5,246,1p_household
260,2024-01-01 07:00:00,2-6,257,1p_household
600,2024-01-01 07:00:00,2-7,610,4p_household
280,2024-01-01 07:15:00,7-0,270,1p_household
280,2024-01-01 07:15:00,7-1,274,1p_household
640,2024-01-01 07:15:00,7-2,640,4p_household
280,2024-01-01 07:15:00,7-3,279,1p_household
440,2024-01-01 07:15:00,7-4,435,2p_household
640,2024-01-01 07:15:00,7-5,621,3p_household
440,2024-01-01 07:15:00,7-6,443,2p_household
260,2024-01-01 07:15:00,8-0,261,1p_household
440,2024-01-01 07:15:00,8-1,443,2p_household
260,2024-01-01 07:15:00,8-2,267,1p_household
260,2024-01-01 07:15:00,8-3,256,1p_household
260,2024-01-01 07:15:00,8-4,260,1p_household
640,2024-01-01 07:15:00,8-5,645,3p_household
680,2024-01-01 07:15:00,8-6,669,3p_household
640,2024-01-01 07:15:00,8-7,656,3p_household
640,2024-01-01 07:15:00,8-8,643,3p_household
280,2024-01-01 07:15:00,8-9,276,1p_household
440,2024-01-01 07:15:00,8-10,445,2p_household
260,2024-01-01 07:15:00,0-0,266,1p_household
600,2024-01-01 07:15:00,0-1,615,3p_household
680,2024-01-01 07:15:00,0-2,672,3p_household
640,2024-01-01 07:15:00,0-3,622,3p_household
640,2024-01-01 07:15:00,0-4,633,3p_household
280,2024-01-01 07:15:00,0-5,273,1p_household
260,2024-01-01 07:15:00,0-6,259,1p_household
640,2024-01-01 07:15:00,13-0,646,3p_household
280,2024-01-01 07:15:00,13-1,275,1p_household
680,2024-01-01 07:15:00,13-2,674,3p_household
440,2024-01-01 07:15:00,13-3,450,2p_household
260,2024-01-01 07:15:00,13-4,255,1p_household
440,2024-01-01 07:15:00,13-5,441,2p_household
640,2024-01-01 07:15:00,13-6,647,3p_household
640,2024-01-01 07:15:00,13-7,651,4p_household
440,2024-01-01 07:15:00,13-8,453,2p_household
640,2024-01-01 07:15:00,2-0,631,4p_household
640,2024-01-01 07:15:00,2-1,636,3p_household
260,2024-01-01 07:15:00,2-2,264,1p_household
640,2024-01-01 07:15:00,2-3,648,3p_household
260,2024-01-01 07:15:00,2-4,255,1p_household
260,2024-01-01 07:15:00,2-5,268,1p_household
280,2024-01-01 07:15:00,2-6,278,1p_household
640,2024-01-01 07:15:00,2-7,655,4p_household
300,2024-01-01 07:30:00,7-0,291,1p_household
300,2024-01-01 07:30:00,7-1,297,1p_household
680,2024-01-01 07:30:00,7-2,665,4p_household
280,2024-01-01 07:30:00,7-3,276,1p_household
440,2024-01-01 07:30:00,7-4,459,2p_household
680,2024-01-01 07:30:00,7-5,671,3p_household
440,2024-01-01 07:30:00,7-6,445,2p_household
280,2024-01-01 07:30:00,8-0,283,1p_household
480,2024-01-01 07:30:00,8-1,486,2p_household
300,2024-01-01 07:30:00,8-2,290,1p_household
280,2024-01-01 07:30:00,8-3,288,1p_household
280,2024-01-01 07:30:00,8-4,278,1p_household
680,2024-01-01 07:30:00,8-5,664,3p_household
720,2024-01-01 07:30:00,8-6,705,3p_household
680,2024-01-01 07:30:00,8-7,699,3p_household
680,2024-01-01 07:30:00,8-8,687,3p_household
300,2024-01-01 07:30:00,8-9,297,1p_household
440,2024-01-01 07:30:00,8-10,447,2p_household
280,2024-01-01 07:30:00,0-0,279,1p_household
640,2024-01-01 07:30:00,0-1,649,3p_household
680,2024-01-01 07:30:00,0-2,660,3p_household
680,2024-01-01 07:30:00,0-3,669,3p_household
720,2024-01-01 07:30:00,0-4,701,3p_household
280,2024-01-01 07:30:00,0-5,284,1p_household
280,2024-01-01 07:30:00,0-6,284,1p_household
720,2024-01-01 07:30:00,13-0,708,3p_household
280,2024-01-01 07:30:00,13-1,284,1p_household
680,2024-01-01 07:30:00,13-2,663,3p_household
480,2024-01-01 07:30:00,13-3,468,2p_household
280,2024-01-01 07:30:00,13-4,285,1p_household
480,2024-01-01 07:30:00,13-5,479,2p_household
680,2024-01-01 07:30:00,13-6,692,3p_household
720,2024-01-01 07:30:00,13-7,704,4p_household
480,2024-01-01 07:30:00,13-8,474,2p_household
680,2024-01-01 07:30:00,2-0,660,4p_household
680,2024-01-01 07:30:00,2-1,692,3p_household
300,2024-01-01 07:30:00,2-2,295,1p_household
720,2024-01-01 07:30:00,2-3,712,3p_household
280,2024-01-01 07:30:00,2-4,284,1p_household
300,2024-01-01 07:30:00,2-5,297,1p_household
280,2024-01-01 07:30:00,2-6,285,1p_household
680,2024-01-01 07:30:00,2-7,673,4p_household
280,2024-01-01 07:45:00,7-0,283,1p_household
300,2024-01-01 07:45:00,7-1,290,1p_household
680,2024-01-01 07:45:00,7-2,697,4p_household
300,2024-01-01 07:45:00,7-3,302,1p_household
480,2024-01-01 07:45:00,7-4,476,2p_household
720,2024-01-01 07:45:00,7-5,722,3p_household
480,2024-01-01 07:45:00,7-6,463,2p_household
300,2024-01-01 07:45:00,8-0,301,1p_household
480,2024-01-01 07:45:00,8-1,487,2p_household
300,2024-01-01 07:45:00,8-2,300,1p_household
280,2024-01-01 07:45:00,8-3,283,1p_household
280,2024-01-01 07:45:00,8-4,285,1p_household
720,2024-01-01 07:45:00,8-5,702,3p_household
720,2024-01-01 07:45:00,8-6,711,3p_household
720,2024-01-01 07:45:00,8-7,711,3p_household
720,2024-01-01 07:45:00,8-8,731,3p_household
300,2024-01-01 07:45:00,8-9,302,1p_household
480,2024-01-01 07:45:00,8-10,465,2p_household
300,2024-01-01 07:45:00,0-0,306,1p_household
680,2024-01-01 07:45:00,0-1,680,3p_household
680,2024-01-01 07:45:00,0-2,682,3p_household
680,2024-01-01 07:45:00,0-3,684,3p_household
720,2024-01-01 07:45:00,0-4,731,3p_household
280,2024-01-01 07:45:00,0-5,283,1p_household
280,2024-01-01 07:45:00,0-6,281,1p_household
720,2024-01-01 07:45:00,13-0,719,3p_household
280,2024-01-01 07:45:00,13-1,284,1p_household
720,2024-01-01 07:45:00,13-2,705,3p_household
480,2024-01-01 07:45:00,13-3,493,2p_household
280,2024-01-01 07:45:00,13-4,280,1p_household
480,2024-01-01 07:45:00,13-5,488,2p_household
680,2024-01-01 07:45:00,13-6,694,3p_household
720,2024-01-01 07:45:00,13-7,723,4p_household
480,2024-01-01 07:45:00,13-8,467,2p_household
680,2024-01-01 07:45:00,2-0,693,4p_household
720,2024-01-01 07:45:00,2-1,731,3p_household
300,2024-01-01 07:45:00,2-2,297,1p_household
720,2024-01-01 07:45:00,2-3,708,3p_household
300,2024-01-01 07:45:00,2-4,304,1p_household
300,2024-01-01 07:45:00,2-5,292,1p_household
280,2024-01-01 07:45:00,2-6,284,1p_household
680,2024-01-01 07:45:00,2-7,671,4p_household
300,2024-01-01 08:00:00,7-0,306,1p_household
300,2024-01-01 08:00:00,7-1,303,1p_household
720,2024-01-01 08:00:00,7-2,720,4p_household
280,2024-01-01 08:00:00,7-3,284,1p_household
480,2024-01-01 08:00:00,7-4,497,2p_household
720,2024-01-01 08:00:00,7-5,704,3p_household
480,2024-01-01 08:00:00,7-6,485,2p_household
280,2024-01-01 08:00:00,8-0,285,1p_household
520,2024-01-01 08:00:00,8-1,513,2p_household
300,2024-01-01 08:00:00,8-2,291,1p_household
300,2024-01-01 08:00:00,8-3,295,1p_household
280,2024-01-01 08:00:00,8-4,288,1p_household
720,2024-01-01 08:00:00,8-5,702,3p_household
720,2024-01-01 08:00:00,8-6,738,3p_household
720,2024-01-01 08:00:00,8-7,711,3p_household
720,2024-01-01 08:00:00,8-8,708,3p_household
300,2024-01-01 08:00:00,8-9,308,1p_household
520,2024-01-01 08:00:00,8-10,502,2p_household
320,2024-01-01 08:00:00,0-0,310,1p_household
760,2024-01-01 08:00:00,0-1,742,3p_household
720,2024-01-01 08:00:00,0-2,725,3p_household
720,2024-01-01 08:00:00,0-3,730,3p_household
720,2024-01-01 08:00:00,0-4,703,3p_household
300,2024-01-01 08:00:00,0-5,305,1p_household
300,2024-01-01 08:00:00,0-6,302,1p_household
680,2024-01-01 08:00:00,13-0,684,3p_household
280,2024-01-01 08:00:00,13-1,285,1p_household
680,2024-01-01 08:00:00,13-2,692,3p_household
480,2024-01-01 08:00:00,13-3,474,2p_household
300,2024-01-01 08:00:00,13-4,300,1p_household
480,2024-01-01 08:00:00,13-5,482,2p_household
720,2024-01-01 08:00:00,13-6,721,3p_household
720,2024-01-01 08:00:00,13-7,711,4p_household
480,2024-01-01 08:00:00,13-8,478,2p_household
680,2024-01-01 08:00:00,2-0,692,4p_household
720,2024-01-01 08:00:00,2-1,702,3p_household
280,2024-01-01 08:00:00,2-2,287,1p_household
720,2024-01-01 08:00:00,2-3,726,3p_household
300,2024-01-01 08:00:00,2-4,291,1p_household
300,2024-01-01 08:00:00,2-5,293,1p_household
300,2024-01-01 08:00:00,2-6,296,1p_household
720,2024-01-01 08:00:00,2-7,715,4p_household
300,2024-01-01 08:15:00,7-0,308,1p_household
300,2024-01-01 08:15:00,7-1,292,1p_household
720,2024-01-01 08:15:00,7-2,738,4p_household
280,2024-01-01 08:15:00,7-3,286,1p_household
520,2024-01-01 08:15:00,7-4,512,2p_household
720,2024-01-01 08:15:00,7-5,732,3p_household
520,2024-01-01 08:15:00,7-6,511,2p_household
300,2024-01-01 08:15:00,8-0,290,1p_household
480,2024-01-01 08:15:00,8-1,479,2p_household
300,2024-01-01 08:15:00,8-2,305,1p_household
300,2024-01-01 08:15:00,8-3,301,1p_household
300,2024-01-01 08:15:00,8-4,295,1p_household
760,2024-01-01 08:15:00,8-5,751,3p_household
720,2024-01-01 08:15:00,8-6,725,3p_household
720,2024-01-01 08:15:00,8-7,711,3p_household
680,2024-01-01 08:15:00,8-8,690,3p_household
300,2024-01-01 08:15:00,8-9,290,1p_household
520,2024-01-01 08:15:00,8-10,508,2p_household
320,2024-01-01 08:15:00,0-0,312,1p_household
720,2024-01-01 08:15:00,0-1,707,3p_household
720,2024-01-01 08:15:00,0-2,727,3p_household
720,2024-01-01 08:15:00,0-3,711,3p_household
720,2024-01-01 08:15:00,0-4,713,3p_household
320,2024-01-01 08:15:00,0-5,310,1p_household
300,2024-01-01 08:15:00,0-6,308,1p_household
680,2024-01-01 08:15:00,13-0,689,3p_household
300,2024-01-01 08:15:00,13-1,308,1p_household
720,2024-01-01 08:15:00,13-2,738,3p_household
480,2024-01-01 08:15:00,13-3,469,2p_household
300,2024-01-01 08:15:00,13-4,295,1p_household
480,2024-01-01 08:15:00,13-5,490,2p_household
720,2024-01-01 08:15:00,13-6,739,3p_household
680,2024-01-01 08:15:00,13-7,683,4p_household
520,2024-01-01 08:15:00,13-8,511,2p_household
720,2024-01-01 08:15:00,2-0,735,4p_household
720,2024-01-01 08:15:00,2-1,713,3p_household
300,2024-01-01 08:15:00,2-2,309,1p_household
720,2024-01-01 08:15:00,2-3,721,3p_household
300,2024-01-01 08:15:00,2-4,292,1p_household
280,2024-01-01 08:15:00,2-5,288,1p_household
300,2024-01-01 08:15:00,2-6,292,1p_household
720,2024-01-01 08:15:00,2-7,716,4p_household
300,2024-01-01 08:30:00,7-0,291,1p_household
300,2024-01-01 08:30:00,7-1,297,1p_household
720,2024-01-01 08:30:00,7-2,708,4p_household
280,2024-01-01 08:30:00,7-3,283,1p_household
520,2024-01-01 08:30:00,7-4,505,2p_household
720,2024-01-01 08:30:00,7-5,711,3p_household
520,2024-01-01 08:30:00,7-6,502,2p_household
320,2024-01-01 08:30:00,8-0,310,1p_household
480,2024-01-01 08:30:00,8-1,497,2p_household
300,2024-01-01 08:30:00,8-2,296,1p_household
300,2024-01-01 08:30:00,8-3,295,1p_household
300,2024-01-01 08:30:00,8-4,300,1p_household
680,2024-01-01 08:30:00,8-5,695,3p_household
720,2024-01-01 08:30:00,8-6,703,3p_household
680,2024-01-01 08:30:00,8-7,683,3p_household
720,2024-01-01 08:30:00,8-8,703,3p_household
280,2024-01-01 08:30:00,8-9,288,1p_household
480,2024-01-01 08:30:00,8-10,497,2p_household
320,2024-01-01 08:30:00,0-0,310,1p_household
720,2024-01-01 08:30:00,0-1,721,3p_household
720,2024-01-01 08:30:00,0-2,715,3p_household
720,2024-01-01 08:30:00,0-3,725,3p_household
680,2024-01-01 08:30:00,0-4,687,3p_household
300,2024-01-01 08:30:00,0-5,302,1p_household
300,2024-01-01 08:30:00,0-6,306,1p_household
720,2024-01-01 08:30:00,13-0,739,3p_household
300,2024-01-01 08:30:00,13-1,291,1p_household
680,2024-01-01 08:30:00,13-2,696,3p_household
480,2024-01-01 08:30:00,13-3,471,2p_household
300,2024-01-01 08:30:00,13-4,304,1p_household
480,2024-01-01 08:30:00,13-5,473,2p_household
720,2024-01-01 08:30:00,13-6,709,3p_household
720,2024-01-01 08:30:00,13-7,731,4p_household
520,2024-01-01 08:30:00,13-8,502,2p_household
680,2024-01-01 08:30:00,2-0,683,4p_household
680,2024-01-01 08:30:00,2-1,688,3p_household
320,2024-01-01 08:30:00,2-2,311,1p_household
720,2024-01-01 08:30:00,2-3,736,3p_household
300,2024-01-01 08:30:00,2-4,305,1p_household
280,2024-01-01 08:30:00,2-5,289,1p_household
300,2024-01-01 08:30:00,2-6,293,1p_household
720,2024-01-01 08:30:00,2-7,706,4p_household
300,2024-01-01 08:45:00,7-0,292,1p_household
280,2024-01-01 08:45:00,7-1,287,1p_household
720,2024-01-01 08:45:00,7-2,705,4p_household
300,2024-01-01 08:45:00,7-3,304,1p_household
480,2024-01-01 08:45:00,7-4,476,2p_household
720,2024-01-01 08:45:00,7-5,735,3p_household
480,2024-01-01 08:45:00,7-6,473,2p_household
300,2024-01-01 08:45:00,8-0,306,1p_household
480,2024-01-01 08:45:00,8-1,489,2p_household
300,2024-01-01 08:45:00,8-2,306,1p_household
280,2024-01-01 08:45:00,8-3,281,1p_household
280,2024-01-01 08:45:00,8-4,280,1p_household
720,2024-01-01 08:45:00,8-5,728,3p_household
680,2024-01-01 08:45:00,8-6,689,3p_household
720,2024-01-01 08:45:00,8-7,735,3p_household
720,2024-01-01 08:45:00,8-8,708,3p_household
300,2024-01-01 08:45:00,8-9,293,1p_household
480,2024-01-01 08:45:00,8-10,479,2p_household
300,2024-01-01 08:45:00,0-0,298,1p_household
720,2024-01-01 08:45:00,0-1,708,3p_household
680,2024-01-01 08:45:00,0-2,698,3p_household
680,2024-01-01 08:45:00,0-3,680,3p_household
720,2024-01-01 08:45:00,0-4,712,3p_household
280,2024-01-01 08:45:00,0-5,280,1p_household
280,2024-01-01 08:45:00,0-6,286,1p_household
680,2024-01-01 08:45:00,13-0,674,3p_household
300,2024-01-01 08:45:00,13-1,303,1p_household
720,2024-01-01 08:45:00,13-2,720,3p_household
520,2024-01-01 08:45:00,13-3,503,2p_household
280,2024-01-01 08:45:00,13-4,285,1p_household
480,2024-01-01 08:45:00,13-5,474,2p_household
720,2024-01-01 08:45:00,13-6,718,3p_household
720,2024-01-01 08:45:00,13-7,704,4p_household
480,2024-01-01 08:45:00,13-8,470,2p_household
680,2024-01-01 08:45:00,2-0,694,4p_household
720,2024-01-01 08:45:00,2-1,717,3p_household
300,2024-01-01 08:45:00,2-2,302,1p_household
720,2024-01-01 08:45:00,2-3,704,3p_household
280,2024-01-01 08:45:00,2-4,288,1p_household
300,2024-01-01 08:45:00,2-5,298,1p_household
300,2024-01-01 08:45:00,2-6,294,1p_household
720,2024-01-01 08:45:00,2-7,711,4p_household
300,2024-01-01 09:00:00,7-0,302,1p_household
300,2024-01-01 09:00:00,7-1,300,1p_household
680,2024-01-01 09:00:00,7-2,676,4p_household
300,2024-01-01 09:00:00,7-3,290,1p_household
480,2024-01-01 09:00:00,7-4,490,2p_household
720,2024-01-01 09:00:00,7-5,712,3p_household
480,2024-01-01 09:00:00,7-6,479,2p_household
300,2024-01-01 09:00:00,8-0,295,1p_household
480,2024-01-01 09:00:00,8-1,492,2p_household
300,2024-01-01 09:00:00,8-2,290,1p_household
300,2024-01-01 09:00:00,8-3,297,1p_household
280,2024-01-01 09:00:00,8-4,289,1p_household
680,2024-01-01 09:00:00,8-5,664,3p_household
680,2024-01-01 09:00:00,8-6,683,3p_household
680,2024-01-01 09:00:00,8-7,663,3p_household
680,2024-01-01 09:00:00,8-8,693,3p_household
300,2024-01-01 09:00:00,8-9,300,1p_household
440,2024-01-01 09:00:00,8-10,454,2p_household
300,2024-01-01 09:00:00,0-0,298,1p_household
680,2024-01-01 09:00:00,0-1,693,3p_household
720,2024-01-01 09:00:00,0-2,723,3p_household
680,2024-01-01 09:00:00,0-3,669,3p_household
640,2024-01-01 09:00:00,0-4,659,3p_household
280,2024-01-01 09:00:00,0-5,283,1p_household
280,2024-01-01 09:00:00,0-6,286,1p_household
680,2024-01-01 09:00:00,13-0,692,3p_household
280,2024-01-01 09:00:00,13-1,276,1p_household
720,2024-01-01 09:00:00,13-2,723,3p_household
480,2024-01-01 09:00:00,13-3,463,2p_household
280,2024-01-01 09:00:00,13-4,278,1p_household
480,2024-01-01 09:00:00,13-5,484,2p_household
680,2024-01-01 09:00:00,13-6,695,3p_household
680,2024-01-01 09:00:00,13-7,687,4p_household
480,2024-01-01 09:00:00,13-8,472,2p_household
