value,time,ID,orig_measurement,type
200,2024-01-01 03:15:00,10-2,195,3p_household
140,2024-01-01 03:15:00,10-3,143,2p_household
140,2024-01-01 03:15:00,10-4,136,2p_household
140,2024-01-01 03:15:00,10-5,144,2p_household
85,2024-01-01 03:15:00,10-6,83,1p_household
1040,2024-01-01 03:15:00,10-7,1044,store
140,2024-01-01 03:15:00,10-8,140,2p_household
85,2024-01-01 03:15:00,10-9,86,1p_household
150,2024-01-01 03:15:00,4-0,147,2p_household
200,2024-01-01 03:15:00,4-1,199,4p_household
200,2024-01-01 03:15:00,4-2,195,4p_household
140,2024-01-01 03:15:00,4-3,136,2p_household
80,2024-01-01 03:15:00,4-4,81,1p_household
220,2024-01-01 03:15:00,4-5,213,4p_household
85,2024-01-01 03:15:00,3-0,85,1p_household
140,2024-01-01 03:15:00,3-1,142,2p_household
200,2024-01-01 03:15:00,3-2,201,3p_household
140,2024-01-01 03:15:00,3-3,138,2p_household
85,2024-01-01 03:15:00,3-4,85,1p_household
140,2024-01-01 03:15:00,3-5,143,2p_household
85,2024-01-01 03:15:00,3-6,86,1p_household
85,2024-01-01 03:15:00,3-7,86,1p_household
140,2024-01-01 03:15:00,3-8,136,2p_household
85,2024-01-01 03:30:00,13-0,85,1p_household
90,2024-01-01 03:30:00,13-1,89,1p_household
90,2024-01-01 03:30:00,13-2,89,1p_household
130,2024-01-01 03:30:00,13-3,134,2p_household
150,2024-01-01 03:30:00,13-4,146,2p_household
220,2024-01-01 03:30:00,13-5,211,3p_household
80,2024-01-01 03:30:00,7-0,82,1p_household
140,2024-01-01 03:30:00,7-1,140,2p_household
80,2024-01-01 03:30:00,7-2,81,1p_household
80,2024-01-01 03:30:00,7-3,81,1p_household
80,2024-01-01 03:30:00,7-4,82,1p_household
85,2024-01-01 03:30:00,7-5,84,1p_household
140,2024-01-01 03:30:00,7-6,140,2p_household
200,2024-01-01 03:30:00,7-7,203,3p_household
85,2024-01-01 03:30:00,7-8,84,1p_household
140,2024-01-01 03:30:00,10-0,138,2p_household
85,2024-01-01 03:30:00,10-1,86,1p_household
200,2024-01-01 03:30:00,10-2,209,3p_household
140,2024-01-01 03:30:00,10-3,141,2p_household
150,2024-01-01 03:30:00,10-4,146,2p_household
140,2024-01-01 03:30:00,10-5,136,2p_household
90,2024-01-01 03:30:00,10-6,88,1p_household
960,2024-01-01 03:30:00,10-7,961,store
140,2024-01-01 03:30:00,10-8,138,2p_household
85,2024-01-01 03:30:00,10-9,83,1p_household
140,2024-01-01 03:30:00,4-0,140,2p_household
200,2024-01-01 03:30:00,4-1,202,4p_household
220,2024-01-01 03:30:00,4-2,212,4p_household
130,2024-01-01 03:30:00,4-3,134,2p_household
85,2024-01-01 03:30:00,4-4,87,1p_household
200,2024-01-01 03:30:00,4-5,208,4p_household
80,2024-01-01 03:30:00,3-0,82,1p_household
140,2024-01-01 03:30:00,3-1,135,2p_household
200,2024-01-01 03:30:00,3-2,202,3p_household
150,2024-01-01 03:30:00,3-3,146,2p_household
80,2024-01-01 03:30:00,3-4,82,1p_household
140,2024-01-01 03:30:00,3-5,143,2p_household
80,2024-01-01 03:30:00,3-6,81,1p_household
85,2024-01-01 03:30:00,3-7,86,1p_household
140,2024-01-01 03:30:00,3-8,138,2p_household
80,2024-01-01 03:45:00,13-0,81,1p_household
90,2024-01-01 03:45:00,13-1,88,1p_household
85,2024-01-01 03:45:00,13-2,87,1p_household
140,2024-01-01 03:45:00,13-3,144,2p_household
140,2024-01-01 03:45:00,13-4,137,2p_household
200,2024-01-01 03:45:00,13-5,195,3p_household
85,2024-01-01 03:45:00,7-0,87,1p_household
130,2024-01-01 03:45:00,7-1,133,2p_household
80,2024-01-01 03:45:00,7-2,80,1p_household
85,2024-01-01 03:45:00,7-3,86,1p_household
85,2024-01-01 03:45:00,7-4,86,1p_household
80,2024-01-01 03:45:00,7-5,81,1p_household
140,2024-01-01 03:45:00,7-6,139,2p_household
190,2024-01-01 03:45:00,7-7,193,3p_household
80,2024-01-01 03:45:00,7-8,80,1p_household
140,2024-01-01 03:45:00,10-0,144,2p_household
85,2024-01-01 03:45:00,10-1,83,1p_household
200,2024-01-01 03:45:00,10-2,205,3p_household
130,2024-01-01 03:45:00,10-3,133,2p_household
140,2024-01-01 03:45:00,10-4,143,2p_household
140,2024-01-01 03:45:00,10-5,144,2p_household
80,2024-01-01 03:45:00,10-6,80,1p_household
1040,2024-01-01 03:45:00,10-7,1036,store
130,2024-01-01 03:45:00,10-8,134,2p_household
80,2024-01-01 03:45:00,10-9,82,1p_household
140,2024-01-01 03:45:00,4-0,139,2p_household
190,2024-01-01 03:45:00,4-1,193,4p_household
220,2024-01-01 03:45:00,4-2,212,4p_household
130,2024-01-01 03:45:00,4-3,133,2p_household
90,2024-01-01 03:45:00,4-4,88,1p_household
200,2024-01-01 03:45:00,4-5,195,4p_household
80,2024-01-01 03:45:00,3-0,80,1p_household
140,2024-01-01 03:45:00,3-1,138,2p_household
200,2024-01-01 03:45:00,3-2,209,3p_household
140,2024-01-01 03:45:00,3-3,140,2p_household
85,2024-01-01 03:45:00,3-4,83,1p_household
140,2024-01-01 03:45:00,3-5,136,2p_household
85,2024-01-01 03:45:00,3-6,83,1p_household
85,2024-01-01 03:45:00,3-7,83,1p_household
130,2024-01-01 03:45:00,3-8,133,2p_household
80,2024-01-01 04:00:00,13-0,80,1p_household
85,2024-01-01 04:00:00,13-1,84,1p_household
85,2024-01-01 04:00:00,13-2,84,1p_household
140,2024-01-01 04:00:00,13-3,140,2p_household
130,2024-01-01 04:00:00,13-4,132,2p_household
200,2024-01-01 04:00:00,13-5,198,3p_household
85,2024-01-01 04:00:00,7-0,86,1p_household
150,2024-01-01 04:00:00,7-1,145,2p_household
90,2024-01-01 04:00:00,7-2,88,1p_household
80,2024-01-01 04:00:00,7-3,81,1p_household
85,2024-01-01 04:00:00,7-4,86,1p_household
90,2024-01-01 04:00:00,7-5,88,1p_household
130,2024-01-01 04:00:00,7-6,134,2p_household
220,2024-01-01 04:00:00,7-7,210,3p_household
80,2024-01-01 04:00:00,7-8,81,1p_household
150,2024-01-01 04:00:00,10-0,145,2p_household
85,2024-01-01 04:00:00,10-1,85,1p_household
220,2024-01-01 04:00:00,10-2,211,3p_household
140,2024-01-01 04:00:00,10-3,139,2p_household
140,2024-01-01 04:00:00,10-4,141,2p_household
140,2024-01-01 04:00:00,10-5,143,2p_household
85,2024-01-01 04:00:00,10-6,86,1p_household
960,2024-01-01 04:00:00,10-7,990,store
140,2024-01-01 04:00:00,10-8,144,2p_household
80,2024-01-01 04:00:00,10-9,82,1p_household
150,2024-01-01 04:00:00,4-0,145,2p_household
200,2024-01-01 04:00:00,4-1,203,4p_household
200,2024-01-01 04:00:00,4-2,200,4p_household
140,2024-01-01 04:00:00,4-3,144,2p_household
85,2024-01-01 04:00:00,4-4,86,1p_household
190,2024-01-01 04:00:00,4-5,193,4p_household
85,2024-01-01 04:00:00,3-0,84,1p_household
140,2024-01-01 04:00:00,3-1,135,2p_household
200,2024-01-01 04:00:00,3-2,202,3p_household
130,2024-01-01 04:00:00,3-3,133,2p_household
80,2024-01-01 04:00:00,3-4,80,1p_household
140,2024-01-01 04:00:00,3-5,135,2p_household
80,2024-01-01 04:00:00,3-6,80,1p_household
85,2024-01-01 04:00:00,3-7,86,1p_household
140,2024-01-01 04:00:00,3-8,139,2p_household
85,2024-01-01 04:15:00,13-0,87,1p_household
90,2024-01-01 04:15:00,13-1,88,1p_household
80,2024-01-01 04:15:00,13-2,82,1p_household
140,2024-01-01 04:15:00,13-3,142,2p_household
140,2024-01-01 04:15:00,13-4,141,2p_household
200,2024-01-01 04:15:00,13-5,198,3p_household
85,2024-01-01 04:15:00,7-0,84,1p_household
150,2024-01-01 04:15:00,7-1,145,2p_household
90,2024-01-01 04:15:00,7-2,88,1p_household
80,2024-01-01 04:15:00,7-3,82,1p_household
85,2024-01-01 04:15:00,7-4,85,1p_household
80,2024-01-01 04:15:00,7-5,80,1p_household
140,2024-01-01 04:15:00,7-6,140,2p_household
200,2024-01-01 04:15:00,7-7,201,3p_household
80,2024-01-01 04:15:00,7-8,81,1p_household
130,2024-01-01 04:15:00,10-0,134,2p_household
80,2024-01-01 04:15:00,10-1,80,1p_household
200,2024-01-01 04:15:00,10-2,209,3p_household
140,2024-01-01 04:15:00,10-3,143,2p_household
130,2024-01-01 04:15:00,10-4,133,2p_household
140,2024-01-01 04:15:00,10-5,135,2p_household
85,2024-01-01 04:15:00,10-6,83,1p_household
1040,2024-01-01 04:15:00,10-7,1033,store
140,2024-01-01 04:15:00,10-8,139,2p_household
85,2024-01-01 04:15:00,10-9,86,1p_household
140,2024-01-01 04:15:00,4-0,137,2p_household
200,2024-01-01 04:15:00,4-1,198,4p_household
200,2024-01-01 04:15:00,4-2,198,4p_household
150,2024-01-01 04:15:00,4-3,146,2p_household
85,2024-01-01 04:15:00,4-4,83,1p_household
200,2024-01-01 04:15:00,4-5,205,4p_household
85,2024-01-01 04:15:00,3-0,86,1p_household
140,2024-01-01 04:15:00,3-1,140,2p_household
190,2024-01-01 04:15:00,3-2,193,3p_household
140,2024-01-01 04:15:00,3-3,142,2p_household
85,2024-01-01 04:15:00,3-4,86,1p_household
140,2024-01-01 04:15:00,3-5,137,2p_household
85,2024-01-01 04:15:00,3-6,83,1p_household
80,2024-01-01 04:15:00,3-7,80,1p_household
140,2024-01-01 04:15:00,3-8,137,2p_household
90,2024-01-01 04:30:00,13-0,88,1p_household
85,2024-01-01 04:30:00,13-1,83,1p_household
85,2024-01-01 04:30:00,13-2,83,1p_household
140,2024-01-01 04:30:00,13-3,138,2p_household
150,2024-01-01 04:30:00,13-4,145,2p_household
200,2024-01-01 04:30:00,13-5,195,3p_household
85,2024-01-01 04:30:00,7-0,84,1p_household
140,2024-01-01 04:30:00,7-1,138,2p_household
85,2024-01-01 04:30:00,7-2,85,1p_household
85,2024-01-01 04:30:00,7-3,87,1p_household
85,2024-01-01 04:30:00,7-4,85,1p_household
90,2024-01-01 04:30:00,7-5,89,1p_household
150,2024-01-01 04:30:00,7-6,145,2p_household
220,2024-01-01 04:30:00,7-7,214,3p_household
80,2024-01-01 04:30:00,7-8,81,1p_household
140,2024-01-01 04:30:00,10-0,135,2p_household
85,2024-01-01 04:30:00,10-1,84,1p_household
200,2024-01-01 04:30:00,10-2,200,3p_household
140,2024-01-01 04:30:00,10-3,139,2p_household
140,2024-01-01 04:30:00,10-4,135,2p_household
140,2024-01-01 04:30:00,10-5,143,2p_household
90,2024-01-01 04:30:00,10-6,88,1p_household
1040,2024-01-01 04:30:00,10-7,1023,store
150,2024-01-01 04:30:00,10-8,147,2p_household
85,2024-01-01 04:30:00,10-9,85,1p_household
150,2024-01-01 04:30:00,4-0,147,2p_household
200,2024-01-01 04:30:00,4-1,195,4p_household
200,2024-01-01 04:30:00,4-2,200,4p_household
130,2024-01-01 04:30:00,4-3,134,2p_household
90,2024-01-01 04:30:00,4-4,89,1p_household
220,2024-01-01 04:30:00,4-5,213,4p_household
85,2024-01-01 04:30:00,3-0,86,1p_household
150,2024-01-01 04:30:00,3-1,147,2p_household
200,2024-01-01 04:30:00,3-2,198,3p_household
150,2024-01-01 04:30:00,3-3,147,2p_household
85,2024-01-01 04:30:00,3-4,83,1p_household
140,2024-01-01 04:30:00,3-5,140,2p_household
90,2024-01-01 04:30:00,3-6,89,1p_household
85,2024-01-01 04:30:00,3-7,87,1p_household
140,2024-01-01 04:30:00,3-8,142,2p_household
85,2024-01-01 04:45:00,13-0,86,1p_household
85,2024-01-01 04:45:00,13-1,87,1p_household
90,2024-01-01 04:45:00,13-2,90,1p_household
150,2024-01-01 04:45:00,13-3,147,2p_household
140,2024-01-01 04:45:00,13-4,143,2p_household
220,2024-01-01 04:45:00,13-5,214,3p_household
85,2024-01-01 04:45:00,7-0,86,1p_household
140,2024-01-01 04:45:00,7-1,139,2p_household
90,2024-01-01 04:45:00,7-2,89,1p_household
85,2024-01-01 04:45:00,7-3,87,1p_household
80,2024-01-01 04:45:00,7-4,82,1p_household
85,2024-01-01 04:45:00,7-5,85,1p_household
150,2024-01-01 04:45:00,7-6,149,2p_household
220,2024-01-01 04:45:00,7-7,211,3p_household
90,2024-01-01 04:45:00,7-8,89,1p_household
140,2024-01-01 04:45:00,10-0,136,2p_household
90,2024-01-01 04:45:00,10-1,90,1p_household
220,2024-01-01 04:45:00,10-2,217,3p_household
140,2024-01-01 04:45:00,10-3,139,2p_household
140,2024-01-01 04:45:00,10-4,138,2p_household
150,2024-01-01 04:45:00,10-5,148,2p_household
90,2024-01-01 04:45:00,10-6,88,1p_household
960,2024-01-01 04:45:00,10-7,991,store
150,2024-01-01 04:45:00,10-8,148,2p_household
85,2024-01-01 04:45:00,10-9,83,1p_household
140,2024-01-01 04:45:00,4-0,137,2p_household
200,2024-01-01 04:45:00,4-1,208,4p_household
200,2024-01-01 04:45:00,4-2,208,4p_household
140,2024-01-01 04:45:00,4-3,143,2p_household
85,2024-01-01 04:45:00,4-4,87,1p_household
200,2024-01-01 04:45:00,4-5,207,4p_household
90,2024-01-01 04:45:00,3-0,90,1p_household
140,2024-01-01 04:45:00,3-1,136,2p_household
220,2024-01-01 04:45:00,3-2,216,3p_household
140,2024-01-01 04:45:00,3-3,142,2p_household
90,2024-01-01 04:45:00,3-4,88,1p_household
140,2024-01-01 04:45:00,3-5,138,2p_household
90,2024-01-01 04:45:00,3-6,88,1p_household
85,2024-01-01 04:45:00,3-7,84,1p_household
140,2024-01-01 04:45:00,3-8,137,2p_household
85,2024-01-01 05:00:00,13-0,84,1p_household
85,2024-01-01 05:00:00,13-1,86,1p_household
85,2024-01-01 05:00:00,13-2,85,1p_household
140,2024-01-01 05:00:00,13-3,142,2p_household
150,2024-01-01 05:00:00,13-4,149,2p_household
200,2024-01-01 05:00:00,13-5,207,3p_household
90,2024-01-01 05:00:00,7-0,92,1p_household
150,2024-01-01 05:00:00,7-1,151,2p_household
90,2024-01-01 05:00:00,7-2,88,1p_household
85,2024-01-01 05:00:00,7-3,87,1p_household
90,2024-01-01 05:00:00,7-4,92,1p_household
85,2024-01-01 05:00:00,7-5,86,1p_household
140,2024-01-01 05:00:00,7-6,143,2p_household
200,2024-01-01 05:00:00,7-7,202,3p_household
85,2024-01-01 05:00:00,7-8,84,1p_household
140,2024-01-01 05:00:00,10-0,144,2p_household
90,2024-01-01 05:00:00,10-1,89,1p_household
220,2024-01-01 05:00:00,10-2,215,3p_household
150,2024-01-01 05:00:00,10-3,149,2p_household
150,2024-01-01 05:00:00,10-4,150,2p_household
140,2024-01-01 05:00:00,10-5,143,2p_household
85,2024-01-01 05:00:00,10-6,84,1p_household
960,2024-01-01 05:00:00,10-7,977,store
140,2024-01-01 05:00:00,10-8,143,2p_household
85,2024-01-01 05:00:00,10-9,85,1p_household
150,2024-01-01 05:00:00,4-0,145,2p_household
220,2024-01-01 05:00:00,4-1,215,4p_household
220,2024-01-01 05:00:00,4-2,214,4p_household
150,2024-01-01 05:00:00,4-3,149,2p_household
90,2024-01-01 05:00:00,4-4,88,1p_household
220,2024-01-01 05:00:00,4-5,221,4p_household
85,2024-01-01 05:00:00,3-0,87,1p_household
140,2024-01-01 05:00:00,3-1,143,2p_household
200,2024-01-01 05:00:00,3-2,209,3p_household
140,2024-01-01 05:00:00,3-3,140,2p_household
90,2024-01-01 05:00:00,3-4,91,1p_household
140,2024-01-01 05:00:00,3-5,143,2p_household
85,2024-01-01 05:00:00,3-6,87,1p_household
90,2024-01-01 05:00:00,3-7,88,1p_household
150,2024-01-01 05:00:00,3-8,150,2p_household
90,2024-01-01 05:15:00,13-0,91,1p_household
90,2024-01-01 05:15:00,13-1,90,1p_household
90,2024-01-01 05:15:00,13-2,88,1p_household
160,2024-01-01 05:15:00,13-3,155,2p_household
150,2024-01-01 05:15:00,13-4,150,2p_household
220,2024-01-01 05:15:00,13-5,226,3p_household
85,2024-01-01 05:15:00,7-0,87,1p_household
150,2024-01-01 05:15:00,7-1,152,2p_household
85,2024-01-01 05:15:00,7-2,87,1p_household
90,2024-01-01 05:15:00,7-3,90,1p_household
90,2024-01-01 05:15:00,7-4,92,1p_household
90,2024-01-01 05:15:00,7-5,91,1p_household
140,2024-01-01 05:15:00,7-6,141,2p_household
220,2024-01-01 05:15:00,7-7,210,3p_household
95,2024-01-01 05:15:00,7-8,94,1p_household
150,2024-01-01 05:15:00,10-0,151,2p_household
95,2024-01-01 05:15:00,10-1,93,1p_household
200,2024-01-01 05:15:00,10-2,209,3p_household
150,2024-01-01 05:15:00,10-3,149,2p_household
150,2024-01-01 05:15:00,10-4,154,2p_household
140,2024-01-01 05:15:00,10-5,143,2p_household
85,2024-01-01 05:15:00,10-6,86,1p_household
1040,2024-01-01 05:15:00,10-7,1073,store
140,2024-01-01 05:15:00,10-8,144,2p_household
95,2024-01-01 05:15:00,10-9,94,1p_household
140,2024-01-01 05:15:00,4-0,144,2p_household
200,2024-01-01 05:15:00,4-1,207,4p_household
200,2024-01-01 05:15:00,4-2,208,4p_household
160,2024-01-01 05:15:00,4-3,155,2p_household
90,2024-01-01 05:15:00,4-4,88,1p_household
220,2024-01-01 05:15:00,4-5,220,4p_household
85,2024-01-01 05:15:00,3-0,86,1p_household
150,2024-01-01 05:15:00,3-1,153,2p_household
220,2024-01-01 05:15:00,3-2,213,3p_household
150,2024-01-01 05:15:00,3-3,148,2p_household
90,2024-01-01 05:15:00,3-4,88,1p_household
150,2024-01-01 05:15:00,3-5,151,2p_household
90,2024-01-01 05:15:00,3-6,88,1p_household
85,2024-01-01 05:15:00,3-7,86,1p_household
140,2024-01-01 05:15:00,3-8,142,2p_household
95,2024-01-01 05:30:00,13-0,96,1p_household
95,2024-01-01 05:30:00,13-1,96,1p_household
95,2024-01-01 05:30:00,13-2,97,1p_household
160,2024-01-01 05:30:00,13-3,160,2p_household
150,2024-01-01 05:30:00,13-4,151,2p_household
240,2024-01-01 05:30:00,13-5,234,3p_household
95,2024-01-01 05:30:00,7-0,93,1p_household
160,2024-01-01 05:30:00,7-1,157,2p_household
100,2024-01-01 05:30:00,7-2,99,1p_household
100,2024-01-01 05:30:00,7-3,99,1p_household
100,2024-01-01 05:30:00,7-4,98,1p_household
95,2024-01-01 05:30:00,7-5,96,1p_household
160,2024-01-01 05:30:00,7-6,161,2p_household
240,2024-01-01 05:30:00,7-7,234,3p_household
100,2024-01-01 05:30:00,7-8,98,1p_household
160,2024-01-01 05:30:00,10-0,159,2p_household
90,2024-01-01 05:30:00,10-1,90,1p_household
220,2024-01-01 05:30:00,10-2,226,3p_household
160,2024-01-01 05:30:00,10-3,159,2p_household
160,2024-01-01 05:30:00,10-4,158,2p_household
160,2024-01-01 05:30:00,10-5,161,2p_household
95,2024-01-01 05:30:00,10-6,95,1p_household
1120,2024-01-01 05:30:00,10-7,1102,store
160,2024-01-01 05:30:00,10-8,156,2p_household
95,2024-01-01 05:30:00,10-9,97,1p_household
160,2024-01-01 05:30:00,4-0,163,2p_household
220,2024-01-01 05:30:00,4-1,225,4p_household
220,2024-01-01 05:30:00,4-2,225,4p_household
160,2024-01-01 05:30:00,4-3,157,2p_household
90,2024-01-01 05:30:00,4-4,90,1p_household
220,2024-01-01 05:30:00,4-5,223,4p_household
90,2024-01-01 05:30:00,3-0,90,1p_household
150,2024-01-01 05:30:00,3-1,150,2p_household
240,2024-01-01 05:30:00,3-2,232,3p_household
160,2024-01-01 05:30:00,3-3,155,2p_household
90,2024-01-01 05:30:00,3-4,92,1p_household
150,2024-01-01 05:30:00,3-5,150,2p_household
95,2024-01-01 05:30:00,3-6,96,1p_household
95,2024-01-01 05:30:00,3-7,97,1p_household
160,2024-01-01 05:30:00,3-8,156,2p_household
100,2024-01-01 05:45:00,13-0,100,1p_household
110,2024-01-01 05:45:00,13-1,108,1p_household
110,2024-01-01 05:45:00,13-2,106,1p_household
170,2024-01-01 05:45:00,13-3,165,2p_household
170,2024-01-01 05:45:00,13-4,174,2p_household
260,2024-01-01 05:45:00,13-5,250,3p_household
110,2024-01-01 05:45:00,7-0,108,1p_household
180,2024-01-01 05:45:00,7-1,180,2p_household
110,2024-01-01 05:45:00,7-2,108,1p_household
100,2024-01-01 05:45:00,7-3,103,1p_household
110,2024-01-01 05:45:00,7-4,107,1p_household
100,2024-01-01 05:45:00,7-5,101,1p_household
180,2024-01-01 05:45:00,7-6,177,2p_household
240,2024-01-01 05:45:00,7-7,248,3p_household
100,2024-01-01 05:45:00,7-8,100,1p_household
170,2024-01-01 05:45:00,10-0,173,2p_household
100,2024-01-01 05:45:00,10-1,104,1p_household
260,2024-01-01 05:45:00,10-2,260,3p_household
170,2024-01-01 05:45:00,10-3,170,2p_household
180,2024-01-01 05:45:00,10-4,177,2p_household
170,2024-01-01 05:45:00,10-5,170,2p_household
100,2024-01-01 05:45:00,10-6,101,1p_household
1120,2024-01-01 05:45:00,10-7,1105,store
170,2024-01-01 05:45:00,10-8,173,2p_household
100,2024-01-01 05:45:00,10-9,104,1p_household
170,2024-01-01 05:45:00,4-0,169,2p_household
240,2024-01-01 05:45:00,4-1,244,4p_household
260,2024-01-01 05:45:00,4-2,252,4p_household
170,2024-01-01 05:45:00,4-3,170,2p_household
100,2024-01-01 05:45:00,4-4,104,1p_household
240,2024-01-01 05:45:00,4-5,249,4p_household
110,2024-01-01 05:45:00,3-0,108,1p_household
170,2024-01-01 05:45:00,3-1,170,2p_household
240,2024-01-01 05:45:00,3-2,246,3p_household
180,2024-01-01 05:45:00,3-3,177,2p_household
100,2024-01-01 05:45:00,3-4,101,1p_household
170,2024-01-01 05:45:00,3-5,173,2p_household
100,2024-01-01 05:45:00,3-6,102,1p_household
110,2024-01-01 05:45:00,3-7,108,1p_household
170,2024-01-01 05:45:00,3-8,166,2p_household
130,2024-01-01 06:00:00,13-0,125,1p_household
120,2024-01-01 06:00:00,13-1,123,1p_household
120,2024-01-01 06:00:00,13-2,122,1p_household
220,2024-01-01 06:00:00,13-3,211,2p_household
200,2024-01-01 06:00:00,13-4,203,2p_household
300,2024-01-01 06:00:00,13-5,309,3p_household
130,2024-01-01 06:00:00,7-0,125,1p_household
220,2024-01-01 06:00:00,7-1,210,2p_household
120,2024-01-01 06:00:00,7-2,119,1p_household
130,2024-01-01 06:00:00,7-3,126,1p_household
130,2024-01-01 06:00:00,7-4,125,1p_household
130,2024-01-01 06:00:00,7-5,128,1p_household
200,2024-01-01 06:00:00,7-6,200,2p_household
300,2024-01-01 06:00:00,7-7,308,3p_household
130,2024-01-01 06:00:00,7-8,127,1p_household
190,2024-01-01 06:00:00,10-0,193,2p_household
120,2024-01-01 06:00:00,10-1,122,1p_household
280,2024-01-01 06:00:00,10-2,288,3p_household
200,2024-01-01 06:00:00,10-3,207,2p_household
200,2024-01-01 06:00:00,10-4,204,2p_household
200,2024-01-01 06:00:00,10-5,195,2p_household
120,2024-01-01 06:00:00,10-6,122,1p_household
1200,2024-01-01 06:00:00,10-7,1194,store
200,2024-01-01 06:00:00,10-8,204,2p_household
120,2024-01-01 06:00:00,10-9,122,1p_household
200,2024-01-01 06:00:00,4-0,207,2p_household
300,2024-01-01 06:00:00,4-1,294,4p_household
280,2024-01-01 06:00:00,4-2,285,4p_household
200,2024-01-01 06:00:00,4-3,197,2p_household
130,2024-01-01 06:00:00,4-4,127,1p_household
300,2024-01-01 06:00:00,4-5,302,4p_household
130,2024-01-01 06:00:00,3-0,127,1p_household
190,2024-01-01 06:00:00,3-1,193,2p_household
300,2024-01-01 06:00:00,3-2,308,3p_household
200,2024-01-01 06:00:00,3-3,201,2p_household
120,2024-01-01 06:00:00,3-4,122,1p_household
200,2024-01-01 06:00:00,3-5,206,2p_household
120,2024-01-01 06:00:00,3-6,119,1p_household
130,2024-01-01 06:00:00,3-7,126,1p_household
200,2024-01-01 06:00:00,3-8,207,2p_household
150,2024-01-01 06:15:00,13-0,146,1p_household
150,2024-01-01 06:15:00,13-1,149,1p_household
150,2024-01-01 06:15:00,13-2,148,1p_household
260,2024-01-01 06:15:00,13-3,250,2p_household
240,2024-01-01 06:15:00,13-4,244,2p_household
340,2024-01-01 06:15:00,13-5,346,3p_household
150,2024-01-01 06:15:00,7-0,146,1p_household
240,2024-01-01 06:15:00,7-1,240,2p_household
150,2024-01-01 06:15:00,7-2,148,1p_household
150,2024-01-01 06:15:00,7-3,146,1p_household
140,2024-01-01 06:15:00,7-4,143,1p_household
140,2024-01-01 06:15:00,7-5,144,1p_household
260,2024-01-01 06:15:00,7-6,256,2p_household
360,2024-01-01 06:15:00,7-7,360,3p_household
150,2024-01-01 06:15:00,7-8,150,1p_household
260,2024-01-01 06:15:00,10-0,256,2p_household
150,2024-01-01 06:15:00,10-1,154,1p_household
360,2024-01-01 06:15:00,10-2,364,3p_household
240,2024-01-01 06:15:00,10-3,240,2p_household
260,2024-01-01 06:15:00,10-4,253,2p_household
240,2024-01-01 06:15:00,10-5,242,2p_household
140,2024-01-01 06:15:00,10-6,143,1p_household
1200,2024-01-01 06:15:00,10-7,1194,store
260,2024-01-01 06:15:00,10-8,257,2p_household
150,2024-01-01 06:15:00,10-9,145,1p_household
240,2024-01-01 06:15:00,4-0,237,2p_household
360,2024-01-01 06:15:00,4-1,369,4p_household
340,2024-01-01 06:15:00,4-2,346,4p_household
260,2024-01-01 06:15:00,4-3,257,2p_household
150,2024-01-01 06:15:00,4-4,153,1p_household
380,2024-01-01 06:15:00,4-5,373,4p_household
160,2024-01-01 06:15:00,3-0,155,1p_household
260,2024-01-01 06:15:00,3-1,256,2p_household
360,2024-01-01 06:15:00,3-2,350,3p_household
240,2024-01-01 06:15:00,3-3,237,2p_household
160,2024-01-01 06:15:00,3-4,157,1p_household
260,2024-01-01 06:15:00,3-5,256,2p_household
150,2024-01-01 06:15:00,3-6,150,1p_household
150,2024-01-01 06:15:00,3-7,149,1p_household
240,2024-01-01 06:15:00,3-8,237,2p_household
180,2024-01-01 06:30:00,13-0,181,1p_household
180,2024-01-01 06:30:00,13-1,183,1p_household
190,2024-01-01 06:30:00,13-2,190,1p_household
320,2024-01-01 06:30:00,13-3,310,2p_household
300,2024-01-01 06:30:00,13-4,297,2p_household
400,2024-01-01 06:30:00,13-5,419,3p_household
190,2024-01-01 06:30:00,7-0,186,1p_household
320,2024-01-01 06:30:00,7-1,310,2p_household
190,2024-01-01 06:30:00,7-2,188,1p_household
190,2024-01-01 06:30:00,7-3,189,1p_household
190,2024-01-01 06:30:00,7-4,189,1p_household
190,2024-01-01 06:30:00,7-5,185,1p_household
300,2024-01-01 06:30:00,7-6,291,2p_household
440,2024-01-01 06:30:00,7-7,433,3p_household
180,2024-01-01 06:30:00,7-8,175,1p_household
300,2024-01-01 06:30:00,10-0,301,2p_household
190,2024-01-01 06:30:00,10-1,185,1p_household
440,2024-01-01 06:30:00,10-2,450,3p_household
300,2024-01-01 06:30:00,10-3,296,2p_household
300,2024-01-01 06:30:00,10-4,296,2p_household
300,2024-01-01 06:30:00,10-5,297,2p_household
180,2024-01-01 06:30:00,10-6,182,1p_household
1200,2024-01-01 06:30:00,10-7,1223,store
300,2024-01-01 06:30:00,10-8,296,2p_household
180,2024-01-01 06:30:00,10-9,176,1p_household
300,2024-01-01 06:30:00,4-0,294,2p_household
440,2024-01-01 06:30:00,4-1,452,4p_household
440,2024-01-01 06:30:00,4-2,441,4p_household
280,2024-01-01 06:30:00,4-3,289,2p_household
190,2024-01-01 06:30:00,4-4,188,1p_household
440,2024-01-01 06:30:00,4-5,453,4p_household
180,2024-01-01 06:30:00,3-0,177,1p_household
320,2024-01-01 06:30:00,3-1,315,2p_household
440,2024-01-01 06:30:00,3-2,455,3p_household
300,2024-01-01 06:30:00,3-3,307,2p_household
